protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0285949	GO:0002181	41	101	0	0.0
FBgn0052703	GO:0002181	8	101	0	0.0
FBgn0032839	GO:0016747	14	56	0	0.0
FBgn0027598	GO:0016747	104	56	0	0.0
FBgn0010194	GO:0005102	30	40	0	0.0
FBgn0035607	GO:0005102	33	40	0	0.0
FBgn0030395	GO:0035869	5	19	1	0.041666666666666664
FBgn0288686	GO:0035869	0	19	0	0.0
FBgn0000071	GO:0048018	28	38	0	0.0
FBgn0050333	GO:0048018	0	38	0	0.0
FBgn0036896	GO:0048682	19	2	0	0.0
FBgn0261933	GO:0048682	110	2	0	0.0
FBgn0263240	GO:0090090	6	46	0	0.0
FBgn0264344	GO:0090090	0	46	0	0.0
FBgn0020255	GO:0005634	176	2250	63	0.025968672712283595
FBgn0266432	GO:0005634	0	2250	0	0.0
FBgn0004837	GO:1990433	91	3	2	0.02127659574468085
FBgn0026386	GO:1990433	0	3	0	0.0
FBgn0086695	GO:0003674	8	3150	0	0.0
FBgn0264491	GO:0003674	64	3150	3	0.0009334163036714375
FBgn0000411	GO:0009653	24	24	1	0.020833333333333332
FBgn0038415	GO:0009653	0	24	0	0.0
FBgn0004373	GO:0048137	6	16	0	0.0
FBgn0013342	GO:0048137	31	16	0	0.0
FBgn0033603	GO:0040003	31	166	3	0.015228426395939087
FBgn0031041	GO:0040003	3	166	0	0.0
FBgn0034314	GO:1905146	74	1	0	0.0
FBgn0024196	GO:1905146	89	1	0	0.0
FBgn0037203	GO:0055088	234	43	0	0.0
FBgn0027569	GO:0055088	27	43	0	0.0
FBgn0085407	GO:0035099	6	20	0	0.0
FBgn0033859	GO:0035099	70	20	0	0.0
FBgn0085326	GO:0007288	2	28	0	0.0
FBgn0029091	GO:0007288	21	28	0	0.0
FBgn0063921	GO:0003674	0	3150	0	0.0
FBgn0002973	GO:0003674	63	3150	1	0.0003112356053532524
FBgn0031055	GO:0046426	5	20	0	0.0
FBgn0264785	GO:0046426	86	20	0	0.0
FBgn0011676	GO:0050660	191	61	2	0.007936507936507936
FBgn0260399	GO:0050660	16	61	0	0.0
FBgn0034793	GO:0016020	23	1524	3	0.0019392372333548805
FBgn0031068	GO:0016020	22	1524	0	0.0
FBgn0035049	GO:0071711	25	16	1	0.024390243902439025
FBgn0043592	GO:0071711	0	16	0	0.0
FBgn0029133	GO:0061133	117	5	0	0.0
FBgn0004198	GO:0061133	63	5	0	0.0
FBgn0015577	GO:0106435	13	25	0	0.0
FBgn0024238	GO:0106435	138	25	0	0.0
FBgn0000273	GO:0007314	409	22	1	0.002320185614849188
FBgn0004057	GO:0007314	12	22	0	0.0
FBgn0266599	GO:0000398	708	229	13	0.013874066168623266
FBgn0286222	GO:0000398	0	229	0	0.0
FBgn0262102	GO:0005575	0	2646	0	0.0
FBgn0038475	GO:0005575	55	2646	0	0.0
FBgn0263778	GO:0005575	0	2646	0	0.0
FBgn0038901	GO:0005575	0	2646	0	0.0
FBgn0001085	GO:0016318	60	31	6	0.06593406593406594
FBgn0033375	GO:0016318	43	31	0	0.0
FBgn0053826	GO:0000786	0	124	0	0.0
FBgn0014396	GO:0000786	35	124	0	0.0
FBgn0005616	GO:0016567	27	129	1	0.00641025641025641
FBgn0026181	GO:0016567	46	129	4	0.022857142857142857
FBgn0003479	GO:1990426	179	1	0	0.0
FBgn0263131	GO:1990426	6	1	0	0.0
FBgn0013697	GO:0006412	0	558	0	0.0
FBgn0036629	GO:0006412	8	558	0	0.0
FBgn0003448	GO:0007498	65	61	2	0.015873015873015872
FBgn0000564	GO:0007498	1	61	0	0.0
FBgn0003366	GO:0007169	31	29	2	0.03333333333333333
FBgn0035425	GO:0007169	46	29	0	0.0
FBgn0004646	GO:0010496	8	8	0	0.0
FBgn0034577	GO:0010496	117	8	0	0.0
FBgn0029798	GO:0003676	13	369	1	0.002617801047120419
FBgn0035009	GO:0003676	0	369	0	0.0
FBgn0259731	GO:0007015	1	80	0	0.0
FBgn0034474	GO:0007015	0	80	0	0.0
FBgn0033907	GO:0006412	25	558	3	0.005145797598627788
FBgn0028411	GO:0006412	28	558	1	0.0017064846416382253
FBgn0037801	GO:0005739	11	623	0	0.0
FBgn0004907	GO:0005739	750	623	32	0.023306627822286964
FBgn0024811	GO:0046330	226	35	4	0.01532567049808429
FBgn0014863	GO:0046330	29	35	0	0.0
FBgn0027596	GO:0005634	41	2250	15	0.006547359231776516
FBgn0035382	GO:0005634	0	2250	0	0.0
FBgn0027491	GO:0007411	7	167	0	0.0
FBgn0027780	GO:0007411	3	167	0	0.0
FBgn0261560	GO:0008190	305	6	0	0.0
FBgn0000404	GO:0008190	145	6	0	0.0
FBgn0004110	GO:0045892	11	137	3	0.02027027027027027
FBgn0036829	GO:0045892	4	137	0	0.0
FBgn0031824	GO:0050660	65	61	2	0.015873015873015872
FBgn0261618	GO:0050660	121	61	0	0.0
FBgn0000139	GO:0044666	65	11	9	0.11842105263157894
FBgn0264751	GO:0044666	48	11	0	0.0
FBgn0023000	GO:0005515	1	958	1	0.0010427528675703858
FBgn0039044	GO:0005515	207	958	30	0.02575107296137339
FBgn0261836	GO:0034993	42	3	0	0.0
FBgn0032812	GO:0034993	186	3	0	0.0
FBgn0032030	GO:0003682	87	174	3	0.011494252873563218
FBgn0000490	GO:0003682	46	174	0	0.0
FBgn0050472	GO:0003674	0	3150	0	0.0
FBgn0032167	GO:0003674	2	3150	0	0.0
FBgn0003256	GO:0007166	381	36	1	0.002398081534772182
FBgn0016126	GO:0007166	190	36	2	0.008849557522123894
FBgn0043010	GO:0019005	16	64	3	0.0375
FBgn0011296	GO:0019005	43	64	0	0.0
FBgn0028899	GO:0005575	5	2646	0	0.0
FBgn0032811	GO:0005575	5	2646	0	0.0
FBgn0010389	GO:0043235	95	31	4	0.031746031746031744
FBgn0053888	GO:0043235	0	31	0	0.0
FBgn0033096	GO:0071577	19	12	2	0.06451612903225806
FBgn0000371	GO:0071577	0	12	0	0.0
FBgn0039157	GO:0003774	26	21	0	0.0
FBgn0026255	GO:0003774	2	21	0	0.0
FBgn0040334	GO:0016020	1	1524	1	0.0006557377049180328
FBgn0017562	GO:0016020	0	1524	0	0.0
FBgn0039115	GO:0006139	25	22	0	0.0
FBgn0038571	GO:0006139	181	22	0	0.0
FBgn0263782	GO:0050661	73	14	0	0.0
FBgn0031457	GO:0050661	24	14	0	0.0
FBgn0039732	GO:0008150	22	1771	0	0.0
FBgn0051935	GO:0008150	15	1771	0	0.0
FBgn0050098	GO:0004252	1	280	0	0.0
FBgn0023000	GO:0004252	1	280	0	0.0
FBgn0004197	GO:0007219	23	25	7	0.14583333333333334
FBgn0022724	GO:0007219	9	25	0	0.0
FBgn0031068	GO:0005739	22	623	1	0.0015503875968992248
FBgn0262473	GO:0005739	17	623	0	0.0
FBgn0033860	GO:0019538	0	11	0	0.0
FBgn0002521	GO:0019538	32	11	0	0.0
FBgn0035499	GO:0070594	329	2	1	0.0030211480362537764
FBgn0036421	GO:0070594	0	2	0	0.0
FBgn0061200	GO:0006355	75	502	4	0.006932409012131715
FBgn0046844	GO:0006355	0	502	0	0.0
FBgn0004583	GO:0035332	21	39	5	0.08333333333333333
FBgn0263199	GO:0035332	37	39	0	0.0
FBgn0033327	GO:0002814	2	8	0	0.0
FBgn0003093	GO:0002814	101	8	0	0.0
FBgn0052594	GO:0005575	10	2646	1	0.00037650602409638556
FBgn0259710	GO:0005575	0	2646	0	0.0
FBgn0022981	GO:0016020	33	1524	10	0.006422607578676943
FBgn0035142	GO:0016020	73	1524	7	0.004383218534752661
FBgn0030449	GO:0006826	54	11	0	0.0
FBgn0028436	GO:0006826	42	11	0	0.0
FBgn0086361	GO:0030145	56	22	0	0.0
FBgn0037442	GO:0030145	19	22	0	0.0
FBgn0031608	GO:0005575	12	2646	1	0.0003762227238525207
FBgn0030286	GO:0005575	12	2646	0	0.0
FBgn0004838	GO:0032991	48	77	2	0.016
FBgn0053814	GO:0032991	0	77	0	0.0
FBgn0265297	GO:0007283	264	198	11	0.023809523809523808
FBgn0265194	GO:0007283	5	198	1	0.0049261083743842365
FBgn0039301	GO:0031080	17	8	6	0.24
FBgn0034427	GO:0031080	1	8	0	0.0
FBgn0265262	GO:1902600	14	58	5	0.06944444444444445
FBgn0052087	GO:1902600	0	58	0	0.0
FBgn0001079	GO:0004674	71	158	6	0.026200873362445413
FBgn0000463	GO:0004674	50	158	2	0.009615384615384616
FBgn0051943	GO:0033428	0	8	0	0.0
FBgn0000384	GO:0033428	28	8	0	0.0
FBgn0261931	GO:0061630	42	148	1	0.005263157894736842
FBgn0004106	GO:0061630	320	148	5	0.010683760683760684
FBgn0066343	GO:0003674	0	3150	0	0.0
FBgn0033659	GO:0003674	4	3150	0	0.0
FBgn0066128	GO:0007638	0	20	0	0.0
FBgn0034065	GO:0007638	30	20	0	0.0
FBgn0026079	GO:0005737	47	1863	20	0.010471204188481676
FBgn0086694	GO:0005737	53	1863	21	0.010960334029227558
FBgn0028418	GO:0007589	1	5	0	0.0
FBgn0013703	GO:0007589	0	5	0	0.0
FBgn0003862	GO:0042800	91	11	1	0.00980392156862745
FBgn0041229	GO:0042800	0	11	0	0.0
FBgn0013343	GO:0007482	125	11	0	0.0
FBgn0010714	GO:0007482	0	11	0	0.0
FBgn0260860	GO:0016192	10	141	1	0.006622516556291391
FBgn0014026	GO:0016192	209	141	1	0.002857142857142857
FBgn0035398	GO:0005576	2	499	0	0.0
FBgn0036581	GO:0005576	93	499	0	0.0
FBgn0034903	GO:0005768	11	80	0	0.0
FBgn0003525	GO:0005768	80	80	0	0.0
FBgn0283499	GO:0048132	38	19	0	0.0
FBgn0004407	GO:0048132	2	19	0	0.0
FBgn0004644	GO:0007224	28	10	6	0.15789473684210525
FBgn0001112	GO:0007224	5	10	0	0.0
FBgn0067317	GO:0061822	3	5	0	0.0
FBgn0039788	GO:0061822	99	5	0	0.0
FBgn0045498	GO:0033041	0	34	0	0.0
FBgn0039304	GO:0033041	101	34	0	0.0
FBgn0027835	GO:0007059	235	36	2	0.007380073800738007
FBgn0026252	GO:0007059	130	36	1	0.006024096385542169
FBgn0028473	GO:0003723	215	486	46	0.06562054208273894
FBgn0010287	GO:0003723	46	486	13	0.02443609022556391
FBgn0025802	GO:0019902	14	7	0	0.0
FBgn0035149	GO:0019902	73	7	0	0.0
FBgn0051907	GO:0051225	0	38	0	0.0
FBgn0263216	GO:0051225	0	38	0	0.0
FBgn0000490	GO:0001745	46	119	5	0.030303030303030304
FBgn0032940	GO:0001745	15	119	0	0.0
FBgn0000017	GO:0008045	207	70	12	0.04332129963898917
FBgn0025815	GO:0008045	83	70	1	0.006535947712418301
FBgn0041248	GO:0050909	0	68	0	0.0
FBgn0035150	GO:0050909	28	68	0	0.0
FBgn0001142	GO:0004356	121	2	1	0.008130081300813009
FBgn0032006	GO:0004356	93	2	0	0.0
FBgn0052590	GO:0008150	0	1771	0	0.0
FBgn0053899	GO:0008150	0	1771	0	0.0
FBgn0284084	GO:0007367	16	40	4	0.07142857142857142
FBgn0011604	GO:0007367	131	40	2	0.011695906432748537
FBgn0029909	GO:0016907	9	3	0	0.0
FBgn0029118	GO:0016907	158	3	0	0.0
FBgn0015622	GO:0016063	176	15	0	0.0
FBgn0004514	GO:0016063	0	15	0	0.0
FBgn0035709	GO:0005515	136	958	21	0.019195612431444242
FBgn0035769	GO:0005515	78	958	18	0.017374517374517374
FBgn0036372	GO:0005546	72	20	2	0.021739130434782608
FBgn0026713	GO:0005546	52	20	0	0.0
FBgn0032372	GO:0030246	3	81	0	0.0
FBgn0032816	GO:0030246	66	81	0	0.0
FBgn0026136	GO:0019887	82	26	1	0.009259259259259259
FBgn0000064	GO:0019887	262	26	1	0.003472222222222222
FBgn0262513	GO:0046961	0	32	0	0.0
FBgn0263289	GO:0046961	53	32	0	0.0
FBgn0014029	GO:0003924	36	148	4	0.021739130434782608
FBgn0028734	GO:0003924	249	148	3	0.007556675062972292
FBgn0003447	GO:0051017	22	17	0	0.0
FBgn0037344	GO:0051017	40	17	0	0.0
FBgn0264089	GO:0003151	18	4	2	0.09090909090909091
FBgn0038471	GO:0003151	102	4	0	0.0
FBgn0039508	GO:0003674	3	3150	0	0.0
FBgn0013263	GO:0003674	67	3150	1	0.00031084861672365556
FBgn0015834	GO:0002183	132	4	0	0.0
FBgn0004167	GO:0002183	239	4	0	0.0
FBgn0263738	GO:0070461	21	7	1	0.03571428571428571
FBgn0052645	GO:0070461	0	7	0	0.0
FBgn0037714	GO:0050833	16	6	3	0.13636363636363635
FBgn0029002	GO:0050833	20	6	0	0.0
FBgn0045053	GO:0048477	0	248	0	0.0
FBgn0026255	GO:0048477	2	248	0	0.0
FBgn0028962	GO:0005524	4	643	0	0.0
FBgn0036723	GO:0005524	7	643	2	0.003076923076923077
FBgn0021767	GO:0005634	10	2250	7	0.003097345132743363
FBgn0032078	GO:0005634	21	2250	9	0.003963011889035667
FBgn0067628	GO:0032049	20	4	0	0.0
FBgn0284247	GO:0032049	26	4	0	0.0
FBgn0015797	GO:0006891	328	27	6	0.016901408450704224
FBgn0033494	GO:0006891	13	27	0	0.0
FBgn0010549	GO:0016020	8	1524	1	0.0006527415143603133
FBgn0037848	GO:0016020	0	1524	0	0.0
FBgn0035505	GO:0002028	3	6	0	0.0
FBgn0052670	GO:0002028	0	6	0	0.0
FBgn0263988	GO:0005858	26	8	0	0.0
FBgn0041100	GO:0005858	276	8	0	0.0
FBgn0030449	GO:0006880	54	3	0	0.0
FBgn0003139	GO:0006880	31	3	0	0.0
FBgn0051217	GO:0160032	7	21	0	0.0
FBgn0000392	GO:0160032	60	21	0	0.0
FBgn0000562	GO:0007294	43	27	4	0.05714285714285714
FBgn0061515	GO:0007294	13	27	0	0.0
FBgn0262371	GO:0035195	0	156	0	0.0
FBgn0028970	GO:0035195	117	156	0	0.0
FBgn0053835	GO:0000786	0	124	0	0.0
FBgn0032151	GO:0000786	4	124	0	0.0
FBgn0042185	GO:0051560	71	8	1	0.012658227848101266
FBgn0026392	GO:0051560	2	8	0	0.0
FBgn0020618	GO:0018991	243	11	0	0.0
FBgn0000150	GO:0018991	269	11	0	0.0
FBgn0016762	GO:0003824	8	204	0	0.0
FBgn0015754	GO:0003824	65	204	0	0.0
FBgn0039958	GO:0044715	24	2	0	0.0
FBgn0039928	GO:0044715	12	2	0	0.0
FBgn0000063	GO:0001666	91	36	0	0.0
FBgn0024360	GO:0001666	6	36	0	0.0
FBgn0027492	GO:0051898	90	10	1	0.01
FBgn0086130	GO:0051898	10	10	0	0.0
FBgn0002868	GO:0010038	11	8	0	0.0
FBgn0017566	GO:0010038	97	8	0	0.0
FBgn0004647	GO:0035222	427	21	1	0.002232142857142857
FBgn0263395	GO:0035222	26	21	0	0.0
FBgn0051704	GO:0019953	1	220	0	0.0
FBgn0053082	GO:0019953	0	220	0	0.0
FBgn0051007	GO:0003674	6	3150	0	0.0
FBgn0002930	GO:0003674	3	3150	0	0.0
FBgn0031266	GO:0003723	113	486	42	0.07011686143572621
FBgn0001079	GO:0003723	71	486	4	0.00718132854578097
FBgn0015380	GO:0043235	57	31	3	0.03409090909090909
FBgn0017450	GO:0043235	0	31	0	0.0
FBgn0039889	GO:0003924	10	148	0	0.0
FBgn0087035	GO:0003924	64	148	2	0.009433962264150943
FBgn0260762	GO:0008150	0	1771	0	0.0
FBgn0053872	GO:0008150	0	1771	0	0.0
FBgn0288700	GO:0016020	0	1524	0	0.0
FBgn0004197	GO:0016020	23	1524	8	0.005171299288946348
FBgn0014267	GO:0005575	0	2646	0	0.0
FBgn0033558	GO:0005575	28	2646	0	0.0
FBgn0004959	GO:0007298	9	107	0	0.0
FBgn0021814	GO:0007298	71	107	2	0.011235955056179775
FBgn0038320	GO:0030031	54	18	3	0.041666666666666664
FBgn0033362	GO:0030031	0	18	0	0.0
FBgn0265464	GO:0004842	297	101	4	0.010050251256281407
FBgn0259108	GO:0004842	67	101	2	0.011904761904761904
FBgn0031081	GO:0008237	7	63	0	0.0
FBgn0002909	GO:0008237	10	63	0	0.0
FBgn0032122	GO:0005615	0	685	0	0.0
FBgn0033247	GO:0005615	67	685	0	0.0
FBgn0044324	GO:0000122	38	222	3	0.011538461538461539
FBgn0050299	GO:0000122	0	222	0	0.0
FBgn0003169	GO:0048185	28	3	1	0.03225806451612903
FBgn0065035	GO:0048185	2	3	0	0.0
FBgn0033571	GO:0005666	104	17	11	0.09090909090909091
FBgn0043983	GO:0005666	0	17	0	0.0
FBgn0267390	GO:0007349	53	40	0	0.0
FBgn0037591	GO:0007349	0	40	0	0.0
FBgn0030777	GO:0008233	1	178	0	0.0
FBgn0002780	GO:0008233	161	178	1	0.0029498525073746312
FBgn0052269	GO:0004252	8	280	0	0.0
FBgn0038478	GO:0004252	7	280	0	0.0
FBgn0024998	GO:0003723	39	486	7	0.013333333333333334
FBgn0034537	GO:0003723	62	486	0	0.0
FBgn0038113	GO:0004252	0	280	0	0.0
FBgn0004188	GO:0004252	0	280	0	0.0
FBgn0043001	GO:0008623	12	4	3	0.1875
FBgn0033659	GO:0008623	4	4	0	0.0
FBgn0040208	GO:0031122	44	25	2	0.028985507246376812
FBgn0263782	GO:0031122	73	25	0	0.0
FBgn0051851	GO:0016747	0	56	0	0.0
FBgn0034792	GO:0016747	24	56	0	0.0
FBgn0011278	GO:1990837	10	17	0	0.0
FBgn0011704	GO:1990837	101	17	0	0.0
FBgn0014026	GO:0022625	209	58	29	0.10861423220973783
FBgn0033381	GO:0022625	32	58	1	0.011111111111111112
FBgn0032244	GO:0005663	104	5	4	0.03669724770642202
FBgn0029711	GO:0005663	62	5	0	0.0
FBgn0004908	GO:0005525	22	156	3	0.016853932584269662
FBgn0260936	GO:0005525	149	156	3	0.009836065573770493
FBgn0035295	GO:0007099	15	26	5	0.12195121951219512
FBgn0034243	GO:0007099	107	26	0	0.0
FBgn0262899	GO:0005575	0	2646	0	0.0
FBgn0286051	GO:0005575	0	2646	0	0.0
FBgn0010602	GO:0002225	447	22	7	0.014925373134328358
FBgn0036811	GO:0002225	77	22	0	0.0
FBgn0035601	GO:0061057	56	18	5	0.06756756756756757
FBgn0259211	GO:0061057	24	18	0	0.0
FBgn0031611	GO:0046856	7	15	0	0.0
FBgn0011596	GO:0046856	48	15	0	0.0
FBgn0022768	GO:0004722	10	46	0	0.0
FBgn0010549	GO:0004722	8	46	1	0.018518518518518517
FBgn0027497	GO:0004672	17	231	2	0.008064516129032258
FBgn0038376	GO:0004672	11	231	0	0.0
FBgn0026392	GO:0032590	2	67	0	0.0
FBgn0015024	GO:0032590	92	67	0	0.0
FBgn0014028	GO:0006099	66	38	2	0.019230769230769232
FBgn0031906	GO:0006099	12	38	0	0.0
FBgn0053287	GO:0008017	0	116	0	0.0
FBgn0001145	GO:0008017	69	116	1	0.005405405405405406
FBgn0032006	GO:0004714	93	17	1	0.00909090909090909
FBgn0026722	GO:0004714	25	17	0	0.0
FBgn0033475	GO:0003676	57	369	5	0.011737089201877934
FBgn0037970	GO:0003676	10	369	1	0.002638522427440633
FBgn0004367	GO:0000723	102	23	6	0.048
FBgn0000490	GO:0000723	46	23	0	0.0
FBgn0259481	GO:0001934	36	16	0	0.0
FBgn0028982	GO:0001934	62	16	0	0.0
FBgn0029693	GO:0097309	7	2	0	0.0
FBgn0261984	GO:0097309	69	2	0	0.0
FBgn0041582	GO:0005737	33	1863	10	0.005274261603375527
FBgn0036899	GO:0005737	2	1863	1	0.0005361930294906167
FBgn0036641	GO:0060079	195	3	0	0.0
FBgn0039154	GO:0060079	3	3	0	0.0
FBgn0004435	GO:0005834	36	14	1	0.02
FBgn0053887	GO:0005834	0	14	0	0.0
FBgn0024179	GO:0030509	58	11	4	0.057971014492753624
FBgn0004620	GO:0030509	3	11	0	0.0
FBgn0284084	GO:0005515	16	958	2	0.002053388090349076
FBgn0036020	GO:0005515	110	958	15	0.014044943820224719
FBgn0038067	GO:0005615	24	685	1	0.0014104372355430183
FBgn0038126	GO:0005615	2	685	0	0.0
FBgn0035518	GO:0008270	41	516	5	0.008976660682226212
FBgn0040208	GO:0008270	44	516	2	0.0035714285714285713
FBgn0010620	GO:0008285	6	42	0	0.0
FBgn0037375	GO:0008285	32	42	0	0.0
FBgn0001075	GO:0007447	102	5	0	0.0
FBgn0035486	GO:0007447	0	5	0	0.0
FBgn0034230	GO:0046579	53	22	1	0.013333333333333334
FBgn0040068	GO:0046579	139	22	3	0.018633540372670808
FBgn0083228	GO:0016192	40	141	0	0.0
FBgn0028375	GO:0016192	14	141	0	0.0
FBgn0026313	GO:0005737	67	1863	12	0.0062176165803108805
FBgn0020618	GO:0005737	243	1863	70	0.03323836657169991
FBgn0039427	GO:0002178	33	1	0	0.0
FBgn0022724	GO:0002178	9	1	0	0.0
FBgn0029891	GO:0000266	52	9	1	0.01639344262295082
FBgn0037203	GO:0000266	234	9	0	0.0
FBgn0039304	GO:0005789	101	171	9	0.03308823529411765
FBgn0033816	GO:0005789	32	171	0	0.0
FBgn0034365	GO:0016936	21	4	0	0.0
FBgn0015904	GO:0016936	13	4	0	0.0
FBgn0036319	GO:0015858	0	3	0	0.0
FBgn0086693	GO:0015858	10	3	0	0.0
FBgn0250846	GO:0020037	1	138	0	0.0
FBgn0031090	GO:0020037	22	138	0	0.0
FBgn0023000	GO:0004930	1	113	0	0.0
FBgn0031707	GO:0004930	32	113	0	0.0
FBgn0028708	GO:0008150	10	1771	0	0.0
FBgn0033449	GO:0008150	0	1771	0	0.0
FBgn0039796	GO:0005829	8	1082	0	0.0
FBgn0053062	GO:0005829	0	1082	0	0.0
FBgn0029002	GO:0008201	20	19	0	0.0
FBgn0000053	GO:0008201	62	19	0	0.0
FBgn0016122	GO:0005615	15	685	0	0.0
FBgn0261647	GO:0005615	9	685	0	0.0
FBgn0028369	GO:0061321	19	4	1	0.043478260869565216
FBgn0030420	GO:0061321	10	4	0	0.0
FBgn0034065	GO:0034427	30	8	6	0.15789473684210525
FBgn0001965	GO:0034427	57	8	0	0.0
FBgn0263233	GO:0045505	0	33	0	0.0
FBgn0004882	GO:0045505	46	33	0	0.0
FBgn0023519	GO:0003735	8	290	0	0.0
FBgn0033277	GO:0003735	2	290	0	0.0
FBgn0029531	GO:0008150	6	1771	1	0.0005627462014631402
FBgn0031627	GO:0008150	1	1771	0	0.0
FBgn0035800	GO:0005813	7	120	1	0.007874015748031496
FBgn0040345	GO:0005813	111	120	5	0.021645021645021644
FBgn0023549	GO:0008028	29	16	0	0.0
FBgn0051213	GO:0008028	3	16	0	0.0
FBgn0038484	GO:0004252	1	280	0	0.0
FBgn0025387	GO:0004252	1	280	0	0.0
FBgn0003557	GO:0032880	331	19	4	0.011428571428571429
FBgn0026390	GO:0032880	0	19	0	0.0
FBgn0032833	GO:0005751	78	20	7	0.07142857142857142
FBgn0051354	GO:0005751	46	20	0	0.0
FBgn0038238	GO:0008150	3	1771	0	0.0
FBgn0051907	GO:0008150	0	1771	0	0.0
FBgn0024238	GO:0005509	138	205	5	0.014577259475218658
FBgn0035470	GO:0005509	10	205	0	0.0
FBgn0004876	GO:0004674	4	158	0	0.0
FBgn0051072	GO:0004674	0	158	0	0.0
FBgn0037630	GO:0016020	2	1524	1	0.000655307994757536
FBgn0033475	GO:0016020	57	1524	4	0.002530044275774826
FBgn0250820	GO:0070983	11	24	0	0.0
FBgn0004897	GO:0070983	2	24	0	0.0
FBgn0266724	GO:0007283	19	198	0	0.0
FBgn0036177	GO:0007283	0	198	0	0.0
FBgn0085408	GO:0048598	18	8	0	0.0
FBgn0005640	GO:0048598	354	8	0	0.0
FBgn0001034	GO:0005575	0	2646	0	0.0
FBgn0028887	GO:0005575	9	2646	0	0.0
FBgn0040022	GO:0051568	71	3	1	0.013513513513513514
FBgn0039155	GO:0051568	0	3	0	0.0
FBgn0002921	GO:0036376	163	9	1	0.005813953488372093
FBgn0036668	GO:0036376	10	9	0	0.0
FBgn0039924	GO:0016309	26	1	0	0.0
FBgn0262160	GO:0016309	7	1	0	0.0
FBgn0000464	GO:0005001	43	7	1	0.02
FBgn0052269	GO:0005001	8	7	0	0.0
FBgn0036135	GO:0005840	66	234	3	0.01
FBgn0259113	GO:0005840	68	234	0	0.0
FBgn0004957	GO:0061355	31	2	0	0.0
FBgn0035669	GO:0061355	4	2	0	0.0
FBgn0015770	GO:0006955	1	41	0	0.0
FBgn0261086	GO:0006955	19	41	0	0.0
FBgn0002787	GO:0005838	114	21	20	0.14814814814814814
FBgn0035335	GO:0005838	26	21	0	0.0
FBgn0263120	GO:0035338	84	1	0	0.0
FBgn0284256	GO:0035338	22	1	0	0.0
FBgn0022984	GO:0006915	181	52	4	0.017167381974248927
FBgn0030686	GO:0006915	71	52	0	0.0
FBgn0002932	GO:0005886	176	1052	31	0.025244299674267102
FBgn0000257	GO:0005886	28	1052	7	0.006481481481481481
FBgn0000250	GO:0045751	135	18	2	0.013071895424836602
FBgn0005198	GO:0045751	218	18	0	0.0
FBgn0011723	GO:0000981	8	415	5	0.01182033096926714
FBgn0036135	GO:0000981	66	415	4	0.008316008316008316
FBgn0039735	GO:0003682	81	174	2	0.00784313725490196
FBgn0037678	GO:0003682	28	174	1	0.0049504950495049506
FBgn0035851	GO:0035209	41	9	0	0.0
FBgn0002914	GO:0035209	101	9	1	0.00909090909090909
FBgn0038795	GO:0005739	26	623	1	0.0015408320493066256
FBgn0003256	GO:0005739	381	623	32	0.03187250996015936
FBgn0031184	GO:0016747	39	56	0	0.0
FBgn0261111	GO:0016747	17	56	0	0.0
FBgn0032006	GO:0048010	93	32	7	0.056
FBgn0264696	GO:0048010	0	32	0	0.0
FBgn0005655	GO:0006260	322	47	16	0.04336043360433604
FBgn0003607	GO:0006260	125	47	6	0.03488372093023256
FBgn0038471	GO:0032259	102	15	1	0.008547008547008548
FBgn0038001	GO:0032259	0	15	0	0.0
FBgn0022382	GO:0001932	134	7	0	0.0
FBgn0041579	GO:0001932	2	7	0	0.0
FBgn0052451	GO:0005524	41	643	4	0.005847953216374269
FBgn0041105	GO:0005524	2	643	0	0.0
FBgn0035229	GO:0005085	11	84	0	0.0
FBgn0040290	GO:0005085	46	84	1	0.007692307692307693
FBgn0033244	GO:0008333	3	13	0	0.0
FBgn0015721	GO:0008333	64	13	0	0.0
FBgn0033581	GO:0000978	17	368	0	0.0
FBgn0010300	GO:0000978	24	368	4	0.01020408163265306
FBgn0050333	GO:0006412	0	558	0	0.0
FBgn0044093	GO:0006412	0	558	0	0.0
FBgn0038582	GO:0003674	1	3150	0	0.0
FBgn0053885	GO:0003674	0	3150	0	0.0
FBgn0025680	GO:0043153	26	12	2	0.05263157894736842
FBgn0000490	GO:0043153	46	12	0	0.0
FBgn0004837	GO:0030097	91	12	0	0.0
FBgn0004860	GO:0030097	65	12	0	0.0
FBgn0261793	GO:0006367	15	46	4	0.06557377049180328
FBgn0261632	GO:0006367	0	46	0	0.0
FBgn0266261	GO:0005615	0	685	0	0.0
FBgn0039887	GO:0005615	2	685	0	0.0
FBgn0032730	GO:0043035	2	20	0	0.0
FBgn0004959	GO:0043035	9	20	0	0.0
FBgn0038197	GO:0003700	192	287	6	0.012526096033402923
FBgn0086695	GO:0003700	8	287	0	0.0
FBgn0003612	GO:0005634	288	2250	109	0.042947202521670606
FBgn0024250	GO:0005634	90	2250	19	0.00811965811965812
FBgn0035144	GO:0000228	3	52	0	0.0
FBgn0003256	GO:0000228	381	52	1	0.0023094688221709007
FBgn0011760	GO:0042803	232	120	7	0.019886363636363636
FBgn0052831	GO:0042803	40	120	2	0.0125
FBgn0036821	GO:0004467	11	21	0	0.0
FBgn0031030	GO:0004467	32	21	0	0.0
FBgn0053208	GO:0030042	35	6	0	0.0
