"protein","relationship_type","go_term","namespace","never_annotate"
"BSU_00140","inferred_from_descendant","GO:0034654","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0032553","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0072521","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0009162","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_00140","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0009265","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_00140","inferred_from_descendant","GO:0019692","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_00140","inferred_from_descendant","GO:0009262","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0019637","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:1901363","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0009127","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0044271","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0016772","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0006753","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0009170","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:1901293","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0043168","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0046385","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0032555","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0009171","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0019205","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0017076","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_00140","inferred_from_descendant","GO:0019206","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0035639","molecular_function","false"
"BSU_00140","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_00140","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_00180","inferred_from_descendant","GO:0034660","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0044271","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0043170","biological_process","true"
"BSU_00180","inferred_from_descendant","GO:0018130","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0043412","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0043094","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0072527","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0019438","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0004000","molecular_function","false"
"BSU_00180","inferred_from_descendant","GO:0019239","molecular_function","false"
"BSU_00180","inferred_from_descendant","GO:1901360","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0006396","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0055086","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0006213","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0009119","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_00180","inferred_from_descendant","GO:0006399","biological_process","false"
"BSU_00180","enables","GO:0052717","molecular_function","false"
"BSU_00180","involved_in","GO:0002100","biological_process","false"
"BSU_00180","enables","GO:0003824","molecular_function","false"
"BSU_00180","involved_in","GO:0008033","biological_process","false"
"BSU_00180","enables","GO:0046872","molecular_function","false"
"BSU_00180","enables","GO:0008270","molecular_function","false"
"BSU_00180","involved_in","GO:0008655","biological_process","false"
"BSU_00180","enables","GO:0008251","molecular_function","false"
"BSU_00180","involved_in","GO:0046087","biological_process","false"
"BSU_00180","enables","GO:0004131","molecular_function","false"
"BSU_00180","enables","GO:0016787","molecular_function","false"
"BSU_00180","involved_in","GO:0019858","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_00180","inferred_from_descendant","GO:0009112","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0043169","molecular_function","false"
"BSU_00180","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_00180","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_00180","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0034641","biological_process","true"
"BSU_00180","inferred_from_descendant","GO:0016070","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_00180","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_00180","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_00180","inferred_from_descendant","GO:0006382","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0016810","molecular_function","false"
"BSU_00180","inferred_from_descendant","GO:0016553","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:1901576","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_00180","inferred_from_descendant","GO:1901657","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0034654","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0046914","molecular_function","false"
"BSU_00180","inferred_from_descendant","GO:0006139","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0016814","molecular_function","false"
"BSU_00180","inferred_from_descendant","GO:0009058","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0044249","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0006725","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0006400","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:1901362","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0009116","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0002097","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0034470","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:1901135","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0090304","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_00180","inferred_from_descendant","GO:0046131","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0009451","biological_process","false"
"BSU_00180","inferred_from_descendant","GO:0006206","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0016838","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0006796","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0006793","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0043169","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0019637","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0044255","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0016616","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_28760","inferred_from_descendant","GO:1901576","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0008610","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0016835","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_28760","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_28760","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0016829","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_28760","inferred_from_descendant","GO:0006644","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0016614","molecular_function","false"
"BSU_28760","inferred_from_descendant","GO:0090407","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_28760","inferred_from_descendant","GO:0009058","biological_process","false"
"BSU_28760","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_28760","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_28760","enables","GO:0016491","molecular_function","false"
"BSU_28760","located_in","GO:0005737","cellular_component","false"
"BSU_28760","involved_in","GO:0008654","biological_process","false"
"BSU_28760","enables","GO:0106357","molecular_function","false"
"BSU_28760","involved_in","GO:0006629","biological_process","false"
"BSU_28760","enables","GO:0106358","molecular_function","false"
"BSU_28760","enables","GO:0050492","molecular_function","false"
"BSU_28760","enables","GO:0046872","molecular_function","false"
"BSU_28760","enables","GO:0003856","molecular_function","false"
"BSU_24020","inferred_from_descendant","GO:0019222","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0050789","biological_process","true"
"BSU_24020","inferred_from_descendant","GO:0031326","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0140110","molecular_function","true"
"BSU_24020","inferred_from_descendant","GO:0065007","biological_process","true"
"BSU_24020","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_24020","inferred_from_descendant","GO:0009889","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0019219","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0050794","biological_process","true"
"BSU_24020","inferred_from_descendant","GO:2001141","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0010468","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0051171","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0060255","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_24020","inferred_from_descendant","GO:0051252","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0003676","molecular_function","false"
"BSU_24020","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0080090","biological_process","false"
"BSU_24020","inferred_from_descendant","GO:0031323","biological_process","true"
"BSU_24020","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_24020","inferred_from_descendant","GO:0010556","biological_process","false"
"BSU_24020","enables","GO:0003677","molecular_function","false"
"BSU_24020","enables","GO:0003700","molecular_function","false"
"BSU_24020","involved_in","GO:0006355","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0032555","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0009059","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0043038","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0006399","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0032559","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0036094","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0043039","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0009058","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0006518","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_00380","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_00380","inferred_from_descendant","GO:0019752","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_00380","inferred_from_descendant","GO:0006520","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0034641","biological_process","true"
"BSU_00380","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0016070","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0034660","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0044271","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0043043","biological_process","false"
"BSU_00380","enables","GO:0004825","molecular_function","false"
"BSU_00380","involved_in","GO:0006431","biological_process","false"
"BSU_00380","involved_in","GO:0006412","biological_process","false"
"BSU_00380","involved_in","GO:0006418","biological_process","false"
"BSU_00380","enables","GO:0004812","molecular_function","false"
"BSU_00380","enables","GO:0005524","molecular_function","false"
"BSU_00380","located_in","GO:0005737","cellular_component","false"
"BSU_00380","enables","GO:0003723","molecular_function","false"
"BSU_00380","enables","GO:0000049","molecular_function","false"
"BSU_00380","enables","GO:0016874","molecular_function","false"
"BSU_00380","enables","GO:0000166","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0006139","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0035639","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0043170","biological_process","true"
"BSU_00380","inferred_from_descendant","GO:0032553","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_00380","inferred_from_descendant","GO:0090304","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:1901265","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0006725","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0006082","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0044249","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0016875","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0140098","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0043603","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0003676","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0043604","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0140101","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_00380","inferred_from_descendant","GO:0043168","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_00380","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_00380","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_00380","inferred_from_descendant","GO:0017076","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0097367","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:1901576","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_00380","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0140640","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0030554","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:1901566","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:0043436","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:1901363","molecular_function","false"
"BSU_00380","inferred_from_descendant","GO:1901360","biological_process","false"
"BSU_00380","inferred_from_descendant","GO:0019538","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0044249","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0019637","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0043169","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:0034641","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0046349","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0009247","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0032502","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0016747","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:0008610","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0019438","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006022","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0009059","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:1901566","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0070569","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0055086","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0045229","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006139","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_00500","inferred_from_descendant","GO:1901271","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0071554","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0009653","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006643","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_00500","inferred_from_descendant","GO:0018130","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:1901135","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0000270","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0044038","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:1901576","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006040","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006793","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006024","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0016407","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:0006023","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0044255","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0046467","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006725","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_00500","inferred_from_descendant","GO:0050793","biological_process","false"
"BSU_00500","enables","GO:0046872","molecular_function","false"
"BSU_00500","enables","GO:0019134","molecular_function","false"
"BSU_00500","involved_in","GO:0006048","biological_process","false"
"BSU_00500","involved_in","GO:0071555","biological_process","false"
"BSU_00500","enables","GO:0003977","molecular_function","false"
"BSU_00500","involved_in","GO:0009058","biological_process","false"
"BSU_00500","enables","GO:0000287","molecular_function","false"
"BSU_00500","enables","GO:0003824","molecular_function","false"
"BSU_00500","enables","GO:0016746","molecular_function","false"
"BSU_00500","involved_in","GO:0008360","biological_process","false"
"BSU_00500","involved_in","GO:0009252","biological_process","false"
"BSU_00500","located_in","GO:0005737","cellular_component","false"
"BSU_00500","involved_in","GO:0009245","biological_process","false"
"BSU_00500","involved_in","GO:0000902","biological_process","false"
"BSU_00500","enables","GO:0016740","molecular_function","false"
"BSU_00500","involved_in","GO:0008152","biological_process","false"
"BSU_00500","enables","GO:0016779","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:1903509","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0008654","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0090407","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0071840","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0030203","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:1901360","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:1901269","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0009225","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:1901362","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0009226","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0065008","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006796","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0046493","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0022603","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0043170","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0008080","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:0022604","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0016043","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006047","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0044238","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:1901137","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:0034654","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0044271","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0016410","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:0016772","molecular_function","false"
"BSU_00500","inferred_from_descendant","GO:0050789","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0006664","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0006644","biological_process","false"
"BSU_00500","inferred_from_descendant","GO:0065007","biological_process","true"
"BSU_00500","inferred_from_descendant","GO:0006629","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0043169","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0042398","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:1901360","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0046173","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0019238","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:1901564","biological_process","true"
"BSU_22780","inferred_from_descendant","GO:1901615","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0006575","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0009987","biological_process","true"
"BSU_22780","inferred_from_descendant","GO:0046914","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0032555","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0044283","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0034312","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0071704","biological_process","true"
"BSU_22780","inferred_from_descendant","GO:0042558","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:1901363","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0017076","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0110165","cellular_component","true"
"BSU_22780","inferred_from_descendant","GO:0016814","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0046653","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0006725","biological_process","false"
"BSU_22780","enables","GO:0003934","molecular_function","false"
"BSU_22780","involved_in","GO:0006729","biological_process","false"
"BSU_22780","enables","GO:0008270","molecular_function","false"
"BSU_22780","enables","GO:0005525","molecular_function","false"
"BSU_22780","located_in","GO:0005737","cellular_component","false"
"BSU_22780","involved_in","GO:1901362","biological_process","false"
"BSU_22780","enables","GO:0016787","molecular_function","false"
"BSU_22780","enables","GO:0046872","molecular_function","false"
"BSU_22780","involved_in","GO:0044271","biological_process","false"
"BSU_22780","enables","GO:0000166","molecular_function","false"
"BSU_22780","involved_in","GO:0019438","biological_process","false"
"BSU_22780","involved_in","GO:0006730","biological_process","false"
"BSU_22780","involved_in","GO:1901566","biological_process","false"
"BSU_22780","involved_in","GO:0018130","biological_process","false"
"BSU_22780","involved_in","GO:0046654","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0019001","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0046483","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0009058","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0035639","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:1901576","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:1901265","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0003933","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0044237","biological_process","true"
"BSU_22780","inferred_from_descendant","GO:0019751","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0046146","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0046165","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0036094","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0043168","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0006760","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_22780","inferred_from_descendant","GO:0044249","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0005575","cellular_component","false"
"BSU_22780","inferred_from_descendant","GO:0034641","biological_process","true"
"BSU_22780","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0032553","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0097367","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0016810","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:1901617","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0006066","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0009396","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0042559","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0034311","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0032561","molecular_function","false"
"BSU_22780","inferred_from_descendant","GO:0044281","biological_process","false"
"BSU_22780","inferred_from_descendant","GO:0006807","biological_process","true"
"BSU_03360","inferred_from_descendant","GO:0003674","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0019001","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0005488","molecular_function","true"
"BSU_03360","inferred_from_descendant","GO:0032555","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0017076","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0043168","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0032561","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0097367","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0003824","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0043167","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0032553","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:1901265","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0097159","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0036094","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:0035639","molecular_function","false"
"BSU_03360","inferred_from_descendant","GO:1901363","molecular_function","false"
"BSU_03360","enables","GO:0000166","molecular_function","false"
"BSU_03360","enables","GO:0005525","molecular_function","false"
"BSU_03360","enables","GO:0016787","molecular_function","false"
"BSU_32800","inferred_from_descendant","GO:1902494","cellular_component","false"
"BSU_32800","inferred_from_descendant","GO:0016054","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0008152","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0043170","biological_process","true"
"BSU_32800","inferred_from_descendant","GO:0008150","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:1901605","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0044249","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:1901576","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0009071","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0009056","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0051604","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0006520","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:0009063","biological_process","false"
"BSU_32800","inferred_from_descendant","GO:1901362","biological_process","false"
