"protein1","protein2"
"Q08951","P39962"
"P38873","P39962"
"Q06390","P39962"
"P25356","P39962"
"P15108","P39962"
"P35724","P39962"
"Q02725","P39962"
"P23291","P53265"
"P32505","P53265"
"P17157","P53265"
"P43582","P53265"
"P40318","P53265"
"P46995","P53265"
"P22696","P53265"
"P33203","P53265"
"Q07807","P53265"
"P40150","P53265"
"Q12221","P53265"
"P31384","P53265"
"P10591","P53265"
"Q12088","P53265"
"Q01574","P53265"
"P47912","P53265"
"P11412","P53265"
"P32589","P53265"
"Q02896","P53265"
"P32179","P53265"
"Q03161","P53265"
"P57743","P53265"
"P43497","P53265"
"P32454","P53265"
"P28834","P53265"
"P32340","P53265"
"P46655","P53265"
"Q12418","P53265"
"P32582","P53265"
"P69850","P53265"
"Q03558","P53265"
"P00546","P53265"
"P41058","P53265"
"P27654","P53265"
"P01097","P53265"
"P39001","P21965"
"P25294","P21965"
"P39526","P21965"
"P29055","P21965"
"Q12158","P21965"
"P53235","P21965"
"Q07478","P21965"
"P32476","P21965"
"Q06142","P21965"
"Q03735","P21965"
"P32915","P21965"
"P29311","P21965"
"Q04002","P21965"
"Q04264","P21965"
"Q06148","P21965"
"P53940","P21965"
"P05750","P21965"
"P25443","P21965"
"P15108","P21965"
"P52870","P21965"
"Q06339","P21965"
"P12962","P21965"
"Q03018","P21965"
"P39517","P21965"
"P39016","P21965"
"Q03940","P21965"
"P31539","P21965"
"Q12221","P21965"
"Q06164","P21965"
"Q02455","P21965"
"P40150","P21965"
"Q07807","P21965"
"P10080","P21965"
"P09119","P21965"
"P53849","P21965"
"Q04439","P21965"
"P32502","P21965"
"P32504","P21965"
"P02829","P21965"
"Q06407","P21965"
"P40985","P21965"
"P16664","P21965"
"P53236","P21965"
"Q07807","P40485"
"P38181","P40485"
"P25294","P40485"
"P32909","P40485"
"P29055","P40485"
"P53252","P40485"
"P15108","P40485"
"P32915","P40485"
"P29311","P40485"
"P37840","P40485"
"Q03920","P40485"
"P06367","P40485"
"P0C2H8","P40485"
"P35997","P40485"
"P05743","P40485"
"P0C0W1","P40485"
"Q01855","P40485"
"P38701","P40485"
"P07280","P40485"
"P05756","P40485"
"P48589","P40485"
"Q08745","P40485"
"O13516","P40485"
"P26786","P40485"
"P25443","P40485"
"P33442","P40485"
"P32905","P40485"
"P38011","P40485"
"P12954","P40485"
"P32588","P40485"
"P12962","P40485"
"Q04217","P40485"
"P38623","P40485"
"Q08831","P40485"
"P31384","P40485"
"P39517","P40485"
"P38144","P40485"
"P21965","P40485"
"Q02784","P40485"
"P38346","P40485"
"Q06681","P40485"
"Q04749","P40485"
"P24869","P40485"
"P39735","P40485"
"P38286","P40485"
"Q06665","P40485"
"Q04089","P40485"
"P23638","P40485"
"P12688","P40485"
"P40303","P40485"
"Q08961","P40485"
"P23293","P40485"
"P40061","P40485"
"P23287","P40485"
"P38265","P40485"
"P17123","P40485"
"P38234","P40485"
"Q07651","P40485"
"Q12335","P40485"
"P10823","P40485"
"P19807","P40485"
"P53283","P40485"
"P50276","P40485"
"P33413","P40485"
"P40513","P40485"
"P38199","P40485"
"Q01389","P40485"
"P53894","P40485"
"P40160","P40485"
"Q12446","P40485"
"P53849","P40485"
"P38305","P40485"
"Q06525","P40485"
"P40537","P40485"
"Q07468","P40485"
"P21965","P38969"
"P53239","P38969"
"P02829","P38969"
"P05986","P38969"
"P32505","P38969"
"P25639","P38969"
"P38300","P38969"
"Q04935","P38969"
"P32897","P38969"
"P32915","P38969"
"P02381","P38969"
"P10080","Q04922"
"Q07807","Q04922"
"P53629","Q04922"
"Q12221","Q04922"
"P39016","Q04922"
"P39517","Q04922"
"P31384","Q04922"
"P29055","Q04922"
"P20604","Q04336"
"Q12494","Q04336"
"P22204","Q04336"
"P47116","Q04336"
"P06244","Q04336"
"P53170","Q04336"
"Q08649","Q04336"
"P32505","Q04336"
"P38080","Q04336"
"P53974","Q04336"
"P29295","Q04336"
"P13186","Q04336"
"P36004","Q04336"
"P11792","Q04336"
"Q12100","Q04336"
"P53599","Q04336"
"P08458","Q04336"
"P39073","Q04336"
"P39940","Q04336"
"P33203","Q04336"
"Q08409","Q04336"
"P40150","Q04336"
"P41832","Q04336"
"P38144","Q04336"
"P31384","Q04336"
"P22147","Q04336"
"P32558","Q04336"
"P10591","Q04336"
"P29055","Q04336"
"P32909","Q04336"
"P20604","Q03305"
"Q02199","Q03305"
"Q02629","Q03305"
"P48837","Q03305"
"P53849","Q03305"
"P40150","Q03305"
"P32349","Q03305"
"P39935","Q03305"
"P38934","Q03305"
"Q03920","Q03305"
"Q04002","Q03305"
"Q08951","Q03305"
"P53686","Q03305"
"P32915","Q03305"
"P29055","Q03305"
"P38181","Q03305"
"P40070","P47093"
"P38282","P47093"
"Q12368","P47093"
"P40204","P47093"
"Q00723","P47093"
"P15108","P47093"
"P32915","P47093"
"P32558","P47093"
"Q00772","P47093"
"P39932","P47093"
"Q00055","P47093"
"P39517","P47093"
"P39016","P47093"
"Q08963","P47093"
"Q03375","P47093"
"P32505","P47093"
"P25655","P47093"
"P32523","P47093"
"P47017","P47093"
"P57743","P47093"
"P47093","P16550"
"P38886","P16550"
"P43588","P16550"
"P53741","P16550"
"P17157","P16550"
"P25808","P16550"
"Q12510","P16550"
"P10080","P16550"
"Q02724","P16550"
"P40693","P16550"
"P35209","P16550"
"P40150","P16550"
"Q06164","P16550"
"Q12464","P16550"
"Q03940","P16550"
"P32349","P16550"
"P39935","P16550"
"Q08831","P16550"
"Q00362","P16550"
"P40093","P16550"
"P02829","P16550"
"P15108","P16550"
"Q12149","P16550"
"P25359","P16550"
"P32835","P16550"
"Q04002","P16550"
"Q12088","P16550"
"P32915","P16550"
"P00950","P16550"
"P00549","P16550"
"P10592","P16550"
"P10591","P16550"
"P53235","P16550"
"P32527","P16550"
"P29055","P16550"
"P25294","P16550"
"P38181","P16550"
"P47093","P53133"
"P32505","P53133"
"Q07468","P53133"
"P31384","P53133"
"P39517","P53133"
"Q12149","P53133"
"P25037","P53133"
"P00942","P53133"
"P38291","P53133"
"P00950","P53133"
"Q12109","P53133"
"P47076","P53133"
"P32349","P53133"
"Q12093","P53133"
"P54885","P53133"
"P29055","P53133"
"P33416","P53133"
"P34221","P42938"
"P22517","P42938"
"P36004","P42938"
"P40515","P42938"
"P32588","P42938"
"Q06390","P42938"
"P32915","P42938"
"Q12447","P42938"
"P22216","P39966"
"P32361","P39966"
"P43639","P39966"
"P43588","P39966"
"P17157","P39966"
"P40150","P39966"
"Q12221","P39966"
"P32349","P39966"
"P39016","P39966"
"P39517","P39966"
"P25339","P39966"
"Q06628","P39966"
"Q08951","P39966"
"Q12088","P39966"
"P32915","P39966"
"P15108","P39966"
"P29055","P39966"
"P0CG63","P39966"
"P22216","P25302"
"P24869","P25302"
"Q12416","P25302"
"P32523","P25302"
"P40186","P25302"
"Q08471","P25302"
"P38199","P25302"
"P32505","P25302"
"P33306","P25302"
"Q12080","P25302"
"P39678","P25302"
"P18412","P25302"
"P35208","P25302"
"Q12221","P25302"
"P39517","P25302"
"P31384","P25302"
"P12962","P25302"
"Q12026","P25302"
"Q08951","P25302"
"Q06390","P25302"
"P14126","P25302"
"Q12158","P25302"
"P29055","P25302"
"Q07084","P25390"
"P12753","P25390"
"P23724","P25390"
"P38764","P25390"
"Q04477","P25390"
"P53286","P25390"
"P38199","P25390"
"P32505","P25390"
"Q03981","P25390"
"P25567","P25390"
"P30822","P25390"
"P38144","P25390"
"P39016","P25390"
"P31384","P25390"
"P32915","P25390"
"P32909","P25390"
"P28000","P53150"
"P38199","P53150"
"P30283","P53150"
"Q12216","P53150"
"Q04195","P53150"
"P38144","P53150"
"P39016","P53150"
"P39517","P53150"
"P31384","P53150"
"P68400","P53150"
"P00546","P53150"
"P02833","P53150"
"P32915","P53150"
"Q05930","Q06834"
"P08518","Q06834"
"P53067","Q06834"
"P38217","Q06834"
"P46970","Q06834"
"Q04175","Q06834"
"P40069","Q06834"
"P32337","Q06834"
"Q06142","Q06834"
"P21734","Q06834"
"P15732","Q06834"
"P32589","Q06834"
"P11484","Q06834"
"P06787","Q06834"
"Q07807","Q06834"
"P30822","Q06834"
"Q01477","Q06834"
"P39517","Q06834"
"P31384","Q06834"
"P10591","Q06834"
"Q08954","P28273"
"P53540","P28273"
"P38199","P28273"
"P46988","P28273"
"P11484","P28273"
"P43588","P28273"
"Q12216","P28273"
"P40150","P28273"
"Q07468","P28273"
"Q07807","P28273"
"P38144","P28273"
"P25586","P28273"
"P47123","P28273"
"P33442","P28273"
"P04456","P28273"
"P05750","P28273"
"P51979","P28273"
"Q04002","P28273"
"P32915","P28273"
"P29055","P28273"
"P22470","Q02961"
"P38199","Q02961"
"P34761","Q02961"
"P32505","Q02961"
"P20424","Q02961"
"P40150","Q02961"
"P0CS90","Q02961"
"P38144","Q02961"
"P39517","Q02961"
"P31384","Q02961"
"P41811","P25659"
"P53550","P25659"
"P30656","P25659"
"Q02821","P25659"
"P53849","P25659"
"Q12034","P25659"
"P25567","P25659"
"P43588","P25659"
"P22141","P25659"
"P40150","P25659"
"P39016","P25659"
"P39517","P25659"
"P31384","P25659"
"P32915","P25659"
"P25043","P25659"
"Q08723","P25659"
"Q12250","P25659"
"Q04062","P25659"
"Q12377","P25659"
"P40016","P25659"
"P32565","P25659"
"P33297","P25659"
"P38764","P25659"
"P33299","P25659"
"Q01939","P25659"
"P40327","P25659"
"P21242","P25659"
"P36040","P25659"
"P21243","P25659"
"P43583","P25659"
"P38293","P25659"
"P38737","P25659"
"P38624","P25659"
"Q05778","P25659"
"P29055","P25659"
"P41811","P38301"
"P32505","P38301"
"P25639","P38301"
"P53849","P38301"
"P25567","P38301"
"P38934","P38301"
"P32915","P38301"
"P23642","P38301"
"P39107","P38301"
"P13586","P38301"
"Q04651","P38301"
"P32803","P38301"
"P38130","P38301"
"P39727","P38301"
"P39704","P38301"
"Q05359","P38301"
"Q12270","P38301"
"P50108","P38301"
"P46985","P38301"
"P32621","P38301"
"P39931","P38301"
"P29055","P38301"
"P12962","P53286"
"P32915","P53286"
"P53940","P53286"
"P32588","P53286"
"P41811","P53286"
"P40214","P53286"
"P32505","P53286"
"P23594","P53286"
"P36012","P53286"
"P53849","P53286"
"Q07807","P53286"
"P38144","P53286"
"P41811","Q02205"
"Q00582","Q02205"
"P39968","Q02205"
"P38310","Q02205"
"Q07549","Q02205"
"P32610","Q02205"
"P53191","Q02205"
"P38929","Q02205"
"P39111","Q02205"
"P14359","Q02205"
"P42836","Q02205"
"P39010","Q02205"
"P32505","Q02205"
"P53849","Q02205"
"P39517","Q02205"
"P31384","Q02205"
"Q08951","Q02205"
"P25356","Q02205"
"P0CF17","Q02205"
"P29055","Q02205"
"Q01855","Q12532"
"P39526","Q12532"
"P29055","Q12532"
"P0C2H7","Q12532"
"Q3E757","Q12532"
"P39730","Q12532"
"P10664","Q12532"
"Q02753","Q12532"
"P02400","Q12532"
"P37292","Q12532"
"P87262","Q12532"
"P05737","Q12532"
"P05738","Q12532"
"P40525","Q12532"
"P53221","Q12532"
"P46990","Q12532"
"P36105","Q12532"
"P05740","Q12532"
"P05749","Q12532"
"P14126","Q12532"
"P10622","Q12532"
"P05318","Q12532"
"Q03973","Q12532"
"P04449","Q12532"
"P17076","Q12532"
"P24000","Q12532"
"P41805","Q12532"
"P29453","Q12532"
"P49166","Q12532"
"P05739","Q12532"
"P40212","Q12532"
"Q02326","Q12532"
"P51401","Q12532"
"P53145","Q12532"
"P05319","Q12532"
"Q08490","Q12532"
"Q12196","Q12532"
"Q04002","Q12532"
"P38931","Q12532"
"P06367","Q12532"
"P05750","Q12532"
"P0C2H8","Q12532"
"P35997","Q12532"
"P05743","Q12532"
"P04456","Q12532"
"P0C0W1","Q12532"
"P38701","Q12532"
"P07280","Q12532"
"P02407","Q12532"
"P40991","Q12532"
"P32835","Q12532"
"P40150","Q12532"
"P32505","Q12532"
"Q01477","Q12532"
"P53849","Q12532"
"Q03330","Q12532"
"P53040","Q12532"
"P25808","Q12532"
"P02309","Q12532"
"P04911","Q12532"
"P04912","Q12532"
"Q00402","Q12532"
"P31111","Q12532"
"P34237","Q12532"
"Q06568","Q12532"
"Q05468","Q12532"
"P10080","Q12532"
"P30771","Q12532"
"P30822","Q12532"
"Q06164","Q12532"
"Q03280","Q12532"
"P16370","Q12532"
"P26784","Q12532"
"P39517","Q12532"
"P25586","Q12532"
"Q04217","Q12532"
"P42945","Q12532"
"P02829","Q12532"
"P15108","Q12532"
"P32915","Q12532"
"P32905","Q12532"
"P33442","Q12532"
"P25443","Q12532"
"P26786","Q12532"
"O13516","Q12532"
"Q08745","Q12532"
"P48589","Q12532"
"P05756","Q12532"
"P05743","P47108"
"Q00402","P47108"
"P39526","P47108"
"P32909","P47108"
"P29055","P47108"
"P53742","P47108"
"P25808","P47108"
"P53244","P47108"
"P47077","P47108"
"Q08490","P47108"
"P15108","P47108"
"P40991","P47108"
"Q12196","P47108"
"P25617","P47108"
"P38789","P47108"
"Q04867","P47108"
"P53336","P47108"
"Q04002","P47108"
"P38931","P47108"
"P53940","P47108"
"Q03920","P47108"
"P05750","P47108"
"P35997","P47108"
"Q07623","P47108"
"P34241","P47108"
"Q05942","P47108"
"P38199","P47108"
"P11484","P47108"
"P04912","P47108"
"Q12499","P47108"
"P00546","P47108"
"P30822","P47108"
"Q12221","P47108"
"P38144","P47108"
"P39016","P47108"
"P39517","P47108"
"Q06512","P47108"
"P25339","P47108"
"Q04217","P47108"
"P42945","P47108"
"P12962","P47108"
"Q04500","P47108"
"P38333","P47108"
"P32915","P47108"
"P32905","P47108"
"P33442","P47108"
"Q08745","P47108"
"Q01855","P47108"
"P38701","P47108"
"P0C0W1","P47108"
"P04456","P47108"
"P38829","Q05583"
"P17123","Q05583"
"P53849","Q05583"
"P25808","Q05583"
"P40150","Q05583"
"P39016","Q05583"
"P31384","Q05583"
"P32334","Q05583"
"P15108","Q05583"
"P29055","Q05583"
"P0CG63","Q05583"
"Q05583","Q12285"
"P13393","Q12285"
"P32505","Q12285"
"P53849","Q12285"
"P25567","Q12285"
"P38074","Q12285"
"P40150","Q12285"
"P41832","Q12285"
"P53115","Q12285"
"P39517","Q12285"
"P31384","Q12285"
"P18962","Q12285"
"P0C2H8","Q12285"
"O13516","Q12285"
"P04449","Q12285"
"P32787","Q12285"
"P53235","Q12285"
"P38708","Q12285"
"P04802","Q12285"
"P15180","Q12285"
"P29055","Q12285"
"P39526","Q12285"
"P25336","P50277"
"P40352","P50277"
"P40960","P50277"
"P08018","P50277"
"P43601","P50277"
"P42940","P50277"
"P48558","P50277"
"P39935","P50277"
"P39517","P50277"
"P32915","P50277"
"P38987","P33317"
"P20486","P33317"
"P32502","P33317"
"P32505","P33317"
"P53849","P33317"
"P38147","P33317"
"P48562","P33317"
"P50873","P33317"
"Q12265","P33317"
"Q12469","P33317"
"P40150","P33317"
"Q12221","P33317"
"Q07807","P33317"
"P38934","P33317"
"P25339","P33317"
"P39016","P33317"
"P53734","P25719"
"P0CS90","P25719"
"P25605","P25719"
"P07257","P25719"
"P00830","P25719"
"P19414","P25719"
"P29055","P25719"
"P09435","P25719"
"Q03557","P25719"
"P16387","P25719"
"P17505","P25719"
"Q03010","P25719"
"Q03785","P25719"
"P40053","P25719"
"Q08641","P25719"
"P19262","P25719"
"P34078","P25719"
"Q06708","P25719"
"P28241","P25719"
"Q12348","P25719"
"P54074","P25719"
"P06782","P25719"
"P40395","P25719"
"P39081","P25719"
"P40026","P25719"
"P40308","P25719"
"P38987","P25719"
"Q06625","P25719"
"P32505","P25719"
"P14680","P25719"
"P36112","P25719"
"Q07807","P25719"
"P38838","P25719"
"P53969","P25719"
"P39517","P25719"
"P38934","P25719"
"Q12149","P25719"
"P32915","P25719"
"Q08646","P25719"
"P32897","P25719"
"P15108","P25719"
"P31539","P25719"
"P22216","P25719"
"Q12024","P25719"
"Q08096","P25719"
"Q02206","P25719"
"P53136","P25719"
"P46676","P25719"
"P39102","P25719"
"P39717","P25719"
"P39723","P25719"
"P42841","P25719"
"P31376","P25719"
"P22202","P25719"
"P39011","P25719"
"Q08484","P25719"
"Q08218","P25719"
"P42845","P25719"
"P41813","P25719"
"Q04235","P25719"
"P53397","P25719"
"P42837","P25719"
"P24871","P25719"
"P40453","P25719"
"P38856","P25719"
"P04076","P25719"
"P38770","P25719"
"P53083","P25719"
"P53169","P25719"
"Q06096","P25719"
"P09232","P25719"
"Q04049","P25719"
"P38987","P53242"
"P30771","P53242"
"P20424","P53242"
"P38167","P53242"
"P40208","P53242"
"P40547","P53242"
"P32915","P53242"
"P53197","P52918"
"P33416","P52918"
"P32909","P52918"
"P29055","P52918"
"Q06390","P52918"
"Q12088","P52918"
"Q04002","P52918"
"P16370","P52918"
"P27636","P52918"
"P39016","P52918"
"P31384","P52918"
"P38144","P52918"
"P32349","P52918"
"Q12221","P52918"
"P38838","P52918"
"Q07807","P52918"
"P27705","P52918"
"P07270","P52918"
"Q02629","P52918"
"P48837","P52918"
"Q02199","P52918"
"P49686","P52918"
"Q02630","P52918"
"P36013","P52918"
"P27466","P52918"
"P22202","P52918"
"Q12453","P52918"
"P25651","P52918"
"P53276","P52918"
"P32505","P52918"
"P22517","P52918"
"P20438","P52918"
"Q04195","P52918"
"P02829","P33296"
"P32505","P33296"
"P08458","P33296"
"P39940","P33296"
"P40318","P33296"
"Q02159","P33296"
"P38820","P33296"
"P25694","P33296"
"Q12154","P33296"
"P36096","P33296"
"P32915","P33296"
"Q08109","P33296"
"Q12379","P07258"
"P03965","P07258"
"P02309","P07258"
"P38199","P07258"
"P38764","P07258"
"P38886","P07258"
"P43588","P07258"
"P33297","P07258"
"P32505","P07258"
"P30771","P07258"
"P40150","P07258"
"Q03661","P07258"
"P39935","P07258"
"P39517","P07258"
"P38934","P07258"
"Q03833","P07258"
"Q08951","P07258"
"P38873","P07258"
"P25356","P07258"
"P32915","P07258"
"P22216","P07258"
"P18412","P07258"
"P29055","P07258"
"P25294","P07258"
"P29311","Q12494"
"P38692","Q12494"
"P11484","Q12494"
"Q12315","Q12494"
"P09201","Q12494"
"Q07807","Q12494"
"P02829","Q12494"
"P38144","Q12494"
"P39517","Q12494"
"P31384","Q12494"
"P25586","Q12494"
"P12962","Q12494"
"Q03833","Q12494"
"Q04264","Q12494"
"P32915","Q12494"
"P15108","Q12494"
"P32356","Q12494"
"P29055","Q12494"
"P06782","Q12494"
"P0CG63","Q12494"
"P29311","P43598"
"P24867","P43598"
"P17157","P43598"
"P27466","P43598"
"P47116","P43598"
"Q12505","P43598"
"P06244","P43598"
"P06245","P43598"
"P05986","P43598"
"P53170","P43598"
"P38199","P43598"
"P34761","P43598"
"P32505","P43598"
"P25567","P43598"
"P31384","P43598"
"Q08831","P43598"
"P24276","P43598"
"P29311","P40317"
"P38199","P40317"
"P38886","P40317"
"P43588","P40317"
"Q00684","P40317"
"P02309","P40317"
"Q12510","P40317"
"Q07807","P40317"
"Q07468","P40317"
"P38144","P40317"
"P39517","P40317"
"P31384","P40317"
"Q03833","P40317"
"P32915","P40317"
"P34730","P40317"
"P29055","P40317"
"Q02792","Q03088"
"P38181","Q03088"
"P39526","Q03088"
"P29055","Q03088"
"P53235","Q03088"
"P12945","Q03088"
"P07347","Q03088"
"P06634","Q03088"
"P40024","Q03088"
"P34730","Q03088"
"P38249","Q03088"
"P06103","Q03088"
"P29311","Q03088"
"P27692","Q03088"
"Q06440","Q03088"
"Q07651","Q03088"
"P38199","Q03088"
"P38822","Q03088"
"P43588","Q03088"
"P53894","Q03088"
"P40568","Q03088"
"P38305","Q03088"
"Q06525","Q03088"
"Q06629","Q03088"
"P38705","Q03088"
"P32364","Q03088"
"P34237","Q03088"
"Q06704","Q03088"
"P33420","Q03088"
"P10080","Q03088"
"Q08920","Q03088"
"P40150","Q03088"
"P30822","Q03088"
"P0CS90","Q03088"
"Q12221","Q03088"
"P26784","Q03088"
"Q12000","Q03088"
"P38144","Q03088"
"P39016","Q03088"
"P39517","Q03088"
"P31384","Q03088"
"Q07807","Q03088"
"P25339","Q03088"
"P12962","Q03088"
"P32915","Q03088"
"P48589","Q03088"
"P07280","Q03088"
"P38701","Q03088"
"Q01855","Q03088"
"P0C0W1","Q03088"
"P06367","Q03088"
"P38931","Q03088"
"P29311","Q07533"
"P39110","Q07533"
"Q02207","Q07533"
"P47116","Q07533"
"P34761","Q07533"
"P40073","Q07533"
"P40150","Q07533"
"Q07807","Q07533"
"P30822","Q07533"
"Q12221","Q07533"
"P08964","Q07533"
"P14180","Q07533"
"Q12280","Q07533"
"P38144","Q07533"
"P39517","Q07533"
"P31384","Q07533"
"P29295","Q07533"
"P23201","Q07533"
"P12962","Q07533"
"P32915","Q07533"
"P34730","Q07533"
"P29055","Q07533"
"P39517","P40450"
"P29055","P40450"
"Q06390","P40450"
"Q00772","P40450"
"P29311","P40450"
"P36006","P40450"
"P07274","P40450"
"P11972","P40450"
"P80667","P40450"
"P11710","P40450"
"P04821","P40450"
"Q04439","P40450"
"P02829","P40450"
"P47068","P40450"
"P32505","P40450"
"Q00684","P40450"
"P41832","P40450"
"P02309","P40450"
"P61830","P40450"
"P02293","P40450"
"P02294","P40450"
"P32457","P40450"
"Q04477","P40450"
"P33420","P40450"
"Q12263","P40450"
"P53924","P40450"
"P38823","P40450"
"P38144","P40450"
"P33334","P27705"
"Q12420","P27705"
"Q02554","P27705"
"P36084","P27705"
"P02829","P27705"
"P38990","P27705"
"P13186","P27705"
"P24719","P27705"
"P38615","P27705"
"P43637","P27705"
"P00724","P27705"
"P19659","P27705"
"P38199","P27705"
"P47068","P27705"
"P38041","P27705"
"Q12163","P27705"
"P32790","P27705"
"P32505","P27705"
"Q06810","P27705"
"P35208","P27705"
"P29311","P27705"
"P0CS90","P27705"
"Q12221","P27705"
"P38144","P27705"
"P39517","P27705"
"P31384","P27705"
"P06776","P27705"
"Q03833","P27705"
"P38873","P27705"
"Q03063","P27705"
"P53235","P27705"
"P29055","P27705"
"P32628","Q00578"
"P07276","Q00578"
"P06839","Q00578"
"P40567","Q00578"
"P02829","Q00578"
"P38328","Q00578"
"P16965","Q00578"
"P41811","Q00578"
"Q3E7C1","Q00578"
"P32505","Q00578"
"Q03290","Q00578"
"P36100","Q00578"
"P36145","Q00578"
"P29055","Q00578"
"P10080","Q00578"
"P35208","Q00578"
"P40150","Q00578"
"Q12221","Q00578"
"Q04673","Q00578"
"P38144","Q00578"
"P33202","Q00578"
"P39517","Q00578"
"P35732","Q00578"
"P32588","Q00578"
"Q03920","Q00578"
"P16370","Q00578"
"Q04002","Q00578"
"P38353","Q00578"
"P32776","Q00578"
"P10081","P42947"
"P32505","P42947"
"P53849","P42947"
"P38144","P42947"
"P39517","P42947"
"P31384","P42947"
"P12962","P42947"
"Q08649","P35732"
"P39526","P35732"
"P32909","P35732"
"P29055","P35732"
"Q12158","P35732"
"P39014","P35732"
"Q08951","P35732"
"Q04002","P35732"
"P05750","P35732"
"P38853","P35732"
"Q06148","P35732"
"P06244","P35732"
"P0CG63","P35732"
"P32915","P35732"
"P15646","P35732"
"P25443","P35732"
"P48362","P35732"
"P53969","P35732"
"P53091","P35732"
"P24279","P35732"
"P29496","P35732"
"P38132","P35732"
"P29469","P35732"
"P30665","P35732"
"P38011","P35732"
"Q12000","P35732"
"P06105","P35732"
"Q03213","P35732"
"Q06169","P35732"
"Q03370","P35732"
"Q03280","P35732"
"P53115","P35732"
"P02829","P35732"
"P10591","P35732"
"P00546","P35732"
"P32849","P35732"
"Q03071","P35732"
"P25646","P35732"
"Q04437","P35732"
"Q07381","P35732"
"P38766","P35732"
"P39078","P35732"
"P40033","P35732"
"P34756","P35732"
"P34162","P35732"
"P40517","P35732"
"P22135","P35732"
"P28707","P35732"
"P25567","P35732"
"P25644","P35732"
"P32445","P35732"
"P39517","P35732"
"P39108","P35732"
"P34909","P35732"
"Q12034","P35732"
"P40070","P35732"
"P25339","P35732"
"P53010","P35732"
"P53297","P35732"
"Q01477","P35732"
"P38199","P35732"
"P32790","P35732"
"P32505","P35732"
"Q03898","P35732"
"P43573","P35732"
"P53741","P35732"
"P40568","P35732"
"P38305","P35732"
"Q06525","P35732"
"Q12692","P35732"
"P47122","P35732"
"P39016","P35732"
"P10080","P35732"
"P14904","P11709"
"P0CG63","P11709"
"P29055","P11709"
"P15108","P11709"
"P32915","P11709"
"Q12196","P11709"
"P69852","P11709"
"P23748","P11709"
"P12962","P11709"
"Q00772","P11709"
"P47069","P11709"
"P31384","P11709"
"P39517","P11709"
"P38144","P11709"
"P00546","P11709"
"P43618","P11709"
"Q12080","P11709"
"P39013","P11709"
"P40061","P11709"
"P47149","P11709"
"P46675","P11709"
"P39946","P11709"
"P28743","P11709"
"P24870","P11709"
"P33419","P11709"
"P40084","P11709"
"P32526","P11709"
"P53104","P11709"
"P27466","P11709"
"P32944","P11709"
"P23291","P11709"
"P36022","P11709"
"Q08490","P11709"
"P39008","P22204"
"P33416","P22204"
"P39526","P22204"
"P29055","P22204"
"P53227","P22204"
"Q12455","P22204"
"P25356","P22204"
"Q12196","P22204"
"Q08951","P22204"
"P39517","P22204"
"Q12464","P22204"
"P30822","P22204"
"Q07468","P22204"
"P38074","P22204"
"P40150","P22204"
"P61830","P22204"
"Q05080","P22204"
"P43588","P22204"
"P31384","P22204"
"P39073","P22204"
"P36130","P22204"
"P06100","P22204"
"P24870","P22204"
"P53829","P22204"
"P00546","P22204"
"Q08273","P47050"
"Q06164","P47050"
"P30657","P47050"
"P15992","P47050"
"P14682","P47050"
"P32505","P47050"
"Q01454","P47050"
"Q06340","P47050"
"P50874","P47050"
"Q92325","P47050"
"P40150","P47050"
"P30822","P47050"
"Q03406","P47050"
"P38144","P47050"
"Q12749","P47050"
"P32905","P47050"
"P25443","P47050"
"P26786","P47050"
"Q08745","P47050"
"P48589","P47050"
"P05756","P47050"
"Q01855","P47050"
"P07280","P47050"
"P38701","P47050"
"P05743","P47050"
"P0C2H8","P47050"
"P05750","P47050"
"Q03920","P47050"
"Q04002","P47050"
"Q12196","P47050"
"P15108","P47050"
"P29055","P47050"
"P32909","P47050"
"P38181","P47050"
"P38199","P26570"
"P33416","P26570"
"P38181","P26570"
"P32909","P26570"
"P29055","P26570"
"Q08490","P26570"
"P29311","P26570"
"Q04002","P26570"
"P37840","P26570"
"P05750","P26570"
"P35997","P26570"
"P02407","P26570"
"P48589","P26570"
"Q08745","P26570"
"P25443","P26570"
"P38011","P26570"
"P49334","P26570"
"P32471","P26570"
"P32485","P26570"
"P34223","P26570"
"P31384","P26570"
"P39517","P26570"
"P38144","P26570"
"P02829","P26570"
"P30822","P26570"
"Q07468","P26570"
"P40537","P26570"
"P25644","P26570"
"Q12446","P26570"
"P17157","P26570"
"P22216","P26570"
"P09201","P26570"
"P32505","P26570"
"P11484","P26570"
"P43587","P26570"
"Q08438","P26570"
"Q12306","P26570"
"P32605","P26570"
"Q00916","P26570"
"P12685","P26570"
"P36076","P26570"
"P23641","P26570"
"P38295","P26570"
"P25619","P26570"
"Q02774","P26570"
"Q12335","P26570"
"P38992","P26570"
"Q04383","P26570"
"P19807","P26570"
"P21147","P26570"
"P50276","P26570"
"P53045","P26570"
"P10614","P26570"
"P53337","P26570"
"P40463","P26570"
"P35735","P26570"
"P47154","P26570"
"Q99271","P26570"
"P23900","P26570"
"P36027","P26570"
"P54837","P26570"
"P41695","P26449"
"P53298","P26449"
"P43588","P26449"
"P40568","P26449"
"P53148","P26449"
"P38873","P26449"
"Q12464","P26449"
"Q03940","P26449"
"P12904","P26449"
"P36047","P26449"
"Q07623","P26449"
"P53278","P26449"
"P0CG63","P26449"
"P40150","P26449"
"Q12221","P26449"
"Q08490","P26449"
"P17157","Q12477"
"P05986","Q12477"
