"protein1","protein2"
"Q6JAA4","E7F0M3"
"A5JNG8","E7F0M3"
"Q6TEL1","E7F0M3"
"Q6TEL1","F1QGG3"
"A5JNG8","F1QGG3"
"Q05AJ3","A9JT21"
"Q98TU2","A9JT21"
"A5JNG8","A9JT21"
"Q90270","A9JT21"
"Q9I9E1","A0A0G2KT55"
"Q6EHI4","F1QJ91"
"A5JNG8","F1QJ91"
"Q05AJ3","F1QJ91"
"Q05AJ3","A5PMY2"
"Q6EHI4","A5PMY2"
"A5JNG8","A5PMY2"
"A5JNG8","F1QX94"
"Q6TEL1","F1QX94"
"Q05AJ3","F1QX94"
"Q9I9P9","F1QX94"
"Q9I9E1","F1QX94"
"A5JNG8","F1QKL1"
"F1QDF2","F1QKL1"
"A5JNG8","H0WE77"
"Q6P0E1","H0WE77"
"Q9I9E1","H0WE77"
"A5JNG8","G1K2H0"
"Q9I9E1","A0A2R8RIM0"
"A5JNG8","A0A2R8RIM0"
"Q9I9P9","A0A2R8RIM0"
"A5JNG8","Q6NYG4"
"Q6EHI4","A3KNQ1"
"Q9I9E1","A3KNQ1"
"A5JNG8","A3KNQ1"
"Q6TEL1","A3KNQ1"
"Q05AJ3","A3KNQ1"
"A5JNG8","E7FBB8"
"Q98TU2","E7FBB8"
"Q9I9E1","A8WIN6"
"Q6TEL1","A8WIN6"
"Q05AJ3","A8WIN6"
"Q6TEL1","B0S5D2"
"A5JNG8","B0S5D2"
"Q9I9P9","Q90Z33"
"A5JNG8","Q90Z33"
"A5JNG8","Q2WG79"
"Q9I9E1","Q2WG79"
"Q9I9E1","F1QP55"
"A5JNG8","A0A2R8RNY5"
"A5JNG8","F1Q7T3"
"Q9I9P9","F1Q7T3"
"Q6EHI4","F1Q7T3"
"A5JNG8","F1QWY5"
"F1QDF2","F1QWY5"
"Q9I9P9","F1QWY5"
"Q6TEL1","F1QLH7"
"A5JNG8","F1QLH7"
"Q803I4","A9UGK1"
"Q9I9E1","A9UGK1"
"A5JNG8","A9UGK1"
"Q6EHI4","F1QFB0"
"Q9I9E1","F1QFB0"
"Q9I9E1","Q6PBX5"
"A5JNG8","Q6PBX5"
"Q9I9P9","A0A2R8RIY0"
"A5JNG8","A0A2R8RIY0"
"Q9I9P9","E7FEB1"
"A5JNG8","Q1L8S4"
"Q6TEL1","Q1L8S4"
"F1QDF2","Q1L8S4"
"A5JNG8","F1Q7Z2"
"Q9I9E1","F1Q7Z2"
"A5JNG8","F1R5G5"
"A5JNG8","F1QB53"
"Q6EHI4","B0UXW0"
"Q9I9E1","B0UXW0"
"A5JNG8","B0UXW0"
"Q9I9E1","A0A2R8Q9K9"
"Q9I9P9","A0A2R8Q9K9"
"Q9I9P9","A0A2R8RVQ2"
"Q6TEL1","A0A2R8RVQ2"
"Q6P0E1","F1QSL5"
"A5JNG8","F1QSL5"
"A5JNG8","F1QMK0"
"A5JNG8","A9C3N8"
"Q6TEL1","A9C3N8"
"A5JNG8","A0A0G2LAE2"
"F1QDF2","A5D8K9"
"Q9I9E1","A5D8K9"
"Q6TEL1","E7FA51"
"F1QDF2","E7FA51"
"Q6P0E1","E7FA51"
"Q9I9E1","E7FA51"
"A5JNG8","E7FA51"
"A5JNG8","Q5RJ80"
"A5JNG8","E7FG14"
"Q9I9P9","E7FG14"
"Q9I9E1","E7FG14"
"Q9I9E1","A0A0R4IHF0"
"Q9I9P9","A0A0R4IHF0"
"Q6TEL1","Q6P0F4"
"A5JNG8","Q6P0F4"
"Q05AJ3","F1QEG1"
"F1QDF2","F1QEG1"
"Q6EHI4","F1QEG1"
"Q9I9E1","F1QEG1"
"A5JNG8","F1QEG1"
"A5JNG8","F1R8T1"
"Q6EHI4","F1R8T1"
"Q9I9E1","F1R8T1"
"A5JNG8","F1QKC4"
"Q9I9E1","F1QKC4"
"F1QDF2","E7EZX6"
"Q9I9E1","Q7ZV18"
"A5JNG8","Q7ZV18"
"Q05AJ3","Q7ZV18"
"F1QDF2","Q7ZV18"
"A5JNG8","Q7SY32"
"Q9I9E1","F1QRG5"
"A5JNG8","F1QRG5"
"Q9I9P9","F1QRG5"
"A5JNG8","R9R6C7"
"A5JNG8","Q6AXK6"
"Q9I9P9","Q6AXK6"
"Q9I9E1","Q6AXK6"
"A5JNG8","F1QG67"
"Q9I9E1","A0A0R4I9A2"
"A5JNG8","A0A0R4I9A2"
"F1QDF2","A0A0R4I9A2"
"Q6EHI4","A0A0R4IL25"
"A5JNG8","A0A0R4IL25"
"F1QDF2","B3DKN1"
"Q6JAA4","B3DKN1"
"Q6EHI4","Q6DHJ3"
"A5JNG8","A0A0R4IXJ5"
"Q6TEL1","A0A0R4IXJ5"
"F1QDF2","A3KQ57"
"Q6P0E1","A3KQ57"
"A5JNG8","A3KQ57"
"Q90270","A3KQ57"
"A5JNG8","Q56A57"
"Q9I9P9","F1QTV7"
"Q6P0E1","F1QTV7"
"Q9I9E1","F1QTV7"
"A5JNG8","F8W3H0"
"F1QDF2","F8W3H0"
"Q9I9E1","F1QNU2"
"Q98TU2","Q1MTG4"
"Q6EHI4","Q1MTG4"
"A5JNG8","Q1MTG4"
"A5JNG8","A0A0R4IHP7"
"Q6TEL1","Q0P4E8"
"Q6TEL1","F1R7K0"
"A5JNG8","A0A0R4IVZ7"
"Q05AJ3","A0A0R4IVZ7"
"Q9I9P9","A0A0R4IVZ7"
"Q6EHI4","A0A0R4IVZ7"
"Q9I9E1","A0A0R4IVZ7"
"Q6TEL1","E7FBD5"
"Q6JAA4","E7FBD5"
"A5JNG8","E7FBD5"
"F1QDF2","F1R793"
"A5JNG8","F1R793"
"A5JNG8","A0A0R4IF06"
"F1QDF2","F1QJH5"
"A5JNG8","F1QJH5"
"A5JNG8","F1QDG0"
"Q9I9E1","Q566R7"
"A5JNG8","Q566R7"
"F1QDF2","Q566R7"
"Q9I9P9","F1R741"
"Q9I9E1","F1R741"
"F1QDF2","F1QC76"
"Q9I9E1","A0A2R8QN46"
"A5JNG8","A0A2R8QN46"
"F1QDF2","Q0D285"
"A5JNG8","Q0D285"
"A5JNG8","A0A286Y9W2"
"Q9I9P9","A0A286Y9W2"
"Q9I9E1","A0A286Y9W2"
"Q9I9E1","A0A0R4ICL0"
"A5JNG8","A0A0R4ICL0"
"Q6TEL1","A0A0R4ICL0"
"Q05AJ3","A0A0R4ICL0"
"Q9I9E1","E7F811"
"A5JNG8","E7F811"
"A5JNG8","F1R3G3"
"Q9I9P9","F1QWM8"
"Q6EHI4","F1QWM8"
"A5JNG8","F1QWM8"
"F1QDF2","E9QG63"
"A5JNG8","E9QG63"
"Q9I9E1","F1RD94"
"Q9I9E1","A0A0R4IP89"
"A5JNG8","E7FE64"
"A5JNG8","A8Y5T2"
"Q9I9P9","A8Y5T2"
"F1QDF2","F1QBJ0"
"Q6P0E1","F1QBJ0"
"Q98TU2","F1QBJ0"
"Q9I9E1","F1QBJ0"
"A5JNG8","F1QBJ0"
"Q90270","F1QBJ0"
"A5JNG8","E9QES8"
"A5JNG8","F1RBV9"
"Q05AJ3","F1RBV9"
"Q9I9P9","F1RBV9"
"Q9I9E1","F1RBV9"
"Q9I9E1","A0A0R4IJF5"
"A5JNG8","A0A0R4IJF5"
"Q6TEL1","A0A0R4IJF5"
"F1QDF2","Q1RLQ9"
"A5JNG8","F1QE65"
"A5JNG8","F1RCP2"
"Q6TEL1","F1RCP2"
"Q9I9E1","F1R2B0"
"Q9I9E1","A0A0R4IG67"
"A5JNG8","F1QG78"
"Q6TEL1","F1QG78"
"Q9I9E1","B0S7E3"
"A5JNG8","B0S7E3"
"A5JNG8","A2BGP3"
"Q6TEL1","A2BGP3"
"Q9I9E1","F1QLZ2"
"A5JNG8","F1QLZ2"
"Q6EHI4","I3IS25"
"Q9I9E1","I3IS25"
"A5JNG8","I3IS25"
"F1QDF2","I3IS25"
"Q9I9P9","Q7T396"
"Q9I9E1","Q7T396"
"A5JNG8","Q7T396"
"Q9I9E1","E7FFE8"
"A5JNG8","E7FFE8"
"A5JNG8","F1R591"
"A5JNG8","Q1LVI5"
"Q6EHI4","Q1LVI5"
"Q9I9E1","Q1LVI5"
"Q98TU2","A0A0R4IHJ4"
"Q9I9E1","F1QHC1"
"A5JNG8","B0R194"
"A5JNG8","A0A2R8QI88"
"Q9I9E1","A0A2R8QI88"
"Q05AJ3","E7FB39"
"F1QDF2","E7FB39"
"A5JNG8","E7FB39"
"F1QDF2","B0S5B9"
"A5JNG8","B0S5B9"
"Q9I9E1","Q6IQF6"
"A5JNG8","Q6IQF6"
"Q6TEL1","A9C3N6"
"F1QDF2","A9C3N6"
"A5JNG8","A9C3N6"
"A5JNG8","Q5R205"
"F1QDF2","Q5R205"
"Q6EHI4","Q5R205"
"A5JNG8","F1QDQ1"
"Q90270","F1QDQ1"
"Q05AJ3","F1QDQ1"
"F1QDF2","F1QDQ1"
"Q6P0E1","F1QDQ1"
"Q6EHI4","F1QDQ1"
"Q9I9E1","F1QDQ1"
"A5JNG8","A0A2R8QFX4"
"F1QDF2","A0A2R8QFX4"
"Q6EHI4","A0A2R8QFX4"
"Q9I9E1","A0A2R8QFX4"
"A5JNG8","A0A2R8QHF9"
"Q6TEL1","A0A2R8QHF9"
"A5JNG8","E7EZ74"
"Q6EHI4","F1R9I9"
"A5JNG8","F1R9I9"
"Q6TEL1","F1R9I9"
"Q6TEL1","A3QJU7"
"A5JNG8","B8A5X9"
"F1QDF2","B8A5X9"
"Q9I9E1","B8A5X9"
"Q9I9E1","I3ITI8"
"Q9I9E1","F1RDM9"
"A5JNG8","F1RDM9"
"A5JNG8","A0A0R4IYU4"
"F1QDF2","A0A0R4IYU4"
"F1QDF2","A0JMI2"
"Q9I9E1","A0JMI2"
"A5JNG8","A0A0G2KQY6"
"F1QDF2","A0A0G2KQY6"
"Q6EHI4","A8WGP7"
"A5JNG8","A8WGP7"
"F1QDF2","A8WGP7"
"A5JNG8","F1RB13"
"Q05AJ3","F1RB13"
"F1QDF2","F1RB13"
"Q9I9P9","B0R0T3"
"F1QDF2","Q6PC06"
"Q9I9E1","Q6PC06"
"A5JNG8","Q6PC06"
"Q6TEL1","Q6PC06"
"Q6EHI4","E7EXT9"
"A5JNG8","E7EXT9"
"A5JNG8","F1QFX7"
"F1QDF2","F1QFX7"
"Q9I9E1","A0A2R8PV77"
"A5JNG8","F1RE03"
"A5JNG8","F1REP2"
"A5JNG8","E7F6X7"
"Q9I9E1","E7F6X7"
"F1QDF2","E7F073"
"Q9I9E1","E7F073"
"A5JNG8","A0A0R4IEG0"
"A5JNG8","E7FAS7"
"A5JNG8","F1R8L9"
"Q6EHI4","F1R8L9"
"Q9I9E1","A0A0R4IS11"
"Q9I9P9","X1WGU5"
"Q6TEL1","E9QJ75"
"Q9I9P9","E9QJ75"
"A5JNG8","E9QJ75"
"A5JNG8","B3DK47"
"Q05AJ3","B3DK47"
"F1QDF2","B3DK47"
"Q6EHI4","B3DK47"
"Q6EHI4","A0A0R4IDE6"
"Q9I9E1","A0A0R4IDE6"
"A5JNG8","A0A0R4IDE6"
"A5JNG8","E7FB61"
"A5JNG8","E7FH24"
"Q9I9P9","E7FH24"
"Q9I9E1","E7FH24"
"Q9I9P9","F8W339"
"A5JNG8","F8W339"
"A5JNG8","A0A0G2KC70"
"F1QDF2","A0A2R8Q8V9"
"Q9I9P9","A0A2R8QT31"
"Q9I9E1","A0A2R8QT31"
"Q6TEL1","F1RD02"
"F1QDF2","F1RD02"
"Q9I9P9","F1RD02"
"Q9I9E1","F1RD02"
"A5JNG8","F1RD02"
"F1QDF2","A2VD24"
"Q6JAA4","A2VD24"
"A5JNG8","A2VD24"
"A5JNG8","E7F587"
"F1QDF2","E7F587"
"Q6EHI4","E7F587"
"Q9I9E1","E7F587"
"F1QDF2","Q5TZA6"
"A5JNG8","Q5TZA6"
"Q6TEL1","Q5TZA6"
"F1QDF2","A0A2R8Q6R9"
"Q9I9P9","A0A2R8Q6R9"
"Q6P0E1","A0A2R8Q6R9"
"Q9I9E1","A0A2R8Q6R9"
"Q9I9P9","Q5RIV5"
"A5JNG8","Q5RIV5"
"Q05AJ3","A0A2R8RPE6"
"Q9I9E1","A0A2R8RPE6"
"A5JNG8","A0A2R8RPE6"
"Q05AJ3","A0A2R8QFG7"
"Q6EHI4","A0A2R8QFG7"
"A5JNG8","A0A2R8QFG7"
"A5JNG8","F1QAF7"
"F1QDF2","F1QAF7"
"A5JNG8","E7FBT9"
"Q6TEL1","E7FBT9"
"Q6EHI4","A0A0R4I9C2"
"A5JNG8","A0A0R4I9C2"
"Q9I9E1","A0A0R4IEM0"
"Q6EHI4","E7F920"
"Q6JAA4","E7F920"
"A5JNG8","E7F920"
"Q05AJ3","E7F920"
"A5JNG8","F1QU78"
"F1QDF2","F1QU78"
"Q6P0E1","F1QU78"
"Q9I9E1","F1QU78"
"A5JNG8","Q3B732"
"Q05AJ3","Q3B732"
"A5JNG8","Q503Z6"
"Q6TEL1","Q503Z6"
"A5JNG8","B0S646"
"Q6EHI4","E7FCE5"
"A5JNG8","E7FCE5"
"Q6EHI4","Q5VSE1"
"A5JNG8","F1QGR6"
"Q9I9P9","F1QGR6"
"Q9I9P9","Q4V9D8"
"A5JNG8","Q4V9D8"
"A5JNG8","F1QXC7"
"F1QDF2","F1QXC7"
"Q6EHI4","F1QXC7"
"Q6TEL1","A0A0R4ID99"
"A5JNG8","A0A2R8RTM3"
"F1QDF2","A0A2R8RTM3"
"Q9I9P9","A0A2R8RTM3"
"Q9I9E1","A0A2R8RTM3"
"F1QDF2","Q7SY41"
"Q9I9E1","Q7SY41"
"A5JNG8","Q7SY41"
"Q9I9E1","X1WD28"
"Q6TEL1","A0A0R4II20"
"Q9I9P9","A0A0R4II20"
"A5JNG8","Q1LUX7"
"Q6EHI4","Q1LUX7"
"Q9I9E1","Q1LUX7"
"Q6TEL1","B0R0H6"
"A5JNG8","B0R0H6"
"F1QDF2","A5PMI5"
"Q9I9P9","A5PMI5"
"Q6EHI4","A5PMI5"
"Q9I9E1","A5PMI5"
"A5JNG8","A5PMI5"
"A5JNG8","A0A0G2KCK2"
"Q6TEL1","A0A0G2KCK2"
"Q6TEL1","E7EY84"
"Q6TEL1","A2CEX1"
"Q9I9P9","A2CEX1"
"Q6EHI4","A2CEX1"
"A5JNG8","A2CEX1"
"A5JNG8","Q6NYW6"
"Q9I9E1","Q6NYW6"
"Q6EHI4","Q6NYW6"
"Q9I9P9","Q6NYW6"
"Q9I9E1","E7FDT8"
"A5JNG8","E7FDT8"
"Q6TEL1","E7FDT8"
"Q05AJ3","E7FDT8"
"Q9I9E1","A0A2R8QGM8"
"A5JNG8","F1RAH4"
"Q9I9E1","F1RAH4"
"Q6TEL1","A0A1D5NT19"
"Q05AJ3","A0A1D5NT19"
"F1QDF2","A0A1D5NT19"
"A5JNG8","A0A1D5NT19"
"A5JNG8","F1RBK0"
"Q9I9P9","F1RBK0"
"Q9I9E1","F1R6J7"
"F1QDF2","F1R6J7"
"Q9I9P9","F1QFR5"
"Q9I9E1","Q6P116"
"Q6EHI4","Q6P116"
"Q98TU2","Q6P116"
"Q9I9P9","Q6P116"
"Q6TEL1","Q6P116"
"A5JNG8","Q6P116"
"Q6JAA4","Q6P116"
"A5JNG8","B8A5J5"
"F1QDF2","B8A5J5"
"Q6EHI4","B8A5J5"
"Q9I9E1","B8A5J5"
"Q9I9E1","F1R3C0"
"Q9I9P9","F1QSQ6"
"Q6EHI4","F1QSQ6"
"Q9I9E1","Q503K1"
"A5JNG8","Q503K1"
"A5JNG8","F1Q7J5"
"Q6TEL1","F1Q7J5"
"F1QDF2","F1Q7J5"
"Q9I9E1","F1Q7J5"
"Q6TEL1","A8DZG7"
"Q9I9P9","A8DZG7"
"A5JNG8","A0A286Y8C0"
"F1QDF2","A0A286Y8C0"
"Q9I9E1","A0A286Y8C0"
"Q6TEL1","E7F0N0"
"Q9I9E1","E7F0N0"
"A5JNG8","E7F0N0"
"Q9I9E1","F1RBM6"
"A5JNG8","F1RBM6"
"Q803I4","F1RBM6"
"Q9I9E1","A5PN38"
"Q9I9E1","E7F6J3"
"A5JNG8","A8WIQ8"
"F1QDF2","A8WIQ8"
"A5JNG8","Q9PSI9"
"Q6P0E1","Q9PSI9"
"Q9I9E1","Q9PSI9"
"Q9I9P9","A0A2R8Q8K0"
"Q9I9E1","A0A2R8Q8K0"
"A5JNG8","F1QII3"
"Q9I9P9","E7FGA6"
"Q9I9E1","E7FGA6"
"Q9I9E1","H0WEJ1"
"A5JNG8","Q68BU9"
"A5JNG8","A2BDM6"
"Q6EHI4","Q5SNQ7"
"A5JNG8","Q5SNQ7"
"F1QDF2","A0A0R4IMH2"
"Q6TEL1","F1QKJ6"
"Q6TEL1","F1QK89"
"F1QDF2","F1QK89"
"Q9I9P9","F1QK89"
"Q6EHI4","F1QK89"
"Q9I9E1","F1QK89"
"A5JNG8","F1QK89"
"A5JNG8","E9QF22"
"Q9I9P9","E9QF22"
"Q6EHI4","X1WD79"
"Q9I9E1","X1WD79"
"Q803I4","X1WD79"
"Q6TEL1","X1WGL0"
"A5JNG8","X1WGL0"
"Q6TEL1","Q7SYC4"
"Q05AJ3","Q7SYC4"
"A5JNG8","Q7SYC4"
"Q05AJ3","F1QAE4"
"F1QDF2","F1QAE4"
"A5JNG8","F1QAE4"
"Q9I9E1","E7F2P4"
"A5JNG8","E7F2P4"
"F1QDF2","E7F2P4"
"F1QDF2","E7F205"
"F1QDF2","Q1RM52"
"A5JNG8","F1R4R4"
"Q05AJ3","F1R4R4"
"Q9I9E1","F1R4R4"
"F1QDF2","Q66I26"
"Q9I9E1","Q66I26"
"F1QDF2","Q70X92"
"Q6P0E1","Q70X92"
"A5JNG8","Q70X92"
"Q6TEL1","Q70X92"
"Q6EHI4","A0A0J9YIV8"
"Q9I9E1","A0A0J9YIV8"
"Q6TEL1","A0A0R4IUI7"
"Q9I9P9","A0A0R4IUI7"
"A5JNG8","Q6PH18"
"Q6EHI4","A0A2R8QBN5"
"Q9I9E1","A0A2R8QBN5"
"Q6JAA4","A0A2R8QBN5"
"Q9I9E1","F1QRW4"
"A5JNG8","F1R0E7"
"Q9I9E1","A0A0R4IIB7"
"A5JNG8","G1K2G6"
"F1QDF2","B0V1P0"
"A5JNG8","B0V1P0"
"Q6TEL1","B0V1P0"
"A5JNG8","A0A0R4IYW4"
"Q6EHI4","Q5RIH1"
"A5JNG8","Q5RIH1"
"Q6TEL1","F1QNJ7"
"F1QDF2","F1QNJ7"
"Q9I9P9","F1QNJ7"
"Q9I9E1","F1QNJ7"
"A5JNG8","F1QNJ7"
"Q6P0E1","Q5TZA4"
"Q9I9E1","Q5TZA4"
"A5JNG8","Q5TZA4"
"A5JNG8","Q5TYQ9"
"F1QDF2","Q5TYQ9"
"A5JNG8","A0A0R4IVW1"
"A5JNG8","A1XQX0"
"Q9I9E1","A1XQX0"
"A5JNG8","A8WG99"
"Q9I9P9","A8WG99"
"A5JNG8","Q9PU58"
"Q6TEL1","Q9PU58"
"Q05AJ3","Q9PU58"
"Q9I9P9","Q9PU58"
"Q6EHI4","Q9PU58"
"A5JNG8","A0A2R8RWF7"
"F1QDF2","A0A2R8RWF7"
"A5JNG8","A8E7H4"
"F1QDF2","A8E7H4"
"A5JNG8","F1QDR0"
"Q90270","F1QDR0"
"Q6EHI4","F1QDR0"
"Q9I9E1","F1QDR0"
"A5JNG8","F8W2W0"
"Q6TEL1","F8W2W0"
"Q6TEL1","A0A2R8S075"
"A5JNG8","A0A2R8S075"
"Q6EHI4","B3DJ13"
"Q9I9E1","B3DJ13"
"A5JNG8","B3DJ13"
"A5JNG8","B8A599"
"Q90270","B8A599"
"F1QDF2","B8A599"
"Q9I9P9","B8A599"
"Q6P0E1","B8A599"
"Q9I9E1","B8A599"
"A5JNG8","B8A5Y8"
"Q6TEL1","B8A5Y8"
"Q9I9E1","B8A5Y8"
"A5JNG8","Q5I8Y1"
"Q6TEL1","Q5I8Y1"
"Q803I4","Q5I8Y1"
"F1QDF2","Q5I8Y1"
"Q9I9E1","Q5I8Y1"
"A5JNG8","F1QFA6"
"Q6EHI4","F1QFA6"
"Q9I9E1","F1QFA6"
"A5JNG8","Q6PC46"
"F1QDF2","Q6PC46"
"Q6EHI4","Q6PC46"
"Q05AJ3","Q503Z4"
"A5JNG8","Q503Z4"
"Q9I9E1","F1QC71"
"A5JNG8","F1QC71"
"Q6TEL1","F1QC71"
"Q05AJ3","F1QC71"
"Q05AJ3","A0A0R4IP53"
"Q6EHI4","A0A0R4IP53"
"A5JNG8","A0A0R4IP53"
"Q6JAA4","Q05AL8"
"A5JNG8","Q05AL8"
"Q6TEL1","Q05AL8"
"Q05AJ3","Q05AL8"
"Q6EHI4","Q05AL8"
"F1QDF2","B0UX67"
"A5JNG8","B0UX67"
"A5JNG8","F1R5A9"
"F1QDF2","F1R5A9"
"Q9I9E1","F1R5A9"
"A5JNG8","E7F4J1"
"F1QDF2","E7F4J1"
"Q6EHI4","E7F4J1"
"Q9I9E1","E7F4J1"
"Q9I9E1","A0A0R4IN51"
"A5JNG8","A0A0R4IN51"
"F1QDF2","E7F6P6"
"Q6TEL1","E7F6P6"
"Q6TEL1","F1QGI1"
"Q6EHI4","F1QGI1"
"A5JNG8","F1QGI1"
"Q6TEL1","E7FEA4"
"F1QDF2","E7FEA4"
"Q9I9P9","E7FEA4"
"Q9I9E1","E7FEA4"
"Q9I9P9","A0A1D5NSH3"
"Q9I9E1","A0A1D5NSH3"
"A5JNG8","A0A1D5NSH3"
"Q05AJ3","F1REQ1"
"F1QDF2","F1REQ1"
"A5JNG8","F1REQ1"
"A5JNG8","Q6TNT2"
"Q9I9E1","Q6TNT2"
"F1QDF2","Q9W6A8"
"Q6EHI4","Q9W6A8"
"A5JNG8","Q9W6A8"
"F1QDF2","F1QI87"
"Q9I9P9","F1QI87"
"A5JNG8","F1QI87"
"A5JNG8","F1QC72"
"Q6EHI4","Q5RFW3"
"Q9I9E1","Q5RFW3"
"A5JNG8","Q5RFW3"
"Q6TEL1","Q5RFW3"
"F1QDF2","Q6P5L0"
"Q9I9E1","Q6P5L0"
"Q6JAA4","Q6P5L0"
"A5JNG8","Q6P5L0"
"Q6TEL1","Q6P5L0"
"F1QDF2","E9QJ32"
"Q6P0E1","E9QJ32"
"Q6EHI4","E9QJ32"
"Q9I9E1","E9QJ32"
"Q6EHI4","E7F0P2"
"A5JNG8","E7F0P2"
"F1QDF2","E7F0P2"
"F1QDF2","B8A498"
"Q6EHI4","B8A498"
"Q9I9E1","B8A498"
"A5JNG8","F1R838"
"Q9I9E1","F1R838"
"Q6TEL1","A0A2R8Q1X2"
"Q9I9P9","A0A2R8Q1X2"
"Q6EHI4","A0A2R8Q1X2"
"A5JNG8","A0A2R8Q1X2"
"F1QDF2","B8JHZ5"
"Q6P0E1","B8JHZ5"
"Q9I9E1","B8JHZ5"
"A5JNG8","B8JHZ5"
"A5JNG8","Q803W1"
"Q05AJ3","Q803W1"
"F1QDF2","Q803W1"
"A5JNG8","A3KQ56"
"F1QDF2","A3KQ56"
"A5JNG8","X1WGV1"
"Q9I9E1","X1WGV1"
"A5JNG8","A0FJH7"
"Q05AJ3","A0FJH7"
"Q9I9E1","E9QFA2"
"Q98TU2","E7FD83"
"Q9I9E1","E7FD83"
"Q6TEL1","E7FD83"
"F1QDF2","A0A0R4IGQ7"
"Q9I9E1","A0A0R4IGQ7"
"A5JNG8","A0A0R4IGQ7"
"Q6P0E1","A0A0J9YJ67"
"Q98TU2","A0A0J9YJ67"
"Q07998","A0A0J9YJ67"
"Q9I9E1","A0A0J9YJ67"
"A5JNG8","A0A0J9YJ67"
"Q90270","A0A0J9YJ67"
"Q9I9P9","A0PJR8"
"A5JNG8","A0PJR8"
"A5JNG8","I3ISB7"
"Q6TEL1","I3ISB7"
"F1QDF2","I3ISB7"
"A5JNG8","F1QRF8"
"Q6EHI4","F1QRF8"
"Q9I9E1","F1QRF8"
"Q6EHI4","F1QEY5"
"A5JNG8","F1QEY5"
"Q05AJ3","F1QEY5"
"F1QDF2","F1QEY5"
"Q6EHI4","Q9PTS6"
"A5JNG8","Q9PTS6"
"Q6TEL1","Q9PTS6"
"F1QDF2","Q9PTS6"
"Q6TEL1","B3DGN7"
"Q9I9E1","B3DGN7"
"A5JNG8","B3DGN7"
"A5JNG8","A8WIP5"
"A5JNG8","E7F596"
"Q6TEL1","E7F596"
"Q6EHI4","E7F596"
"Q9I9E1","E7F596"
"Q9I9P9","F1Q7A3"
"Q9I9E1","F1Q7A3"
"A5JNG8","F1Q7A3"
"F1QDF2","F1QVP8"
"A5JNG8","Q5TZ08"
"Q9I9E1","F1QNT8"
"Q6JAA4","A0A0R4IQI6"
"A5JNG8","A0A0R4IQI6"
"Q6TEL1","A0A0R4IQI6"
"Q6EHI4","F1RBC5"
"A5JNG8","F1Q9P8"
"Q9I9E1","Q7ZZ27"
"A5JNG8","Q7ZZ27"
"Q9I9E1","E9QI83"
"A5JNG8","E9QI83"
"A5JNG8","A0A2R8Q9B9"
"F1QDF2","A0A2R8Q9B9"
"Q9I9E1","E9QIS0"
"F1QDF2","F1QDF6"
"Q9I9E1","F1QDF6"
"A5JNG8","F1QDF6"
"Q9I9P9","E7FGJ1"
"Q9I9E1","E7FGJ1"
"A5JNG8","E7FGJ1"
"Q6TEL1","E7FGJ1"
"A5JNG8","F1R122"
"Q9I9E1","F1R122"
"A5JNG8","E7FFH9"
"F1QDF2","E7FFH9"
"A5JNG8","A0A2R9YJL1"
"Q6TEL1","A0A2R9YJL1"
"Q9I9P9","A0A2R9YJL1"
"Q98TU2","A0A2R9YJL1"
"Q9I9E1","A0A2R9YJL1"
"A5JNG8","F1Q597"
"F1QDF2","F1Q597"
"Q9I9E1","F1Q597"
"Q6P0E1","F1R3F9"
"A5JNG8","F1R3F9"
"Q6TEL1","B1H1M5"
"A5JNG8","B1H1M5"
"Q6TEL1","X1WHJ8"
"A5JNG8","X1WHJ8"
"A5JNG8","B8A4A2"
"A5JNG8","B3DFN6"
"F1QDF2","A8WHP4"
"Q9I9E1","A8WHP4"
"A5JNG8","A8WHP4"
"A5JNG8","Q7ZWC0"
"Q6EHI4","A0A2R8QAS0"
"A5JNG8","A0A2R8QAS0"
"Q9I9P9","A0A0R4IGG3"
"Q6EHI4","A0A0R4IGG3"
"Q9I9E1","A0A0R4IGG3"
"A5JNG8","A0A0R4IGG3"
"Q6TEL1","A0A0R4IGG3"
"Q6TEL1","Q5XJL9"
"F1QDF2","Q5XJL9"
"A5JNG8","Q5XJL9"
"A5JNG8","F1R4D0"
"F1QDF2","F1R4D0"
"Q9I9P9","F1R4D0"
"Q6P0E1","F1R4D0"
"Q98TU2","F1R4D0"
"Q9I9E1","F1R4D0"
"A5JNG8","Q5PNQ6"
"Q9I9E1","Q5PNQ6"
"A5JNG8","A3QK14"
"Q6TEL1","A3QK14"
"Q05AJ3","A3QK14"
"Q9I9P9","A3QK14"
"Q9I9E1","A3QK14"
"A5JNG8","Q6DGT9"
"Q6TEL1","F1Q8P7"
"Q05AJ3","F1Q8P7"
"Q9I9E1","F1Q8P7"
"A5JNG8","F1Q8P7"
"Q9I9E1","F1QRN2"
"A5JNG8","F1QRN2"
"Q6TEL1","F1QCX2"
"Q6TEL1","F1QEJ9"
"Q6EHI4","F1QEJ9"
"Q6TEL1","Q7ZZ00"
"Q9I9P9","Q7ZZ00"
"A5JNG8","Q5TZ30"
"Q9I9E1","P53406"
"Q9I9P9","P53406"
"F1QDF2","F1Q9S0"
"Q6P0E1","F1Q9S0"
"Q9I9E1","F1Q9S0"
"A5JNG8","F1Q9S0"
"Q6EHI4","F1Q931"
"A5JNG8","F1Q931"
"F1QDF2","A0A286Y9G6"
"A5JNG8","A0A286Y9G6"
