"protein1","protein2"
"WBGene00003036","WBGene00018160"
"WBGene00006843","WBGene00018160"
"WBGene00004888","WBGene00018160"
"WBGene00001834","WBGene00018160"
"WBGene00011195","WBGene00018160"
"WBGene00044324","WBGene00015555"
"WBGene00013765","WBGene00015555"
"WBGene00022865","WBGene00015555"
"WBGene00003036","WBGene00015555"
"WBGene00001598","WBGene00015555"
"WBGene00019862","WBGene00015555"
"WBGene00011195","WBGene00015555"
"WBGene00013765","WBGene00022865"
"WBGene00018160","WBGene00022865"
"WBGene00003036","WBGene00013765"
"WBGene00006843","WBGene00013765"
"WBGene00001834","WBGene00013765"
"WBGene00003369","WBGene00006789"
"WBGene00003370","WBGene00006789"
"WBGene00002173","WBGene00006789"
"WBGene00004888","WBGene00006789"
"WBGene00004798","WBGene00006789"
"WBGene00001595","WBGene00006789"
"WBGene00017132","WBGene00006789"
"WBGene00021270","WBGene00006789"
"WBGene00009444","WBGene00006789"
"WBGene00016449","WBGene00006789"
"WBGene00009717","WBGene00006789"
"WBGene00001598","WBGene00006789"
"WBGene00004975","WBGene00006789"
"WBGene00022861","WBGene00006789"
"WBGene00011333","WBGene00006789"
"WBGene00004134","WBGene00006789"
"WBGene00008999","WBGene00006789"
"WBGene00003915","WBGene00006789"
"WBGene00006727","WBGene00006789"
"WBGene00011061","WBGene00006789"
"WBGene00009272","WBGene00006789"
"WBGene00011195","WBGene00003371"
"WBGene00006727","WBGene00003371"
"WBGene00003915","WBGene00003371"
"WBGene00008999","WBGene00003371"
"WBGene00004134","WBGene00003371"
"WBGene00004029","WBGene00003371"
"WBGene00004975","WBGene00003371"
"WBGene00001598","WBGene00003371"
"WBGene00016449","WBGene00003371"
"WBGene00009444","WBGene00003371"
"WBGene00021270","WBGene00003371"
"WBGene00017132","WBGene00003371"
"WBGene00004798","WBGene00003371"
"WBGene00004888","WBGene00003371"
"WBGene00003370","WBGene00003371"
"WBGene00003515","WBGene00003371"
"WBGene00006789","WBGene00003371"
"WBGene00003369","WBGene00003371"
"WBGene00003514","WBGene00003371"
"WBGene00006925","WBGene00006926"
"WBGene00009800","WBGene00006926"
"WBGene00004888","WBGene00006926"
"WBGene00001006","WBGene00006926"
"WBGene00003918","WBGene00006926"
"WBGene00004798","WBGene00006926"
"WBGene00000417","WBGene00006926"
"WBGene00004788","WBGene00006926"
"WBGene00021634","WBGene00006926"
"WBGene00017132","WBGene00006926"
"WBGene00021270","WBGene00006926"
"WBGene00016449","WBGene00006926"
"WBGene00001130","WBGene00006926"
"WBGene00003834","WBGene00006926"
"WBGene00001598","WBGene00006926"
"WBGene00006843","WBGene00006926"
"WBGene00011333","WBGene00006926"
"WBGene00004134","WBGene00006926"
"WBGene00017284","WBGene00006926"
"WBGene00004121","WBGene00006926"
"WBGene00006727","WBGene00006926"
"WBGene00004955","WBGene00006926"
"WBGene00011061","WBGene00006926"
"WBGene00009272","WBGene00006926"
"WBGene00006926","WBGene00000393"
"WBGene00004888","WBGene00004474"
"WBGene00004798","WBGene00004474"
"WBGene00002016","WBGene00004474"
"WBGene00000417","WBGene00004474"
"WBGene00001973","WBGene00004474"
"WBGene00019883","WBGene00004474"
"WBGene00001831","WBGene00004474"
"WBGene00003415","WBGene00004474"
"WBGene00017132","WBGene00004474"
"WBGene00021270","WBGene00004474"
"WBGene00009717","WBGene00004474"
"WBGene00001598","WBGene00004474"
"WBGene00011333","WBGene00004474"
"WBGene00004134","WBGene00004474"
"WBGene00008999","WBGene00004474"
"WBGene00003915","WBGene00004474"
"WBGene00004042","WBGene00004474"
"WBGene00011061","WBGene00004474"
"WBGene00009272","WBGene00004474"
"WBGene00004474","WBGene00004494"
"WBGene00004888","WBGene00004494"
"WBGene00004798","WBGene00004494"
"WBGene00012230","WBGene00004494"
"WBGene00021270","WBGene00004494"
"WBGene00003036","WBGene00004494"
"WBGene00001598","WBGene00004494"
"WBGene00011333","WBGene00004494"
"WBGene00004134","WBGene00004494"
"WBGene00008999","WBGene00004494"
"WBGene00003915","WBGene00004494"
"WBGene00017284","WBGene00004494"
"WBGene00006727","WBGene00004494"
"WBGene00004042","WBGene00004494"
"WBGene00011061","WBGene00004494"
"WBGene00009272","WBGene00004494"
"WBGene00004888","WBGene00003369"
"WBGene00004798","WBGene00003369"
"WBGene00017132","WBGene00003369"
"WBGene00021270","WBGene00003369"
"WBGene00004975","WBGene00003369"
"WBGene00004134","WBGene00003369"
"WBGene00008999","WBGene00003369"
"WBGene00003915","WBGene00003369"
"WBGene00004143","WBGene00003369"
"WBGene00001973","WBGene00003369"
"WBGene00006727","WBGene00003369"
"WBGene00001598","WBGene00003369"
"WBGene00009272","WBGene00003369"
"WBGene00004798","WBGene00003370"
"WBGene00000912","WBGene00003370"
"WBGene00017132","WBGene00003370"
"WBGene00021270","WBGene00003370"
"WBGene00009444","WBGene00003370"
"WBGene00016449","WBGene00003370"
"WBGene00001598","WBGene00003370"
"WBGene00004134","WBGene00003370"
"WBGene00008999","WBGene00003370"
"WBGene00003915","WBGene00003370"
"WBGene00006727","WBGene00003370"
"WBGene00001920","WBGene00001919"
"WBGene00004798","WBGene00001919"
"WBGene00001973","WBGene00001919"
"WBGene00019883","WBGene00001919"
"WBGene00000912","WBGene00001919"
"WBGene00004204","WBGene00001919"
"WBGene00007624","WBGene00004482"
"WBGene00000939","WBGene00004482"
"WBGene00004798","WBGene00004482"
"WBGene00020068","WBGene00004482"
"WBGene00002045","WBGene00004482"
"WBGene00017132","WBGene00004482"
"WBGene00021270","WBGene00004482"
"WBGene00016449","WBGene00004482"
"WBGene00001598","WBGene00004482"
"WBGene00011333","WBGene00004482"
"WBGene00021555","WBGene00004482"
"WBGene00021676","WBGene00004482"
"WBGene00004134","WBGene00004482"
"WBGene00008999","WBGene00004482"
"WBGene00003915","WBGene00004482"
"WBGene00017284","WBGene00004482"
"WBGene00006727","WBGene00004482"
"WBGene00011061","WBGene00004482"
"WBGene00009272","WBGene00004482"
"WBGene00009272","WBGene00006927"
"WBGene00011061","WBGene00006927"
"WBGene00004955","WBGene00006927"
"WBGene00006727","WBGene00006927"
"WBGene00011333","WBGene00006927"
"WBGene00001598","WBGene00006927"
"WBGene00021634","WBGene00006927"
"WBGene00004798","WBGene00006927"
"WBGene00004888","WBGene00006927"
"WBGene00000229","WBGene00006927"
"WBGene00006930","WBGene00006927"
"WBGene00009272","WBGene00006928"
"WBGene00011195","WBGene00006928"
"WBGene00006727","WBGene00006928"
"WBGene00004134","WBGene00006928"
"WBGene00011333","WBGene00006928"
"WBGene00022861","WBGene00006928"
"WBGene00001598","WBGene00006928"
"WBGene00003834","WBGene00006928"
"WBGene00009717","WBGene00006928"
"WBGene00021270","WBGene00006928"
"WBGene00017132","WBGene00006928"
"WBGene00001526","WBGene00006928"
"WBGene00001831","WBGene00006928"
"WBGene00004798","WBGene00006928"
"WBGene00001006","WBGene00006928"
"WBGene00004888","WBGene00006928"
"WBGene00000229","WBGene00006928"
"WBGene00006930","WBGene00006928"
"WBGene00001974","WBGene00001922"
"WBGene00004888","WBGene00001922"
"WBGene00001973","WBGene00001922"
"WBGene00006727","WBGene00001922"
"WBGene00001922","WBGene00001921"
"WBGene00004798","WBGene00001921"
"WBGene00001973","WBGene00001921"
"WBGene00011195","WBGene00001921"
"WBGene00003369","WBGene00002348"
"WBGene00003371","WBGene00002348"
"WBGene00003370","WBGene00002348"
"WBGene00003514","WBGene00002348"
"WBGene00002173","WBGene00002348"
"WBGene00004888","WBGene00002348"
"WBGene00002980","WBGene00002348"
"WBGene00017132","WBGene00002348"
"WBGene00021270","WBGene00002348"
"WBGene00009444","WBGene00002348"
"WBGene00017304","WBGene00002348"
"WBGene00001598","WBGene00002348"
"WBGene00004134","WBGene00002348"
"WBGene00008999","WBGene00002348"
"WBGene00003915","WBGene00002348"
"WBGene00006727","WBGene00002348"
"WBGene00004798","WBGene00004456"
"WBGene00017132","WBGene00004456"
"WBGene00021270","WBGene00004456"
"WBGene00017304","WBGene00004456"
"WBGene00003036","WBGene00004456"
"WBGene00001598","WBGene00004456"
"WBGene00011061","WBGene00004456"
"WBGene00006843","WBGene00004456"
"WBGene00021555","WBGene00004456"
"WBGene00021676","WBGene00004456"
"WBGene00004134","WBGene00004456"
"WBGene00004143","WBGene00004456"
"WBGene00017284","WBGene00004456"
"WBGene00004042","WBGene00004456"
"WBGene00004456","WBGene00004431"
"WBGene00002999","WBGene00004431"
"WBGene00004467","WBGene00004431"
"WBGene00004798","WBGene00004431"
"WBGene00012230","WBGene00004431"
"WBGene00014124","WBGene00004431"
"WBGene00007111","WBGene00004431"
"WBGene00003415","WBGene00004431"
"WBGene00017132","WBGene00004431"
"WBGene00021270","WBGene00004431"
"WBGene00001598","WBGene00004431"
"WBGene00011061","WBGene00004431"
"WBGene00011333","WBGene00004431"
"WBGene00004134","WBGene00004431"
"WBGene00008999","WBGene00004431"
"WBGene00003915","WBGene00004431"
"WBGene00004888","WBGene00004431"
"WBGene00004143","WBGene00004431"
"WBGene00017284","WBGene00004431"
"WBGene00006727","WBGene00004431"
"WBGene00009272","WBGene00004431"
"WBGene00004888","WBGene00000207"
"WBGene00001006","WBGene00000207"
"WBGene00015971","WBGene00000207"
"WBGene00017132","WBGene00000207"
"WBGene00021270","WBGene00000207"
"WBGene00009444","WBGene00000207"
"WBGene00003036","WBGene00000207"
"WBGene00001598","WBGene00000207"
"WBGene00004975","WBGene00000207"
"WBGene00004029","WBGene00000207"
"WBGene00004134","WBGene00000207"
"WBGene00008999","WBGene00000207"
"WBGene00003915","WBGene00000207"
"WBGene00009272","WBGene00000207"
"WBGene00000206","WBGene00010419"
"WBGene00000207","WBGene00010419"
"WBGene00004888","WBGene00010419"
"WBGene00003926","WBGene00010419"
"WBGene00000390","WBGene00010419"
"WBGene00001006","WBGene00010419"
"WBGene00002632","WBGene00010419"
"WBGene00003918","WBGene00010419"
"WBGene00004798","WBGene00010419"
"WBGene00000912","WBGene00010419"
"WBGene00017132","WBGene00010419"
"WBGene00021270","WBGene00010419"
"WBGene00009444","WBGene00010419"
"WBGene00016449","WBGene00010419"
"WBGene00003036","WBGene00010419"
"WBGene00004975","WBGene00010419"
"WBGene00001598","WBGene00010419"
"WBGene00022861","WBGene00010419"
"WBGene00004134","WBGene00010419"
"WBGene00008999","WBGene00010419"
"WBGene00003915","WBGene00010419"
"WBGene00004143","WBGene00010419"
"WBGene00004955","WBGene00010419"
"WBGene00011061","WBGene00010419"
"WBGene00009272","WBGene00010419"
"WBGene00000381","WBGene00018782"
"WBGene00001006","WBGene00018782"
"WBGene00004798","WBGene00018782"
"WBGene00000231","WBGene00018782"
"WBGene00000912","WBGene00018782"
"WBGene00003036","WBGene00018782"
"WBGene00001598","WBGene00018782"
"WBGene00011333","WBGene00018782"
"WBGene00004134","WBGene00018782"
"WBGene00004888","WBGene00018782"
"WBGene00001834","WBGene00018782"
"WBGene00017284","WBGene00018782"
"WBGene00006727","WBGene00018782"
"WBGene00003920","WBGene00018508"
"WBGene00001502","WBGene00018508"
"WBGene00001006","WBGene00018508"
"WBGene00009717","WBGene00018508"
"WBGene00022034","WBGene00018508"
"WBGene00001598","WBGene00018508"
"WBGene00004888","WBGene00004412"
"WBGene00004798","WBGene00004412"
"WBGene00002016","WBGene00004412"
"WBGene00012230","WBGene00004412"
"WBGene00003415","WBGene00004412"
"WBGene00017132","WBGene00004412"
"WBGene00021270","WBGene00004412"
"WBGene00017304","WBGene00004412"
"WBGene00001598","WBGene00004412"
"WBGene00011333","WBGene00004412"
"WBGene00004134","WBGene00004412"
"WBGene00008999","WBGene00004412"
"WBGene00003915","WBGene00004412"
"WBGene00004143","WBGene00004412"
"WBGene00017284","WBGene00004412"
"WBGene00006727","WBGene00004412"
"WBGene00004042","WBGene00004412"
"WBGene00011195","WBGene00004412"
"WBGene00009272","WBGene00004412"
"WBGene00004450","WBGene00004425"
"WBGene00004412","WBGene00004425"
"WBGene00004798","WBGene00004425"
"WBGene00002045","WBGene00004425"
"WBGene00001831","WBGene00004425"
"WBGene00003415","WBGene00004425"
"WBGene00017132","WBGene00004425"
"WBGene00021270","WBGene00004425"
"WBGene00009444","WBGene00004425"
"WBGene00016449","WBGene00004425"
"WBGene00017304","WBGene00004425"
"WBGene00003036","WBGene00004425"
"WBGene00001598","WBGene00004425"
"WBGene00011333","WBGene00004425"
"WBGene00004134","WBGene00004425"
"WBGene00008999","WBGene00004425"
"WBGene00003915","WBGene00004425"
"WBGene00004888","WBGene00004425"
"WBGene00004143","WBGene00004425"
"WBGene00017284","WBGene00004425"
"WBGene00006727","WBGene00004425"
"WBGene00011195","WBGene00004425"
"WBGene00009272","WBGene00004425"
"WBGene00017284","WBGene00001758"
"WBGene00001758","WBGene00001749"
"WBGene00004888","WBGene00001749"
"WBGene00004798","WBGene00001749"
"WBGene00021270","WBGene00001749"
"WBGene00004134","WBGene00001749"
"WBGene00017284","WBGene00001749"
"WBGene00004415","WBGene00004418"
"WBGene00004888","WBGene00004418"
"WBGene00004798","WBGene00004418"
"WBGene00002045","WBGene00004418"
"WBGene00004466","WBGene00004418"
"WBGene00001526","WBGene00004418"
"WBGene00003415","WBGene00004418"
"WBGene00017132","WBGene00004418"
"WBGene00021270","WBGene00004418"
"WBGene00016449","WBGene00004418"
"WBGene00009444","WBGene00004418"
"WBGene00017304","WBGene00004418"
"WBGene00001598","WBGene00004418"
"WBGene00011333","WBGene00004418"
"WBGene00021555","WBGene00004418"
"WBGene00021676","WBGene00004418"
"WBGene00004134","WBGene00004418"
"WBGene00008999","WBGene00004418"
"WBGene00003915","WBGene00004418"
"WBGene00004143","WBGene00004418"
"WBGene00017284","WBGene00004418"
"WBGene00006727","WBGene00004418"
"WBGene00004042","WBGene00004418"
"WBGene00009272","WBGene00004418"
"WBGene00006918","WBGene00010130"
"WBGene00001006","WBGene00010130"
"WBGene00004798","WBGene00010130"
"WBGene00021270","WBGene00010130"
"WBGene00015787","WBGene00010130"
"WBGene00015791","WBGene00010130"
"WBGene00004134","WBGene00010130"
"WBGene00017284","WBGene00010130"
"WBGene00011195","WBGene00010130"
"WBGene00004042","WBGene00022801"
"WBGene00010130","WBGene00022801"
"WBGene00004412","WBGene00004454"
"WBGene00002061","WBGene00004454"
"WBGene00017132","WBGene00004454"
"WBGene00021270","WBGene00004454"
"WBGene00001598","WBGene00004454"
"WBGene00004134","WBGene00004454"
"WBGene00008999","WBGene00004454"
"WBGene00003915","WBGene00004454"
"WBGene00011195","WBGene00004454"
"WBGene00004888","WBGene00000206"
"WBGene00001006","WBGene00000206"
"WBGene00001598","WBGene00000206"
"WBGene00008999","WBGene00000206"
"WBGene00009272","WBGene00000206"
"WBGene00009272","WBGene00006925"
"WBGene00006727","WBGene00006925"
"WBGene00011333","WBGene00006925"
"WBGene00001598","WBGene00006925"
"WBGene00003834","WBGene00006925"
"WBGene00001130","WBGene00006925"
"WBGene00017304","WBGene00006925"
"WBGene00021270","WBGene00006925"
"WBGene00001973","WBGene00006925"
"WBGene00012230","WBGene00006925"
"WBGene00001006","WBGene00006925"
"WBGene00000390","WBGene00006925"
"WBGene00004888","WBGene00006925"
"WBGene00006927","WBGene00006925"
"WBGene00006929","WBGene00006925"
"WBGene00006928","WBGene00006925"
"WBGene00004798","WBGene00004450"
"WBGene00012230","WBGene00004450"
"WBGene00002980","WBGene00004450"
"WBGene00017132","WBGene00004450"
"WBGene00021270","WBGene00004450"
"WBGene00009444","WBGene00004450"
"WBGene00016449","WBGene00004450"
"WBGene00017304","WBGene00004450"
"WBGene00001598","WBGene00004450"
"WBGene00011333","WBGene00004450"
"WBGene00021555","WBGene00004450"
"WBGene00004134","WBGene00004450"
"WBGene00008999","WBGene00004450"
"WBGene00003915","WBGene00004450"
"WBGene00017284","WBGene00004450"
"WBGene00006727","WBGene00004450"
"WBGene00004042","WBGene00004450"
"WBGene00011061","WBGene00004450"
"WBGene00009272","WBGene00004450"
"WBGene00001336","WBGene00004679"
"WBGene00004888","WBGene00004679"
"WBGene00001006","WBGene00004679"
"WBGene00004798","WBGene00004679"
"WBGene00017088","WBGene00004679"
"WBGene00003415","WBGene00004679"
"WBGene00021270","WBGene00004679"
"WBGene00003036","WBGene00004679"
"WBGene00004134","WBGene00004679"
"WBGene00017284","WBGene00004679"
"WBGene00001973","WBGene00004679"
"WBGene00010492","WBGene00004679"
"WBGene00006727","WBGene00004679"
"WBGene00009272","WBGene00004679"
"WBGene00000915","WBGene00045419"
"WBGene00000915","WBGene00009211"
"WBGene00004888","WBGene00009211"
"WBGene00004042","WBGene00009211"
"WBGene00011195","WBGene00009211"
"WBGene00000915","WBGene00004318"
"WBGene00002845","WBGene00004449"
"WBGene00004888","WBGene00004449"
"WBGene00002045","WBGene00004449"
"WBGene00017132","WBGene00004449"
"WBGene00021270","WBGene00004449"
"WBGene00016449","WBGene00004449"
"WBGene00001598","WBGene00004449"
"WBGene00011333","WBGene00004449"
"WBGene00004134","WBGene00004449"
"WBGene00008999","WBGene00004449"
"WBGene00003915","WBGene00004449"
"WBGene00017284","WBGene00004449"
"WBGene00006727","WBGene00004449"
"WBGene00009272","WBGene00004449"
"WBGene00009272","WBGene00004438"
"WBGene00011061","WBGene00004438"
"WBGene00017284","WBGene00004438"
"WBGene00003915","WBGene00004438"
"WBGene00008999","WBGene00004438"
"WBGene00004134","WBGene00004438"
"WBGene00022400","WBGene00004438"
"WBGene00011333","WBGene00004438"
"WBGene00001598","WBGene00004438"
"WBGene00016449","WBGene00004438"
"WBGene00021270","WBGene00004438"
"WBGene00017132","WBGene00004438"
"WBGene00004466","WBGene00004438"
"WBGene00002045","WBGene00004438"
"WBGene00004449","WBGene00004438"
"WBGene00000229","WBGene00016209"
"WBGene00015787","WBGene00016209"
"WBGene00000229","WBGene00011488"
"WBGene00006765","WBGene00011488"
"WBGene00004888","WBGene00011488"
"WBGene00017088","WBGene00011488"
"WBGene00001598","WBGene00011488"
"WBGene00004042","WBGene00011488"
"WBGene00009272","WBGene00011488"
"WBGene00003036","WBGene00001662"
"WBGene00021676","WBGene00018784"
"WBGene00021270","WBGene00018784"
"WBGene00001662","WBGene00018784"
"WBGene00006930","WBGene00003162"
"WBGene00004888","WBGene00003162"
"WBGene00001006","WBGene00003162"
"WBGene00004798","WBGene00003162"
"WBGene00001974","WBGene00003162"
"WBGene00017132","WBGene00003162"
"WBGene00021270","WBGene00003162"
"WBGene00016449","WBGene00003162"
"WBGene00003036","WBGene00003162"
"WBGene00001598","WBGene00003162"
"WBGene00004134","WBGene00003162"
"WBGene00008999","WBGene00003162"
"WBGene00003915","WBGene00003162"
"WBGene00017284","WBGene00003162"
"WBGene00006727","WBGene00003162"
"WBGene00004955","WBGene00003162"
"WBGene00009272","WBGene00003162"
"WBGene00009272","WBGene00000198"
"WBGene00004134","WBGene00000198"
"WBGene00016391","WBGene00000198"
"WBGene00004888","WBGene00000210"
"WBGene00001006","WBGene00000210"
"WBGene00021270","WBGene00000210"
"WBGene00016449","WBGene00000210"
"WBGene00003036","WBGene00000210"
"WBGene00001598","WBGene00000210"
"WBGene00021555","WBGene00000210"
"WBGene00004134","WBGene00000210"
"WBGene00008999","WBGene00000210"
"WBGene00011195","WBGene00000210"
"WBGene00000209","WBGene00007859"
"WBGene00000210","WBGene00007859"
"WBGene00000939","WBGene00007859"
"WBGene00004029","WBGene00007859"
"WBGene00004888","WBGene00000209"
"WBGene00001006","WBGene00000209"
"WBGene00004798","WBGene00000209"
"WBGene00021014","WBGene00008607"
"WBGene00004888","WBGene00008607"
"WBGene00006930","WBGene00008607"
"WBGene00006930","WBGene00000217"
"WBGene00004888","WBGene00000217"
"WBGene00001006","WBGene00000217"
"WBGene00001595","WBGene00000217"
"WBGene00017088","WBGene00000217"
"WBGene00000231","WBGene00000217"
"WBGene00001598","WBGene00000217"
"WBGene00004975","WBGene00000217"
"WBGene00007877","WBGene00000217"
"WBGene00011333","WBGene00000217"
"WBGene00004134","WBGene00000217"
"WBGene00017284","WBGene00000217"
"WBGene00011195","WBGene00000217"
"WBGene00009272","WBGene00000217"
"WBGene00004798","WBGene00011510"
"WBGene00002016","WBGene00011510"
"WBGene00015971","WBGene00011510"
"WBGene00004975","WBGene00011510"
"WBGene00006843","WBGene00011510"
"WBGene00004134","WBGene00011510"
"WBGene00004888","WBGene00011510"
"WBGene00017284","WBGene00011510"
"WBGene00011195","WBGene00011510"
"WBGene00006925","WBGene00015185"
"WBGene00004459","WBGene00006324"
"WBGene00006324","WBGene00006638"
"WBGene00023491","WBGene00006638"
"WBGene00004860","WBGene00006638"
"WBGene00006324","WBGene00006640"
"WBGene00023491","WBGene00006640"
"WBGene00000900","WBGene00006640"
"WBGene00004860","WBGene00006640"
"WBGene00003921","WBGene00000390"
"WBGene00003639","WBGene00000390"
"WBGene00004888","WBGene00000390"
"WBGene00004975","WBGene00000390"
"WBGene00001598","WBGene00000390"
"WBGene00003911","WBGene00000390"
"WBGene00006820","WBGene00000390"
"WBGene00004798","WBGene00000390"
"WBGene00017298","WBGene00000390"
"WBGene00010663","WBGene00000390"
"WBGene00004807","WBGene00015350"
"WBGene00015350","WBGene00010845"
"WBGene00004888","WBGene00010845"
"WBGene00001834","WBGene00010845"
"WBGene00004042","WBGene00009124"
"WBGene00006701","WBGene00000219"
"WBGene00016678","WBGene00000219"
"WBGene00004888","WBGene00000219"
"WBGene00001006","WBGene00000219"
"WBGene00017132","WBGene00000219"
"WBGene00021270","WBGene00000219"
"WBGene00004029","WBGene00000219"
"WBGene00011333","WBGene00000219"
"WBGene00021555","WBGene00000219"
"WBGene00004134","WBGene00000219"
"WBGene00008999","WBGene00000219"
"WBGene00003915","WBGene00000219"
"WBGene00017284","WBGene00000219"
"WBGene00018990","WBGene00000219"
"WBGene00011195","WBGene00000219"
"WBGene00004798","WBGene00004296"
"WBGene00001598","WBGene00004296"
"WBGene00009800","WBGene00017648"
"WBGene00004342","WBGene00017648"
"WBGene00004737","WBGene00000226"
"WBGene00001006","WBGene00000226"
"WBGene00018990","WBGene00000226"
"WBGene00004737","WBGene00007101"
"WBGene00006765","WBGene00007101"
"WBGene00004975","WBGene00007101"
"WBGene00004888","WBGene00008706"
"WBGene00004737","WBGene00008706"
"WBGene00003417","WBGene00001997"
"WBGene00003417","WBGene00003949"
"WBGene00004888","WBGene00003949"
"WBGene00003036","WBGene00003949"
"WBGene00001598","WBGene00003949"
"WBGene00000841","WBGene00003949"
"WBGene00021676","WBGene00003949"
"WBGene00004134","WBGene00003949"
"WBGene00017284","WBGene00003949"
"WBGene00006727","WBGene00003949"
"WBGene00004042","WBGene00003949"
"WBGene00003417","WBGene00000377"
"WBGene00000939","WBGene00000377"
"WBGene00001006","WBGene00000377"
"WBGene00004798","WBGene00000377"
"WBGene00000912","WBGene00000377"
"WBGene00017304","WBGene00000377"
"WBGene00003036","WBGene00000377"
"WBGene00001598","WBGene00000377"
"WBGene00011333","WBGene00000377"
"WBGene00004134","WBGene00000377"
"WBGene00004888","WBGene00000377"
"WBGene00001834","WBGene00000377"
"WBGene00017284","WBGene00000377"
"WBGene00006727","WBGene00000377"
"WBGene00011195","WBGene00000377"
"WBGene00003417","WBGene00010595"
"WBGene00006446","WBGene00010595"
"WBGene00003021","WBGene00010595"
"WBGene00015787","WBGene00010595"
"WBGene00000226","WBGene00002203"
"WBGene00006765","WBGene00002203"
"WBGene00000912","WBGene00002203"
"WBGene00007877","WBGene00002203"
"WBGene00004042","WBGene00002203"
"WBGene00009272","WBGene00002203"
"WBGene00004888","WBGene00015204"
"WBGene00002203","WBGene00015204"
"WBGene00006944","WBGene00018367"
"WBGene00004888","WBGene00004180"
"WBGene00003955","WBGene00003214"
"WBGene00004888","WBGene00003214"
"WBGene00004798","WBGene00003214"
"WBGene00021270","WBGene00003214"
"WBGene00001598","WBGene00003214"
"WBGene00006843","WBGene00003214"
"WBGene00004134","WBGene00003214"
"WBGene00004143","WBGene00003214"
"WBGene00017284","WBGene00003214"
"WBGene00006727","WBGene00003214"
"WBGene00011195","WBGene00003214"
"WBGene00009272","WBGene00003214"
"WBGene00001834","WBGene00016188"
"WBGene00001598","WBGene00016188"
"WBGene00006727","WBGene00016188"
"WBGene00020649","WBGene00004860"
"WBGene00022154","WBGene00004860"
"WBGene00006852","WBGene00004860"
"WBGene00006727","WBGene00015776"
"WBGene00004798","WBGene00006932"
"WBGene00006932","WBGene00000247"
"WBGene00002632","WBGene00004273"
"WBGene00000565","WBGene00004273"
"WBGene00004888","WBGene00004273"
"WBGene00006727","WBGene00004273"
"WBGene00003639","WBGene00004273"
"WBGene00004767","WBGene00003001"
"WBGene00006773","WBGene00006744"
"WBGene00004457","WBGene00006786"
"WBGene00004042","WBGene00006786"
"WBGene00017088","WBGene00000123"
"WBGene00001973","WBGene00000123"
"WBGene00015971","WBGene00000123"
"WBGene00003036","WBGene00000123"
"WBGene00009717","WBGene00000123"
"WBGene00011333","WBGene00000123"
"WBGene00022400","WBGene00000123"
"WBGene00004134","WBGene00000123"
"WBGene00001834","WBGene00000123"
"WBGene00011195","WBGene00000123"
"WBGene00000123","WBGene00000890"
"WBGene00011333","WBGene00000890"
"WBGene00002999","WBGene00000913"
"WBGene00004888","WBGene00000913"
"WBGene00001834","WBGene00000913"
"WBGene00022034","WBGene00000913"
"WBGene00003406","WBGene00007624"
"WBGene00011333","WBGene00007624"
"WBGene00011195","WBGene00007624"
"WBGene00007624","WBGene00004435"
"WBGene00001006","WBGene00004435"
"WBGene00004798","WBGene00004435"
"WBGene00012230","WBGene00004435"
"WBGene00001595","WBGene00004435"
"WBGene00004466","WBGene00004435"
"WBGene00017132","WBGene00004435"
"WBGene00021270","WBGene00004435"
"WBGene00017304","WBGene00004435"
"WBGene00003036","WBGene00004435"
"WBGene00001598","WBGene00004435"
"WBGene00011333","WBGene00004435"
"WBGene00004134","WBGene00004435"
"WBGene00003915","WBGene00004435"
"WBGene00004888","WBGene00004435"
"WBGene00017284","WBGene00004435"
"WBGene00001973","WBGene00004435"
"WBGene00006727","WBGene00004435"
"WBGene00004042","WBGene00004435"
"WBGene00011061","WBGene00004435"
"WBGene00009272","WBGene00004435"
"WBGene00007624","WBGene00001599"
"WBGene00002845","WBGene00001599"
"WBGene00001598","WBGene00001599"
"WBGene00016002","WBGene00001599"
"WBGene00022034","WBGene00001599"
"WBGene00017284","WBGene00001599"
"WBGene00007624","WBGene00017085"
"WBGene00001598","WBGene00017085"
"WBGene00011333","WBGene00017085"
"WBGene00021555","WBGene00017085"
"WBGene00004888","WBGene00017085"
"WBGene00006727","WBGene00017085"
"WBGene00018990","WBGene00017085"
"WBGene00004042","WBGene00017085"
"WBGene00007624","WBGene00010230"
"WBGene00004798","WBGene00010230"
"WBGene00002016","WBGene00010230"
"WBGene00000912","WBGene00010230"
"WBGene00001598","WBGene00010230"
"WBGene00004029","WBGene00010230"
"WBGene00001834","WBGene00010230"
"WBGene00001834","WBGene00016740"
"WBGene00004029","WBGene00016740"
"WBGene00007624","WBGene00016740"
"WBGene00007624","WBGene00007617"
"WBGene00011195","WBGene00007617"
"WBGene00007624","WBGene00014165"
"WBGene00000390","WBGene00014165"
"WBGene00001006","WBGene00014165"
"WBGene00002632","WBGene00014165"
"WBGene00003918","WBGene00014165"
"WBGene00009717","WBGene00014165"
"WBGene00011333","WBGene00014165"
"WBGene00007624","WBGene00014115"
"WBGene00015971","WBGene00014115"
"WBGene00007624","WBGene00016140"
"WBGene00001006","WBGene00016140"
"WBGene00017088","WBGene00016140"
"WBGene00003036","WBGene00016140"
"WBGene00009717","WBGene00016140"
"WBGene00001598","WBGene00016140"
"WBGene00019862","WBGene00016140"
"WBGene00011333","WBGene00016140"
"WBGene00016002","WBGene00016140"
"WBGene00022400","WBGene00016140"
"WBGene00004134","WBGene00016140"
