"protein1","protein2"
"FBgn0011604","FBgn0038197"
"FBgn0003997","FBgn0038197"
"FBgn0003206","FBgn0038197"
"FBgn0261560","FBgn0038197"
"FBgn0027492","FBgn0038197"
"FBgn0020238","FBgn0038197"
"FBgn0259108","FBgn0038197"
"FBgn0031006","FBgn0038197"
"FBgn0021872","FBgn0038197"
"FBgn0261862","FBgn0038197"
"FBgn0010379","FBgn0038197"
"FBgn0038402","FBgn0038197"
"FBgn0026404","FBgn0038197"
"FBgn0038816","FBgn0038197"
"FBgn0013973","FBgn0038197"
"FBgn0015279","FBgn0038197"
"FBgn0004177","FBgn0038197"
"FBgn0037874","FBgn0038197"
"FBgn0037911","FBgn0262699"
"FBgn0085387","FBgn0262699"
"FBgn0028434","FBgn0262699"
"FBgn0259170","FBgn0262699"
"FBgn0029814","FBgn0262699"
"FBgn0052177","FBgn0262699"
"FBgn0011217","FBgn0262699"
"FBgn0003087","FBgn0262699"
"FBgn0024432","FBgn0262699"
"FBgn0267698","FBgn0262699"
"FBgn0015396","FBgn0262699"
"FBgn0000253","FBgn0262699"
"FBgn0025702","FBgn0262699"
"FBgn0005632","FBgn0262699"
"FBgn0020391","FBgn0262699"
"FBgn0010105","FBgn0262699"
"FBgn0262476","FBgn0262699"
"FBgn0030525","FBgn0262699"
"FBgn0261397","FBgn0262699"
"FBgn0030706","FBgn0262699"
"FBgn0086784","FBgn0262699"
"FBgn0004580","FBgn0262699"
"FBgn0003865","FBgn0262699"
"FBgn0029970","FBgn0262699"
"FBgn0003145","FBgn0262699"
"FBgn0015321","FBgn0262699"
"FBgn0026086","FBgn0262699"
"FBgn0015625","FBgn0262699"
"FBgn0003447","FBgn0262699"
"FBgn0000404","FBgn0262699"
"FBgn0020258","FBgn0262699"
"FBgn0002413","FBgn0262699"
"FBgn0085450","FBgn0262699"
"FBgn0026063","FBgn0262699"
"FBgn0267824","FBgn0262699"
"FBgn0011674","FBgn0262699"
"FBgn0010382","FBgn0262699"
"FBgn0017551","FBgn0262699"
"FBgn0026316","FBgn0262699"
"FBgn0003502","FBgn0262699"
"FBgn0000405","FBgn0262699"
"FBgn0025739","FBgn0262699"
"FBgn0000140","FBgn0262699"
"FBgn0000635","FBgn0262699"
"FBgn0020278","FBgn0262699"
"FBgn0036896","FBgn0262699"
"FBgn0010382","FBgn0005198"
"FBgn0260945","FBgn0005198"
"FBgn0015277","FBgn0005198"
"FBgn0027841","FBgn0005198"
"FBgn0015799","FBgn0005198"
"FBgn0035850","FBgn0005198"
"FBgn0024698","FBgn0005198"
"FBgn0027497","FBgn0005198"
"FBgn0036007","FBgn0005198"
"FBgn0259176","FBgn0005198"
"FBgn0035872","FBgn0005198"
"FBgn0041191","FBgn0005198"
"FBgn0011766","FBgn0005198"
"FBgn0263395","FBgn0005198"
"FBgn0000448","FBgn0005198"
"FBgn0003997","FBgn0005198"
"FBgn0262656","FBgn0005198"
"FBgn0265998","FBgn0005198"
"FBgn0026379","FBgn0005198"
"FBgn0003205","FBgn0005198"
"FBgn0010315","FBgn0005198"
"FBgn0026404","FBgn0005198"
"FBgn0004597","FBgn0005198"
"FBgn0015618","FBgn0005198"
"FBgn0016131","FBgn0005198"
"FBgn0283472","FBgn0005198"
"FBgn0021796","FBgn0005198"
"FBgn0026317","FBgn0005198"
"FBgn0037248","FBgn0005198"
"FBgn0034246","FBgn0250823"
"FBgn0003460","FBgn0250823"
"FBgn0011817","FBgn0250823"
"FBgn0264272","FBgn0250823"
"FBgn0004644","FBgn0250823"
"FBgn0261988","FBgn0250823"
"FBgn0005558","FBgn0250823"
"FBgn0023178","FBgn0051992"
"FBgn0000479","FBgn0051992"
"FBgn0004889","FBgn0260399"
"FBgn0003124","FBgn0260399"
"FBgn0004177","FBgn0260399"
"FBgn0061515","FBgn0260399"
"FBgn0025790","FBgn0011224"
"FBgn0001179","FBgn0028577"
"FBgn0020309","FBgn0028577"
"FBgn0262656","FBgn0028577"
"FBgn0003023","FBgn0028577"
"FBgn0000578","FBgn0261456"
"FBgn0026317","FBgn0261456"
"FBgn0039055","FBgn0261456"
"FBgn0023143","FBgn0261456"
"FBgn0023518","FBgn0261456"
"FBgn0011642","FBgn0261456"
"FBgn0053193","FBgn0261456"
"FBgn0043903","FBgn0261456"
"FBgn0003345","FBgn0261456"
"FBgn0027497","FBgn0261456"
"FBgn0003744","FBgn0261456"
"FBgn0003731","FBgn0261456"
"FBgn0031698","FBgn0261456"
"FBgn0259176","FBgn0261456"
"FBgn0024187","FBgn0261456"
"FBgn0028484","FBgn0261456"
"FBgn0004838","FBgn0261456"
"FBgn0025800","FBgn0261456"
"FBgn0031030","FBgn0261456"
"FBgn0026404","FBgn0261456"
"FBgn0039859","FBgn0261456"
"FBgn0037856","FBgn0261456"
"FBgn0033539","FBgn0261456"
"FBgn0015803","FBgn0261456"
"FBgn0011739","FBgn0261456"
"FBgn0003997","FBgn0261456"
"FBgn0262451","FBgn0261456"
"FBgn0005649","FBgn0261456"
"FBgn0036373","FBgn0261456"
"FBgn0263864","FBgn0261456"
"FBgn0260635","FBgn0261456"
"FBgn0034970","FBgn0261456"
"FBgn0004197","FBgn0015949"
"FBgn0001169","FBgn0015949"
"FBgn0004647","FBgn0015949"
"FBgn0000524","FBgn0015949"
"FBgn0011802","FBgn0029079"
"FBgn0265464","FBgn0040206"
"FBgn0261617","FBgn0040206"
"FBgn0011274","FBgn0040206"
"FBgn0030766","FBgn0040206"
"FBgn0000524","FBgn0040206"
"FBgn0003444","FBgn0040206"
"FBgn0024277","FBgn0004167"
"FBgn0267698","FBgn0004167"
"FBgn0259685","FBgn0004167"
"FBgn0034970","FBgn0004167"
"FBgn0086356","FBgn0004167"
"FBgn0011766","FBgn0002031"
"FBgn0015799","FBgn0002031"
"FBgn0033159","FBgn0002524"
"FBgn0010303","FBgn0002524"
"FBgn0031458","FBgn0002524"
"FBgn0004837","FBgn0002524"
"FBgn0000117","FBgn0002524"
"FBgn0010269","FBgn0002524"
"FBgn0003256","FBgn0002524"
"FBgn0030600","FBgn0002524"
"FBgn0086532","FBgn0002524"
"FBgn0010591","FBgn0002524"
"FBgn0086375","FBgn0086372"
"FBgn0039350","FBgn0086372"
"FBgn0013718","FBgn0086372"
"FBgn0039338","FBgn0086372"
"FBgn0086655","FBgn0086372"
"FBgn0052137","FBgn0086372"
"FBgn0262975","FBgn0086372"
"FBgn0041188","FBgn0086372"
"FBgn0000412","FBgn0086372"
"FBgn0044461","FBgn0086372"
"FBgn0265297","FBgn0261618"
"FBgn0260635","FBgn0020279"
"FBgn0010382","FBgn0020279"
"FBgn0038816","FBgn0029688"
"FBgn0000524","FBgn0029979"
"FBgn0035850","FBgn0043884"
"FBgn0015903","FBgn0262732"
"FBgn0020261","FBgn0262732"
"FBgn0264959","FBgn0025743"
"FBgn0259212","FBgn0025743"
"FBgn0011726","FBgn0025743"
"FBgn0262733","FBgn0025743"
"FBgn0283712","FBgn0025743"
"FBgn0029157","FBgn0025743"
"FBgn0041188","FBgn0004419"
"FBgn0010602","FBgn0002709"
"FBgn0010333","FBgn0026252"
"FBgn0032409","FBgn0026252"
"FBgn0015513","FBgn0026252"
"FBgn0003256","FBgn0026252"
"FBgn0019661","FBgn0005616"
"FBgn0005617","FBgn0005616"
"FBgn0003277","FBgn0005616"
"FBgn0040273","FBgn0005616"
"FBgn0087035","FBgn0005616"
"FBgn0013733","FBgn0027948"
"FBgn0000017","FBgn0027948"
"FBgn0027889","FBgn0027948"
"FBgn0026404","FBgn0004177"
"FBgn0260399","FBgn0004177"
"FBgn0003124","FBgn0004177"
"FBgn0042693","FBgn0004177"
"FBgn0038197","FBgn0004177"
"FBgn0003889","FBgn0004177"
"FBgn0002973","FBgn0004177"
"FBgn0010097","FBgn0002924"
"FBgn0087040","FBgn0002924"
"FBgn0010602","FBgn0002924"
"FBgn0003545","FBgn0002924"
"FBgn0011692","FBgn0032848"
"FBgn0015754","FBgn0036059"
"FBgn0061476","FBgn0036059"
"FBgn0003449","FBgn0003028"
"FBgn0067670","FBgn0003028"
"FBgn0264270","FBgn0003028"
"FBgn0002774","FBgn0003028"
"FBgn0087003","FBgn0003028"
"FBgn0003023","FBgn0003028"
"FBgn0004657","FBgn0035101"
"FBgn0001624","FBgn0260934"
"FBgn0011739","FBgn0260934"
"FBgn0086657","FBgn0260934"
"FBgn0021760","FBgn0260934"
"FBgn0003345","FBgn0260934"
"FBgn0003015","FBgn0260934"
"FBgn0020238","FBgn0260934"
"FBgn0034970","FBgn0260934"
"FBgn0038167","FBgn0260934"
"FBgn0266579","FBgn0260934"
"FBgn0259108","FBgn0260934"
"FBgn0003392","FBgn0260934"
"FBgn0000163","FBgn0026192"
"FBgn0029870","FBgn0041100"
"FBgn0050424","FBgn0041100"
"FBgn0034047","FBgn0041100"
"FBgn0035850","FBgn0041100"
"FBgn0029823","FBgn0041100"
"FBgn0026319","FBgn0041100"
"FBgn0000337","FBgn0041100"
"FBgn0028375","FBgn0041100"
"FBgn0035483","FBgn0041100"
"FBgn0010222","FBgn0041100"
"FBgn0030013","FBgn0041100"
"FBgn0010303","FBgn0041100"
"FBgn0029819","FBgn0041100"
"FBgn0031610","FBgn0041100"
"FBgn0000261","FBgn0041100"
"FBgn0260945","FBgn0041100"
"FBgn0030872","FBgn0041100"
"FBgn0038402","FBgn0041100"
"FBgn0038233","FBgn0041100"
"FBgn0038197","FBgn0041100"
"FBgn0036913","FBgn0041100"
"FBgn0027052","FBgn0041100"
"FBgn0026761","FBgn0041100"
"FBgn0263987","FBgn0041100"
"FBgn0015218","FBgn0041100"
"FBgn0260747","FBgn0041100"
"FBgn0023169","FBgn0041100"
"FBgn0023517","FBgn0041100"
"FBgn0032200","FBgn0041100"
"FBgn0038816","FBgn0041100"
"FBgn0003231","FBgn0041100"
"FBgn0033453","FBgn0041100"
"FBgn0037248","FBgn0041100"
"FBgn0261276","FBgn0041100"
"FBgn0040491","FBgn0041100"
"FBgn0261560","FBgn0041100"
"FBgn0035542","FBgn0041100"
"FBgn0040305","FBgn0041100"
"FBgn0035461","FBgn0041100"
"FBgn0243512","FBgn0041100"
"FBgn0004373","FBgn0041100"
"FBgn0010226","FBgn0041100"
"FBgn0010247","FBgn0041100"
"FBgn0037327","FBgn0041100"
"FBgn0029891","FBgn0041100"
"FBgn0000370","FBgn0041100"
"FBgn0262975","FBgn0041100"
"FBgn0010213","FBgn0041100"
"FBgn0034936","FBgn0041100"
"FBgn0034708","FBgn0041100"
"FBgn0034087","FBgn0041100"
"FBgn0062442","FBgn0041100"
"FBgn0035906","FBgn0041100"
"FBgn0010217","FBgn0041100"
"FBgn0003462","FBgn0041100"
"FBgn0014006","FBgn0041100"
"FBgn0026479","FBgn0041100"
"FBgn0000229","FBgn0041100"
"FBgn0010051","FBgn0041100"
"FBgn0267385","FBgn0041100"
"FBgn0051721","FBgn0041100"
"FBgn0010288","FBgn0041100"
"FBgn0020251","FBgn0041100"
"FBgn0266411","FBgn0041100"
"FBgn0286784","FBgn0041100"
"FBgn0043884","FBgn0041100"
"FBgn0284084","FBgn0011692"
"FBgn0004889","FBgn0003124"
"FBgn0051453","FBgn0003124"
"FBgn0263855","FBgn0003124"
"FBgn0002645","FBgn0003124"
"FBgn0061515","FBgn0003124"
"FBgn0002973","FBgn0003124"
"FBgn0004177","FBgn0003124"
"FBgn0024291","FBgn0003124"
"FBgn0012058","FBgn0003124"
"FBgn0026404","FBgn0003124"
"FBgn0035640","FBgn0003124"
"FBgn0016034","FBgn0003124"
"FBgn0260399","FBgn0003124"
"FBgn0029870","FBgn0004363"
"FBgn0026479","FBgn0004363"
"FBgn0023023","FBgn0003189"
"FBgn0016038","FBgn0003189"
"FBgn0003567","FBgn0003189"
"FBgn0086450","FBgn0003189"
"FBgn0011586","FBgn0003189"
"FBgn0039140","FBgn0031006"
"FBgn0003744","FBgn0031006"
"FBgn0029870","FBgn0031006"
"FBgn0260945","FBgn0031006"
"FBgn0029503","FBgn0031006"
"FBgn0028484","FBgn0011706"
"FBgn0025637","FBgn0011706"
"FBgn0041618","FBgn0011706"
"FBgn0037980","FBgn0011706"
"FBgn0263237","FBgn0011706"
"FBgn0262081","FBgn0011706"
"FBgn0002936","FBgn0011706"
"FBgn0030904","FBgn0011706"
"FBgn0262403","FBgn0011706"
"FBgn0020381","FBgn0011706"
"FBgn0015922","FBgn0011706"
"FBgn0260936","FBgn0011706"
"FBgn0262451","FBgn0011706"
"FBgn0015331","FBgn0011706"
"FBgn0014006","FBgn0011706"
"FBgn0004956","FBgn0011706"
"FBgn0003079","FBgn0011706"
"FBgn0003310","FBgn0011706"
"FBgn0015946","FBgn0011706"
"FBgn0003256","FBgn0011706"
"FBgn0005624","FBgn0011706"
"FBgn0050421","FBgn0011706"
"FBgn0043903","FBgn0011706"
"FBgn0011217","FBgn0011706"
"FBgn0002284","FBgn0011706"
"FBgn0016917","FBgn0011706"
"FBgn0263987","FBgn0011706"
"FBgn0032525","FBgn0011706"
"FBgn0036046","FBgn0011706"
"FBgn0031157","FBgn0011706"
"FBgn0285926","FBgn0011706"
"FBgn0000229","FBgn0011706"
"FBgn0036690","FBgn0011706"
"FBgn0004859","FBgn0011706"
"FBgn0264493","FBgn0011706"
"FBgn0038948","FBgn0011706"
"FBgn0053542","FBgn0011706"
"FBgn0264562","FBgn0011706"
"FBgn0003205","FBgn0011706"
"FBgn0000581","FBgn0011706"
"FBgn0013726","FBgn0011706"
"FBgn0039354","FBgn0011706"
"FBgn0000588","FBgn0011706"
"FBgn0033716","FBgn0011706"
"FBgn0038862","FBgn0011706"
"FBgn0010303","FBgn0011706"
"FBgn0044452","FBgn0011706"
"FBgn0020378","FBgn0011706"
"FBgn0030028","FBgn0011706"
"FBgn0027053","FBgn0011706"
"FBgn0015903","FBgn0011706"
"FBgn0011817","FBgn0011706"
"FBgn0002576","FBgn0011706"
"FBgn0040491","FBgn0011706"
"FBgn0031622","FBgn0011706"
"FBgn0001248","FBgn0011706"
"FBgn0052672","FBgn0011706"
"FBgn0001234","FBgn0011706"
"FBgn0002521","FBgn0011706"
"FBgn0265623","FBgn0011706"
"FBgn0284421","FBgn0011706"
"FBgn0003997","FBgn0011706"
"FBgn0038197","FBgn0011706"
"FBgn0020887","FBgn0011706"
"FBgn0041111","FBgn0011706"
"FBgn0052521","FBgn0011706"
"FBgn0243512","FBgn0011706"
"FBgn0263864","FBgn0011706"
"FBgn0010501","FBgn0011706"
"FBgn0032475","FBgn0011706"
"FBgn0086657","FBgn0011706"
"FBgn0019972","FBgn0011706"
"FBgn0026404","FBgn0011706"
"FBgn0262447","FBgn0011706"
"FBgn0033738","FBgn0011706"
"FBgn0015247","FBgn0011706"
"FBgn0036180","FBgn0011706"
"FBgn0031491","FBgn0011706"
"FBgn0027609","FBgn0011706"
"FBgn0004861","FBgn0011706"
"FBgn0004552","FBgn0011706"
"FBgn0010269","FBgn0011706"
"FBgn0022984","FBgn0011706"
"FBgn0031089","FBgn0011706"
"FBgn0013469","FBgn0011706"
"FBgn0266717","FBgn0011706"
"FBgn0260635","FBgn0011706"
"FBgn0067102","FBgn0011706"
"FBgn0031030","FBgn0053193"
"FBgn0003345","FBgn0053193"
"FBgn0262451","FBgn0053193"
"FBgn0035207","FBgn0053193"
"FBgn0020496","FBgn0053193"
"FBgn0036373","FBgn0053193"
"FBgn0039055","FBgn0053193"
"FBgn0015602","FBgn0053193"
"FBgn0086384","FBgn0053193"
"FBgn0086443","FBgn0053193"
"FBgn0025879","FBgn0028992"
"FBgn0003514","FBgn0028992"
"FBgn0287873","FBgn0028992"
"FBgn0243512","FBgn0028992"
"FBgn0000711","FBgn0028992"
"FBgn0002921","FBgn0003360"
"FBgn0000150","FBgn0003360"
"FBgn0285944","FBgn0003360"
"FBgn0037248","FBgn0003360"
"FBgn0003392","FBgn0003360"
"FBgn0013672","FBgn0003360"
"FBgn0024250","FBgn0003396"
"FBgn0010382","FBgn0003396"
"FBgn0036974","FBgn0003396"
"FBgn0023076","FBgn0003396"
"FBgn0003068","FBgn0003396"
"FBgn0051158","FBgn0013733"
"FBgn0001297","FBgn0013733"
"FBgn0010382","FBgn0013733"
"FBgn0001308","FBgn0013733"
"FBgn0015790","FBgn0013733"
"FBgn0014029","FBgn0013733"
"FBgn0000229","FBgn0013733"
"FBgn0004107","FBgn0013733"
"FBgn0263197","FBgn0013733"
"FBgn0036896","FBgn0013733"
"FBgn0011766","FBgn0013733"
"FBgn0013726","FBgn0013733"
"FBgn0261836","FBgn0013733"
"FBgn0037375","FBgn0013733"
"FBgn0001316","FBgn0013733"
"FBgn0011202","FBgn0013733"
"FBgn0266579","FBgn0013733"
"FBgn0014020","FBgn0013733"
"FBgn0014010","FBgn0013733"
"FBgn0003889","FBgn0013733"
"FBgn0250753","FBgn0013733"
"FBgn0265003","FBgn0013733"
"FBgn0003392","FBgn0013733"
"FBgn0003514","FBgn0013733"
"FBgn0000046","FBgn0013733"
"FBgn0062413","FBgn0283468"
"FBgn0015509","FBgn0283468"
"FBgn0034970","FBgn0283468"
"FBgn0034763","FBgn0283468"
"FBgn0003444","FBgn0283468"
"FBgn0011766","FBgn0283468"
"FBgn0261854","FBgn0283468"
"FBgn0053208","FBgn0283468"
"FBgn0014179","FBgn0283468"
"FBgn0262975","FBgn0283468"
"FBgn0027053","FBgn0283468"
"FBgn0030343","FBgn0283468"
"FBgn0260004","FBgn0264922"
"FBgn0044826","FBgn0039141"
"FBgn0003731","FBgn0005672"
"FBgn0024233","FBgn0005672"
"FBgn0003997","FBgn0005672"
"FBgn0000382","FBgn0005672"
"FBgn0261648","FBgn0005672"
"FBgn0003975","FBgn0005672"
"FBgn0023214","FBgn0005672"
"FBgn0052179","FBgn0005672"
"FBgn0285955","FBgn0005672"
"FBgn0000490","FBgn0005672"
"FBgn0003028","FBgn0005672"
"FBgn0003984","FBgn0005672"
"FBgn0024194","FBgn0005672"
"FBgn0004635","FBgn0005672"
"FBgn0014388","FBgn0005672"
"FBgn0003310","FBgn0005672"
"FBgn0267978","FBgn0003499"
"FBgn0025381","FBgn0003517"
"FBgn0015521","FBgn0003517"
"FBgn0002780","FBgn0003525"
"FBgn0028978","FBgn0003525"
"FBgn0000158","FBgn0003525"
"FBgn0040931","FBgn0086708"
"FBgn0262617","FBgn0086708"
"FBgn0003545","FBgn0026620"
"FBgn0021875","FBgn0041775"
"FBgn0028734","FBgn0041775"
"FBgn0003165","FBgn0011725"
"FBgn0000404","FBgn0011725"
"FBgn0002962","FBgn0011725"
"FBgn0037781","FBgn0011725"
"FBgn0000158","FBgn0011725"
"FBgn0000405","FBgn0011725"
"FBgn0030904","FBgn0011725"
"FBgn0026206","FBgn0011725"
"FBgn0053542","FBgn0011725"
"FBgn0030364","FBgn0026083"
"FBgn0003068","FBgn0026083"
"FBgn0264855","FBgn0267002"
"FBgn0260639","FBgn0267002"
"FBgn0264975","FBgn0267002"
"FBgn0000229","FBgn0267002"
"FBgn0262582","FBgn0266848"
"FBgn0259168","FBgn0266848"
"FBgn0260945","FBgn0034970"
"FBgn0003256","FBgn0034970"
"FBgn0036448","FBgn0034970"
"FBgn0267973","FBgn0034970"
"FBgn0029006","FBgn0034970"
"FBgn0015919","FBgn0034970"
"FBgn0013263","FBgn0034970"
"FBgn0021760","FBgn0034970"
"FBgn0035166","FBgn0034970"
"FBgn0025800","FBgn0034970"
"FBgn0002622","FBgn0034970"
"FBgn0015000","FBgn0034970"
"FBgn0260442","FBgn0034970"
"FBgn0011202","FBgn0034970"
"FBgn0243512","FBgn0034970"
"FBgn0011703","FBgn0034970"
"FBgn0015602","FBgn0034970"
"FBgn0026404","FBgn0034970"
"FBgn0037856","FBgn0034970"
"FBgn0002962","FBgn0034970"
"FBgn0260991","FBgn0034970"
"FBgn0024187","FBgn0034970"
"FBgn0000229","FBgn0034970"
"FBgn0030904","FBgn0034970"
"FBgn0004872","FBgn0034970"
"FBgn0000547","FBgn0034970"
"FBgn0023518","FBgn0034970"
"FBgn0262656","FBgn0034970"
"FBgn0004583","FBgn0034970"
"FBgn0031030","FBgn0034970"
"FBgn0003716","FBgn0034970"
"FBgn0035049","FBgn0034970"
"FBgn0010379","FBgn0034970"
"FBgn0086443","FBgn0034970"
"FBgn0262451","FBgn0034970"
"FBgn0015803","FBgn0034970"
"FBgn0260749","FBgn0034970"
"FBgn0265045","FBgn0034970"
"FBgn0020238","FBgn0034970"
"FBgn0027094","FBgn0034970"
"FBgn0001235","FBgn0034970"
"FBgn0033483","FBgn0034970"
"FBgn0003514","FBgn0034970"
"FBgn0004607","FBgn0034970"
"FBgn0013726","FBgn0034970"
"FBgn0027088","FBgn0034970"
"FBgn0041092","FBgn0034970"
"FBgn0032682","FBgn0034970"
"FBgn0003071","FBgn0034970"
"FBgn0263198","FBgn0034970"
"FBgn0035142","FBgn0034970"
"FBgn0261862","FBgn0034970"
"FBgn0000250","FBgn0034970"
"FBgn0034371","FBgn0034970"
"FBgn0004838","FBgn0034970"
"FBgn0011739","FBgn0034970"
"FBgn0003975","FBgn0034970"
"FBgn0260934","FBgn0034970"
"FBgn0036373","FBgn0034970"
"FBgn0004456","FBgn0034970"
"FBgn0001257","FBgn0034970"
"FBgn0287873","FBgn0034970"
"FBgn0000212","FBgn0034970"
"FBgn0028484","FBgn0034970"
"FBgn0011648","FBgn0034970"
"FBgn0032600","FBgn0034970"
"FBgn0002069","FBgn0034970"
"FBgn0266570","FBgn0034970"
"FBgn0003041","FBgn0034970"
"FBgn0010303","FBgn0034970"
"FBgn0261456","FBgn0034970"
"FBgn0004647","FBgn0034970"
"FBgn0036046","FBgn0034970"
"FBgn0260635","FBgn0034970"
"FBgn0026323","FBgn0034970"
"FBgn0003345","FBgn0034970"
"FBgn0004907","FBgn0034970"
"FBgn0031698","FBgn0034970"
"FBgn0027587","FBgn0034970"
"FBgn0005649","FBgn0034970"
"FBgn0004177","FBgn0263198"
"FBgn0260945","FBgn0263198"
"FBgn0000711","FBgn0263198"
"FBgn0034366","FBgn0263198"
"FBgn0029943","FBgn0263198"
"FBgn0010501","FBgn0263198"
"FBgn0029949","FBgn0263198"
"FBgn0003132","FBgn0263198"
"FBgn0003140","FBgn0263198"
"FBgn0005779","FBgn0263198"
"FBgn0010379","FBgn0263198"
"FBgn0261456","FBgn0263198"
"FBgn0003139","FBgn0263198"
"FBgn0261399","FBgn0263198"
"FBgn0039421","FBgn0263198"
"FBgn0011826","FBgn0263198"
"FBgn0020493","FBgn0263120"
"FBgn0001320","FBgn0263120"
"FBgn0001325","FBgn0263120"
"FBgn0003716","FBgn0263120"
"FBgn0024179","FBgn0263120"
"FBgn0015790","FBgn0263120"
"FBgn0034246","FBgn0000667"
"FBgn0265991","FBgn0000667"
"FBgn0014863","FBgn0000667"
"FBgn0003391","FBgn0015589"
"FBgn0000117","FBgn0015589"
"FBgn0035158","FBgn0015589"
"FBgn0264959","FBgn0015589"
"FBgn0037076","FBgn0015589"
"FBgn0037976","FBgn0015589"
"FBgn0000229","FBgn0015589"
"FBgn0283499","FBgn0015589"
"FBgn0003371","FBgn0015589"
"FBgn0004657","FBgn0015589"
"FBgn0243512","FBgn0015589"
"FBgn0004583","FBgn0015589"
"FBgn0026379","FBgn0015589"
"FBgn0039044","FBgn0015589"
"FBgn0035153","FBgn0015589"
"FBgn0003205","FBgn0015589"
"FBgn0005198","FBgn0015589"
"FBgn0260635","FBgn0015589"
"FBgn0004622","FBgn0015589"
"FBgn0003731","FBgn0015589"
"FBgn0026597","FBgn0015589"
"FBgn0004170","FBgn0015589"
"FBgn0026317","FBgn0015589"
"FBgn0002936","FBgn0015589"
"FBgn0010303","FBgn0015589"
"FBgn0261456","FBgn0015589"
"FBgn0026598","FBgn0015589"
"FBgn0043900","FBgn0015589"
"FBgn0005427","FBgn0015589"
"FBgn0085432","FBgn0015589"
"FBgn0000635","FBgn0000108"
"FBgn0001308","FBgn0000108"
"FBgn0287864","FBgn0000108"
"FBgn0259984","FBgn0000108"
"FBgn0086370","FBgn0000108"
"FBgn0029843","FBgn0000108"
"FBgn0261112","FBgn0000108"
"FBgn0032049","FBgn0000108"
"FBgn0033159","FBgn0000108"
"FBgn0024196","FBgn0000108"
"FBgn0026479","FBgn0038453"
"FBgn0261550","FBgn0038453"
"FBgn0053193","FBgn0086443"
"FBgn0262975","FBgn0052672"
"FBgn0260635","FBgn0052672"
"FBgn0086708","FBgn0052672"
"FBgn0262617","FBgn0052672"
"FBgn0001234","FBgn0052672"
"FBgn0010269","FBgn0052672"
"FBgn0038539","FBgn0052672"
"FBgn0003231","FBgn0052672"
"FBgn0015795","FBgn0052672"
"FBgn0285937","FBgn0260859"
"FBgn0015805","FBgn0024491"
"FBgn0041191","FBgn0032444"
"FBgn0010382","FBgn0032444"
"FBgn0025335","FBgn0035421"
"FBgn0000158","FBgn0035854"
"FBgn0010382","FBgn0027053"
"FBgn0004367","FBgn0027053"
"FBgn0010452","FBgn0027053"
"FBgn0000229","FBgn0032210"
"FBgn0026323","FBgn0032210"
"FBgn0265464","FBgn0032210"
"FBgn0013759","FBgn0264607"
"FBgn0015279","FBgn0264607"
"FBgn0285896","FBgn0264607"
"FBgn0010579","FBgn0264607"
"FBgn0284249","FBgn0264607"
"FBgn0020440","FBgn0264607"
"FBgn0027655","FBgn0263979"
"FBgn0022764","FBgn0263979"
"FBgn0034231","FBgn0032863"
"FBgn0003124","FBgn0012058"
"FBgn0004889","FBgn0012058"
"FBgn0004647","FBgn0000319"
"FBgn0003896","FBgn0013764"
"FBgn0031149","FBgn0013764"
"FBgn0262160","FBgn0013764"
"FBgn0000117","FBgn0013764"
"FBgn0034105","FBgn0013764"
"FBgn0025373","FBgn0013764"
"FBgn0043900","FBgn0013764"
"FBgn0021872","FBgn0013764"
"FBgn0014906","FBgn0013764"
"FBgn0035983","FBgn0013764"
"FBgn0003963","FBgn0013764"
"FBgn0029096","FBgn0013764"
"FBgn0011604","FBgn0013764"
"FBgn0015221","FBgn0013764"
"FBgn0260462","FBgn0013764"
"FBgn0040007","FBgn0013764"
"FBgn0002440","FBgn0013764"
"FBgn0085432","FBgn0013764"
"FBgn0039907","FBgn0013764"
"FBgn0027508","FBgn0013764"
"FBgn0039316","FBgn0013764"
"FBgn0001139","FBgn0013764"
"FBgn0033636","FBgn0013764"
"FBgn0265598","FBgn0013764"
"FBgn0003117","FBgn0013764"
"FBgn0038294","FBgn0013764"
"FBgn0000212","FBgn0013764"
"FBgn0005278","FBgn0013764"
"FBgn0267978","FBgn0013764"
"FBgn0053554","FBgn0013764"
"FBgn0261885","FBgn0013764"
"FBgn0001123","FBgn0013764"
"FBgn0011481","FBgn0013764"
"FBgn0000259","FBgn0264492"
"FBgn0260753","FBgn0264492"
"FBgn0261788","FBgn0264492"
"FBgn0004882","FBgn0264492"
"FBgn0000591","FBgn0264492"
"FBgn0266599","FBgn0265784"
"FBgn0000490","FBgn0032956"
"FBgn0003716","FBgn0032956"
"FBgn0015765","FBgn0033160"
"FBgn0261918","FBgn0038659"
"FBgn0262738","FBgn0266758"
"FBgn0010350","FBgn0283427"
"FBgn0038662","FBgn0283427"
"FBgn0028325","FBgn0283427"
"FBgn0283450","FBgn0283427"
"FBgn0263593","FBgn0283427"
"FBgn0039360","FBgn0283427"
"FBgn0037248","FBgn0283427"
"FBgn0020236","FBgn0283427"
"FBgn0024291","FBgn0283427"
"FBgn0039635","FBgn0283427"
"FBgn0004569","FBgn0000635"
"FBgn0003256","FBgn0000635"
"FBgn0001123","FBgn0000635"
"FBgn0011260","FBgn0000635"
"FBgn0004657","FBgn0000635"
"FBgn0002723","FBgn0000635"
"FBgn0013433","FBgn0000635"
"FBgn0000229","FBgn0000635"
"FBgn0085447","FBgn0000635"
"FBgn0025879","FBgn0000635"
