"protein1","protein2"
"BSU_40410","BSU_12100"
"BSU_25200","BSU_34810"
"BSU_25250","BSU_21820"
"BSU_33080","BSU_33090"
"BSU_25200","BSU_33090"
"BSU_23120","BSU_03750"
"BSU_25200","BSU_03770"
"BSU_16170","BSU_03770"
"BSU_29740","BSU_03770"
"BSU_00980","BSU_03770"
"BSU_31680","BSU_03770"
"BSU_00980","BSU_37470"
"BSU_31680","BSU_37470"
"BSU_29740","BSU_37470"
"BSU_31680","BSU_37460"
"BSU_00980","BSU_37460"
"BSU_29740","BSU_37460"
"BSU_25200","BSU_36690"
"BSU_16170","BSU_03790"
"BSU_27910","BSU_03790"
"BSU_25200","BSU_16760"
"BSU_25760","BSU_16760"
"NA","BSU_28470"
"BSU_25200","BSU_38110"
"BSU_11500","BSU_38110"
"BSU_24220","BSU_38110"
"BSU_16470","BSU_38110"
"BSU_25200","BSU_03890"
"BSU_03890","BSU_03890"
"BSU_25200","BSU_03950"
"BSU_03960","BSU_03950"
"BSU_00370","BSU_03950"
"BSU_25200","BSU_03981"
"BSU_04160","BSU_03981"
"BSU_25200","BSU_03982"
"BSU_04160","BSU_03982"
"BSU_15330","BSU_11140"
"BSU_09520","BSU_35850"
"BSU_25200","BSU_16800"
"BSU_09520","BSU_28020"
"BSU_25200","BSU_28020"
"BSU_10420","BSU_28020"
"BSU_00980","BSU_28020"
"BSU_25200","BSU_04260"
"BSU_04730","BSU_04310"
"BSU_04730","BSU_04340"
"BSU_27120","BSU_04570"
"BSU_09520","BSU_04570"
"BSU_25200","BSU_15220"
"BSU_09520","BSU_15220"
"BSU_15320","BSU_15220"
"BSU_36420","BSU_15220"
"NA","BSU_15220"
"NA","BSU_16690"
"BSU_25200","BSU_16780"
"BSU_25200","BSU_25290"
"BSU_04730","BSU_25290"
"BSU_25200","BSU_15920"
"BSU_15880","BSU_15920"
"BSU_31680","BSU_15920"
"BSU_15320","BSU_17640"
"BSU_25200","BSU_04670"
"BSU_29740","BSU_04670"
"BSU_04730","BSU_04670"
"BSU_11500","BSU_30340"
"BSU_04730","BSU_24760"
"BSU_29740","BSU_04680"
"BSU_04730","BSU_04680"
"BSU_25200","BSU_04680"
"BSU_04730","BSU_04740"
"BSU_29740","BSU_04740"
"BSU_25200","BSU_04740"
"BSU_25200","BSU_04700"
"BSU_04730","BSU_04700"
"BSU_29740","BSU_04700"
"BSU_04730","BSU_04710"
"BSU_25200","BSU_04710"
"BSU_29740","BSU_04710"
"BSU_25200","BSU_27920"
"BSU_25200","BSU_25460"
"BSU_25490","BSU_25460"
"BSU_00980","BSU_05010"
"BSU_25200","BSU_05010"
"BSU_31680","BSU_05010"
"BSU_31680","BSU_05020"
"BSU_00980","BSU_05020"
"BSU_25200","BSU_05020"
"NA","BSU_39020"
"BSU_25760","BSU_30620"
"BSU_25200","BSU_32710"
"BSU_29740","BSU_12310"
"BSU_25200","BSU_12310"
"BSU_12370","BSU_12310"
"BSU_16470","BSU_16340"
"BSU_16170","BSU_16340"
"BSU_35490","BSU_16340"
"BSU_24220","BSU_16340"
"BSU_25200","BSU_16340"
"BSU_35230","BSU_16340"
"BSU_16170","BSU_32260"
"BSU_13310","BSU_32260"
"BSU_27910","BSU_32260"
"BSU_16170","BSU_17180"
"BSU_00370","BSU_17180"
"BSU_15320","BSU_29100"
"BSU_25200","BSU_29100"
"BSU_04730","BSU_29100"
"BSU_09990","BSU_29100"
"BSU_29740","BSU_29100"
"BSU_29110","BSU_29100"
"BSU_25200","BSU_05810"
"BSU_29740","BSU_05810"
"BSU_05850","BSU_05810"
"BSU_00370","BSU_05810"
"BSU_38600","BSU_38590"
"BSU_29740","BSU_38590"
"BSU_25200","BSU_38590"
"BSU_29740","BSU_38570"
"BSU_38600","BSU_38570"
"BSU_25200","BSU_38570"
"BSU_25200","BSU_05830"
"BSU_00370","BSU_05830"
"BSU_29740","BSU_05830"
"BSU_05850","BSU_05830"
"BSU_25200","BSU_05820"
"BSU_00370","BSU_05820"
"BSU_05850","BSU_05820"
"BSU_29740","BSU_05820"
"BSU_38600","BSU_38580"
"BSU_25200","BSU_38580"
"BSU_29740","BSU_38580"
"BSU_25200","BSU_05860"
"BSU_00370","BSU_05860"
"BSU_29740","BSU_05860"
"BSU_05850","BSU_05860"
"BSU_25200","BSU_06170"
"BSU_06140","BSU_06170"
"BSU_25200","BSU_05870"
"BSU_29740","BSU_05870"
"BSU_05850","BSU_05870"
"BSU_00370","BSU_05870"
"BSU_12000","BSU_12020"
"BSU_25200","BSU_12020"
"BSU_25200","BSU_35790"
"BSU_00370","BSU_19800"
"BSU_00010","BSU_36950"
"BSU_25490","BSU_06020"
"BSU_25200","BSU_06020"
"BSU_25490","BSU_25480"
"BSU_25200","BSU_25480"
"BSU_04730","BSU_33610"
"BSU_17850","BSU_06060"
"BSU_17850","BSU_06070"
"BSU_25200","BSU_27280"
"BSU_27520","BSU_27280"
"BSU_11500","BSU_27280"
"BSU_00370","BSU_06180"
"BSU_01730","BSU_06180"
"BSU_00370","BSU_06210"
"BSU_01730","BSU_06210"
"BSU_00370","BSU_06240"
"BSU_01730","BSU_06280"
"BSU_15320","BSU_06280"
"BSU_25200","BSU_06360"
"BSU_27120","BSU_06380"
"BSU_09520","BSU_06380"
"NA","BSU_06420"
"BSU_00470","BSU_06420"
"BSU_25200","BSU_06420"
"BSU_25200","BSU_06440"
"BSU_00470","BSU_06440"
"NA","BSU_06440"
"BSU_00470","BSU_06450"
"NA","BSU_06450"
"BSU_25200","BSU_06450"
"BSU_25200","BSU_06460"
"NA","BSU_06460"
"BSU_00470","BSU_06460"
"NA","BSU_06480"
"BSU_25200","BSU_06480"
"BSU_00470","BSU_06480"
"NA","BSU_06490"
"BSU_25200","BSU_06490"
"BSU_00470","BSU_06490"
"NA","BSU_06530"
"BSU_25200","BSU_06530"
"BSU_00470","BSU_06530"
"BSU_25200","BSU_28150"
"BSU_08730","BSU_28150"
"BSU_24220","BSU_06570"
"BSU_17850","BSU_27740"
"BSU_25200","BSU_10620"
"BSU_10420","BSU_10620"
"BSU_10420","BSU_10630"
"BSU_25200","BSU_10630"
"BSU_17850","BSU_35170"
"BSU_17850","BSU_06620"
"BSU_34200","BSU_08080"
"BSU_08100","BSU_08080"
"BSU_29740","BSU_08080"
"BSU_37310","BSU_08080"
"BSU_16470","BSU_33690"
"BSU_29740","BSU_23140"
"BSU_25200","BSU_23140"
"BSU_23120","BSU_23140"
"BSU_29110","BSU_23140"
"BSU_13450","BSU_31960"
"BSU_25200","BSU_31960"
"BSU_00370","BSU_31960"
"BSU_14020","BSU_31960"
"BSU_23520","BSU_31960"
"BSU_36300","BSU_36300"
"BSU_25200","BSU_36300"
"BSU_15320","BSU_19330"
"BSU_10420","BSU_06830"
"BSU_00370","BSU_06830"
"BSU_33660","BSU_06830"
"BSU_25200","BSU_06830"
"BSU_16470","BSU_16330"
"BSU_35490","BSU_16330"
"BSU_16170","BSU_16330"
"BSU_24220","BSU_16330"
"BSU_25200","BSU_16330"
"BSU_35230","BSU_16330"
"BSU_15320","BSU_06890"
"BSU_36420","BSU_06890"
"BSU_36420","BSU_06910"
"BSU_15320","BSU_06910"
"BSU_29740","BSU_06950"
"BSU_25200","BSU_13900"
"NA","BSU_13900"
"BSU_13880","BSU_13900"
"BSU_34750","BSU_34740"
"BSU_25200","BSU_34740"
"BSU_25200","BSU_18840"
"BSU_00370","BSU_18160"
"BSU_39080","BSU_39070"
"BSU_25200","BSU_39070"
"BSU_29740","BSU_39070"
"BSU_29740","BSU_07080"
"BSU_06960","BSU_07080"
"BSU_25200","BSU_07080"
"BSU_07010","BSU_07080"
"BSU_29740","BSU_34130"
"BSU_25200","BSU_34130"
"BSU_34170","BSU_34130"
"BSU_01730","BSU_27160"
"BSU_27170","BSU_27160"
"BSU_23100","BSU_27160"
"BSU_09520","BSU_27160"
"BSU_09520","BSU_07260"
"BSU_16470","BSU_07350"
"BSU_23520","BSU_07490"
"BSU_23520","BSU_07500"
"BSU_23520","BSU_07520"
"BSU_23520","BSU_07510"
"BSU_31680","BSU_07560"
"BSU_13310","BSU_07560"
"BSU_29740","BSU_07560"
"BSU_31530","BSU_07570"
"BSU_16610","BSU_29440"
"BSU_24250","BSU_29440"
"BSU_00560","BSU_18200"
"BSU_15330","BSU_18200"
"NA","BSU_34010"
"BSU_16170","BSU_29470"
"BSU_29740","BSU_29470"
"BSU_25200","BSU_29470"
"BSU_25200","BSU_22230"
"BSU_29110","BSU_07810"
"BSU_29740","BSU_07810"
"BSU_07820","BSU_07810"
"BSU_25200","BSU_07810"
"BSU_29740","BSU_08180"
"BSU_08190","BSU_08180"
"BSU_25200","BSU_08180"
"BSU_04730","BSU_07880"
"BSU_25200","BSU_07880"
"BSU_04730","BSU_07900"
"BSU_25200","BSU_07900"
"BSU_30260","BSU_30270"
"BSU_29740","BSU_30270"
"BSU_25200","BSU_30270"
"BSU_37310","BSU_08060"
"BSU_08100","BSU_08060"
"BSU_34200","BSU_08060"
"BSU_29740","BSU_08060"
"BSU_29740","BSU_08100"
"BSU_25200","BSU_08100"
"BSU_10420","BSU_25570"
"BSU_25200","BSU_25570"
"BSU_28410","BSU_34520"
"BSU_25760","BSU_34520"
"BSU_15330","BSU_34520"
"BSU_34200","BSU_08070"
"BSU_08100","BSU_08070"
"BSU_29740","BSU_08070"
"BSU_37310","BSU_08070"
"NA","BSU_14580"
"BSU_25200","BSU_14580"
"BSU_29740","BSU_08090"
"BSU_08100","BSU_08090"
"BSU_34200","BSU_08090"
"BSU_37310","BSU_08090"
"BSU_25200","BSU_14610"
"NA","BSU_14610"
"BSU_25200","BSU_14590"
"NA","BSU_14590"
"BSU_25200","BSU_14600"
"NA","BSU_14600"
"BSU_16170","BSU_24060"
"BSU_24100","BSU_24060"
"BSU_34200","BSU_24060"
"NA","BSU_24570"
"NA","BSU_24560"
"BSU_29740","BSU_19360"
"BSU_25200","BSU_19360"
"BSU_34200","BSU_24050"
"BSU_16170","BSU_24050"
"BSU_24100","BSU_24050"
"BSU_34200","BSU_24040"
"BSU_16170","BSU_24040"
"BSU_24100","BSU_24040"
"BSU_29740","BSU_19370"
"BSU_25200","BSU_19370"
"NA","BSU_24550"
"BSU_16170","BSU_24030"
"BSU_24100","BSU_24030"
"BSU_34200","BSU_24030"
"BSU_08190","BSU_08200"
"BSU_25200","BSU_08200"
"BSU_29740","BSU_08200"
"BSU_23520","BSU_08450"
"BSU_23520","BSU_08460"
"BSU_09520","BSU_22310"
"BSU_25200","BSU_22310"
"BSU_15330","BSU_08650"
"BSU_25200","BSU_08650"
"BSU_08620","BSU_08650"
"BSU_00560","BSU_08650"
"BSU_13450","BSU_11720"
"BSU_15880","BSU_11720"
"BSU_15330","BSU_35240"
"BSU_15320","BSU_35240"
"BSU_15320","BSU_09400"
"BSU_25200","BSU_15520"
"BSU_15470","BSU_15520"
"BSU_25200","BSU_28120"
"BSU_08730","BSU_28120"
"BSU_01730","BSU_08760"
"BSU_00980","BSU_08760"
"BSU_08730","BSU_08820"
"BSU_04730","BSU_39050"
"BSU_37620","BSU_38630"
"BSU_23450","BSU_38630"
"BSU_04730","BSU_38630"
"BSU_25200","BSU_08830"
"BSU_27520","BSU_08830"
"BSU_25200","BSU_08850"
"BSU_27520","BSU_08850"
"BSU_27520","BSU_08840"
"BSU_25200","BSU_08840"
"BSU_25200","BSU_09100"
"BSU_16170","BSU_32740"
"NA","BSU_32740"
"NA","BSU_32730"
"BSU_16170","BSU_32730"
"NA","BSU_32750"
"BSU_16170","BSU_32750"
"BSU_15330","BSU_09180"
"BSU_00370","BSU_09300"
"BSU_09270","BSU_09300"
"BSU_29740","BSU_09300"
"BSU_25200","BSU_09300"
"BSU_25200","BSU_23500"
"BSU_29740","BSU_23500"
"BSU_33080","BSU_09320"
"BSU_25200","BSU_09320"
"BSU_24220","BSU_09420"
"BSU_00980","BSU_09420"
"BSU_25200","BSU_09420"
"BSU_13450","BSU_09420"
"BSU_40410","BSU_09420"
"BSU_40410","BSU_14470"
"BSU_13450","BSU_14470"
"BSU_09430","BSU_09440"
"BSU_25200","BSU_09440"
"BSU_18000","BSU_29140"
"BSU_25200","BSU_29140"
"BSU_29740","BSU_29140"
"BSU_14140","BSU_29140"
"BSU_16170","BSU_18000"
"BSU_14140","BSU_18000"
"BSU_29740","BSU_18000"
"BSU_25200","BSU_18000"
"BSU_29740","BSU_29130"
"BSU_14140","BSU_29130"
"BSU_25200","BSU_29130"
"BSU_18000","BSU_29130"
"BSU_15320","BSU_24140"
"BSU_29740","BSU_24140"
"BSU_09520","BSU_09500"
"BSU_25200","BSU_09500"
"BSU_25200","BSU_09510"
"BSU_09520","BSU_09510"
"BSU_25200","BSU_09520"
"BSU_09520","BSU_09520"
"BSU_22770","BSU_22620"
"BSU_34200","BSU_37790"
"BSU_00370","BSU_37790"
"BSU_29740","BSU_37790"
"BSU_24250","BSU_37790"
"BSU_40350","BSU_37790"
"BSU_25200","BSU_22960"
"BSU_18460","BSU_18440"
"BSU_13310","BSU_18440"
"BSU_25200","BSU_18440"
"BSU_23520","BSU_18440"
"BSU_23520","BSU_18450"
"BSU_18460","BSU_18450"
"BSU_25200","BSU_18450"
"BSU_13310","BSU_18450"
"BSU_09700","BSU_09710"
"BSU_00370","BSU_09710"
"BSU_09700","BSU_09720"
"BSU_00370","BSU_09720"
"BSU_15330","BSU_09750"
"BSU_00560","BSU_09750"
"BSU_15320","BSU_09830"
"BSU_36420","BSU_09830"
"BSU_15320","BSU_15810"
"BSU_36420","BSU_15810"
"BSU_15320","BSU_28110"
"BSU_25200","BSU_09840"
"BSU_05970","BSU_09840"
"BSU_25200","BSU_25500"
"BSU_35490","BSU_16460"
"BSU_16170","BSU_16460"
"BSU_16470","BSU_16460"
"BSU_25200","BSU_16460"
"BSU_35230","BSU_16460"
"BSU_24220","BSU_16460"
"BSU_17850","BSU_09910"
"BSU_17850","BSU_09930"
"BSU_15320","BSU_09940"
"BSU_25200","BSU_24610"
"BSU_24220","BSU_24610"
"BSU_09990","BSU_24610"
"BSU_00370","BSU_24610"
"BSU_24610","BSU_24610"
"BSU_15880","BSU_10170"
"BSU_25200","BSU_11330"
"BSU_01730","BSU_11330"
"BSU_15880","BSU_11330"
"BSU_25200","BSU_10270"
"BSU_28550","BSU_10270"
"BSU_29740","BSU_10270"
"BSU_misc_RNA_67","BSU_10270"
"BSU_22440","BSU_10360"
"BSU_25200","BSU_28560"
"BSU_29740","BSU_28560"
"BSU_28550","BSU_28560"
"BSU_22440","BSU_10350"
"BSU_28550","BSU_32830"
"BSU_25200","BSU_32830"
"BSU_33790","BSU_32830"
"BSU_29740","BSU_32830"
"BSU_15320","BSU_24170"
"BSU_29740","BSU_24170"
"BSU_29300","BSU_23050"
"NA","BSU_23050"
"BSU_misc_RNA_11","BSU_30990"
"BSU_16470","BSU_10380"
"BSU_25200","BSU_10640"
"BSU_10420","BSU_10640"
"BSU_25200","BSU_10650"
"BSU_10420","BSU_10650"
"BSU_01730","BSU_12420"
"BSU_04730","BSU_11130"
"BSU_16170","BSU_39870"
"BSU_24220","BSU_39870"
"BSU_00370","BSU_39870"
"BSU_10420","BSU_41020"
"BSU_00010","BSU_41020"
"BSU_10840","BSU_10850"
"BSU_04730","BSU_33530"
"BSU_25760","BSU_10910"
"NA","BSU_15600"
"BSU_25200","BSU_15600"
"BSU_27520","BSU_15600"
"BSU_25760","BSU_10920"
"BSU_25200","BSU_15590"
"BSU_27520","BSU_15590"
"NA","BSU_15590"
"BSU_25760","BSU_10930"
"BSU_25200","BSU_15570"
"NA","BSU_15570"
"BSU_27520","BSU_15570"
"BSU_25200","BSU_11190"
"BSU_24250","BSU_11190"
"BSU_16170","BSU_11190"
"BSU_16610","BSU_11190"
"BSU_25200","BSU_11200"
"BSU_16170","BSU_11200"
"BSU_24250","BSU_11200"
"BSU_16610","BSU_11200"
"BSU_15320","BSU_19710"
"BSU_24250","BSU_11220"
"BSU_16170","BSU_11220"
"BSU_25200","BSU_11220"
"BSU_16610","BSU_11220"
"BSU_25200","BSU_11230"
"BSU_24250","BSU_11230"
"BSU_16170","BSU_11230"
"BSU_16610","BSU_11230"
"BSU_16170","BSU_11240"
"BSU_25200","BSU_11240"
"BSU_24250","BSU_11240"
"BSU_16610","BSU_11240"
"BSU_25200","BSU_15510"
"BSU_15470","BSU_15510"
"BSU_01730","BSU_11340"
"BSU_15880","BSU_11340"
"BSU_25200","BSU_11340"
"BSU_25200","BSU_15900"
"BSU_15880","BSU_15900"
"BSU_31680","BSU_15900"
"BSU_09990","BSU_11360"
"BSU_13310","BSU_11360"
"BSU_16170","BSU_11360"
"BSU_13310","BSU_11470"
"BSU_16170","BSU_11470"
"BSU_09990","BSU_11470"
"BSU_09990","BSU_11390"
"BSU_16170","BSU_11390"
"BSU_13310","BSU_11390"
"BSU_16170","BSU_13000"
"BSU_13310","BSU_11370"
"BSU_16170","BSU_11370"
"BSU_09990","BSU_11370"
"BSU_09990","BSU_11440"
"BSU_16170","BSU_11440"
"BSU_13310","BSU_11440"
"BSU_09990","BSU_11450"
"BSU_13310","BSU_11450"
"BSU_16170","BSU_11450"
"BSU_25200","BSU_12940"
"BSU_16170","BSU_12940"
"BSU_16170","BSU_11460"
"BSU_13310","BSU_11460"
"BSU_09990","BSU_11460"
"BSU_25200","BSU_12930"
"BSU_16170","BSU_12930"
"BSU_25200","BSU_12920"
"BSU_16170","BSU_12920"
"BSU_29740","BSU_16110"
"BSU_10420","BSU_36310"
"BSU_33010","BSU_33029"
"BSU_33030","BSU_33029"
"BSU_25200","BSU_15120"
"BSU_11500","BSU_15120"
"BSU_09520","BSU_38480"
"BSU_27120","BSU_38480"
"BSU_01730","BSU_38480"
"BSU_40410","BSU_38480"
"BSU_misc_RNA_11","BSU_11650"
"BSU_misc_RNA_11","BSU_11680"
"BSU_misc_RNA_11","BSU_11690"
"BSU_misc_RNA_11","BSU_11700"
"BSU_25200","BSU_15910"
"BSU_15880","BSU_15910"
"BSU_31680","BSU_15910"
"BSU_04730","BSU_29420"
"BSU_15090","BSU_11740"
"BSU_15320","BSU_11740"
"BSU_25760","BSU_11740"
"BSU_28410","BSU_11740"
"BSU_15090","BSU_11750"
"BSU_15320","BSU_11750"
"BSU_28410","BSU_11750"
"BSU_25760","BSU_11750"
"BSU_25760","BSU_11770"
"BSU_15320","BSU_11770"
"BSU_36420","BSU_11770"
"BSU_28410","BSU_11770"
"BSU_36420","BSU_11780"
"BSU_15320","BSU_11780"
"BSU_25760","BSU_11780"
"BSU_28410","BSU_11780"
"NA","BSU_11870"
"BSU_25200","BSU_11870"
"BSU_25200","BSU_11880"
"NA","BSU_11880"
"BSU_27520","BSU_27250"
"BSU_25200","BSU_27250"
"BSU_11500","BSU_27250"
"BSU_25200","BSU_27260"
"BSU_11500","BSU_27260"
"BSU_27520","BSU_27260"
"BSU_25200","BSU_12010"
"BSU_12000","BSU_12010"
"BSU_29740","BSU_27070"
"BSU_27080","BSU_27070"
"BSU_34200","BSU_27070"
"BSU_27080","BSU_27040"
"BSU_34200","BSU_27040"
"BSU_29740","BSU_27040"
"BSU_27080","BSU_27060"
"BSU_34200","BSU_27060"
"BSU_29740","BSU_27060"
"BSU_27080","BSU_27050"
"BSU_34200","BSU_27050"
"BSU_29740","BSU_27050"
"BSU_00370","BSU_12080"
"NA","BSU_38150"
"BSU_18000","BSU_38150"
"BSU_18000","BSU_38170"
"NA","BSU_38170"
"BSU_23120","BSU_14890"
"BSU_29740","BSU_14890"
"BSU_14480","BSU_14890"
"BSU_00370","BSU_14890"
"BSU_00370","BSU_14920"
"BSU_14480","BSU_14920"
"BSU_23120","BSU_14920"
"BSU_29740","BSU_14920"
"BSU_00370","BSU_14910"
"BSU_23120","BSU_14910"
"BSU_14480","BSU_14910"
"BSU_29740","BSU_14910"
"BSU_15320","BSU_14870"
"BSU_23120","BSU_14870"
"BSU_25200","BSU_14870"
"NA","BSU_38140"
"BSU_18000","BSU_38140"
"NA","BSU_38160"
"BSU_18000","BSU_38160"
"BSU_29740","BSU_14900"
"BSU_23120","BSU_14900"
"BSU_14480","BSU_14900"
"BSU_00370","BSU_14900"
"BSU_04730","BSU_12160"
"BSU_31680","BSU_12430"
"BSU_24220","BSU_12430"
"BSU_29740","BSU_12430"
"BSU_25200","BSU_12430"
"BSU_16170","BSU_12430"
"BSU_25200","BSU_31680"
"BSU_29740","BSU_12440"
"BSU_31680","BSU_12440"
"BSU_24220","BSU_12440"
"BSU_25200","BSU_12440"
"BSU_16170","BSU_12440"
"BSU_12510","BSU_12530"
"BSU_12560","BSU_12600"
"BSU_25760","BSU_12820"
"BSU_25760","BSU_12830"
"BSU_24220","BSU_12850"
"BSU_33010","BSU_12900"
"BSU_25200","BSU_12900"
"BSU_28410","BSU_18670"
"BSU_25760","BSU_18670"
"BSU_33010","BSU_33010"
"BSU_25200","BSU_33010"
"BSU_16170","BSU_12950"
"BSU_25200","BSU_12950"
"BSU_04730","BSU_13010"
"BSU_35490","BSU_31890"
"BSU_25200","BSU_31890"
"BSU_25200","BSU_13120"
"NA","BSU_13120"
"BSU_16610","BSU_13120"
"BSU_25200","BSU_18470"
"BSU_misc_RNA_11","BSU_13240"
"BSU_misc_RNA_11","BSU_13230"
"BSU_25200","BSU_36510"
"BSU_13310","BSU_36510"
"NA","BSU_31090"
"BSU_25200","BSU_14510"
"BSU_24220","BSU_14510"
"BSU_25200","BSU_13530"
"NA","BSU_31450"
"BSU_16170","BSU_31450"
"BSU_25200","BSU_31450"
"BSU_24610","BSU_31450"
"NA","BSU_13550"
"BSU_25200","BSU_13550"
"NA","BSU_13560"
"BSU_25200","BSU_13560"
"NA","BSU_13590"
"BSU_25200","BSU_13590"
"NA","BSU_13620"
"BSU_25200","BSU_13620"
"BSU_24220","BSU_14490"
"BSU_25200","BSU_14490"
"BSU_16470","BSU_13680"
"BSU_25200","BSU_29720"
"BSU_25200","BSU_29730"
"BSU_16470","BSU_13690"
"NA","BSU_13740"
"BSU_15330","BSU_13840"
"BSU_15320","BSU_13840"
"BSU_25200","BSU_17930"
"BSU_13880","BSU_13890"
"NA","BSU_13890"
"BSU_25200","BSU_13890"
"BSU_13880","BSU_13910"
"NA","BSU_13910"
"BSU_25200","BSU_13910"
"BSU_16470","BSU_13950"
"BSU_00370","BSU_13980"
"BSU_09520","BSU_38120"
"BSU_25200","BSU_25690"
"BSU_00010","BSU_25690"
"BSU_17850","BSU_25690"
"BSU_16470","BSU_14010"
"BSU_01730","BSU_14340"
"BSU_00370","BSU_14340"
"BSU_01730","BSU_14350"
"BSU_00370","BSU_14350"
"BSU_25200","BSU_15110"
"BSU_11500","BSU_15110"
"BSU_33950","BSU_33940"
"BSU_25200","BSU_33940"
"BSU_14730","BSU_14740"
"BSU_25200","BSU_14740"
"BSU_11500","BSU_14740"
"NA","BSU_14770"
"BSU_24220","BSU_35260"
"BSU_24220","BSU_35250"
"BSU_23450","BSU_38750"
"BSU_23120","BSU_38750"
"BSU_29740","BSU_38750"
"BSU_05970","BSU_38750"
"BSU_23450","BSU_38760"
"BSU_05970","BSU_38760"
"BSU_29740","BSU_38760"
"BSU_23120","BSU_38760"
"BSU_36420","BSU_15090"
"BSU_15320","BSU_15090"
"BSU_29740","BSU_15100"
"BSU_25200","BSU_15100"
"BSU_17850","BSU_29220"
"BSU_36420","BSU_15170"
"BSU_15320","BSU_15170"
"NA","BSU_15210"
"BSU_36420","BSU_15210"
"BSU_15320","BSU_15210"
"BSU_36420","BSU_15180"
"NA","BSU_15180"
"BSU_15320","BSU_15180"
"BSU_15320","BSU_15200"
"BSU_36420","BSU_15200"
"NA","BSU_15200"
"BSU_36420","BSU_15230"
"BSU_09520","BSU_15230"
"BSU_15320","BSU_15230"
"BSU_25200","BSU_15230"
"NA","BSU_15230"
"BSU_31680","BSU_15890"
"BSU_25200","BSU_15890"
"BSU_15880","BSU_15890"
"BSU_24220","BSU_17890"
"BSU_28410","BSU_39580"
"BSU_25760","BSU_39580"
"BSU_15320","BSU_23616"
"BSU_00980","BSU_28000"
"BSU_10420","BSU_28000"
"BSU_25200","BSU_28000"
"BSU_09520","BSU_28000"
"BSU_09520","BSU_21920"
"BSU_17850","BSU_17860"
"BSU_00370","BSU_15310"
"BSU_15330","BSU_15310"
"BSU_23450","BSU_15310"
"BSU_25200","BSU_15310"
"BSU_24220","BSU_15310"
"BSU_24610","BSU_15310"
"BSU_23450","BSU_36970"
"BSU_16470","BSU_35220"
"BSU_25200","BSU_35220"
"BSU_35490","BSU_35220"
"BSU_09520","BSU_27660"
"NA","BSU_15430"
"BSU_25200","BSU_15470"
"BSU_15470","BSU_15470"
"BSU_15470","BSU_15490"
"BSU_25200","BSU_15490"
"BSU_15470","BSU_15530"
"BSU_25200","BSU_15530"
"BSU_25200","BSU_15500"
"BSU_15470","BSU_15500"
"BSU_15470","BSU_15540"
"BSU_25200","BSU_15540"
"BSU_25200","BSU_15550"
"BSU_15470","BSU_15550"
"BSU_25200","BSU_15560"
"BSU_15470","BSU_15560"
"NA","BSU_15620"
"BSU_27520","BSU_15620"
"BSU_25200","BSU_15620"
"NA","BSU_15630"
"BSU_25200","BSU_15630"
"BSU_27520","BSU_15630"
"BSU_23450","BSU_15660"
"BSU_25200","BSU_15720"
"BSU_16170","BSU_21770"
"BSU_24250","BSU_29450"
"BSU_16610","BSU_29450"
"NA","BSU_15930"
"BSU_25200","BSU_15930"
"NA","BSU_23210"
"BSU_25200","BSU_15970"
"BSU_16470","BSU_16060"
"BSU_29740","BSU_16090"
"BSU_29740","BSU_16100"
"BSU_09990","BSU_35470"
"BSU_35490","BSU_35470"
"BSU_16470","BSU_35470"
"BSU_10420","BSU_35470"
"BSU_25200","BSU_35470"
"BSU_16470","BSU_35450"
"BSU_10420","BSU_35450"
"BSU_09990","BSU_35450"
"BSU_35490","BSU_35450"
"BSU_25200","BSU_35450"
"BSU_29740","BSU_16120"
"BSU_25200","BSU_16140"
"BSU_16170","BSU_16140"
"BSU_25200","BSU_16160"
"BSU_16170","BSU_16160"
"BSU_35490","BSU_16180"
"BSU_16470","BSU_16180"
"BSU_16170","BSU_16180"
"BSU_35230","BSU_16180"
"BSU_24220","BSU_16180"
"BSU_25200","BSU_16180"
"BSU_16170","BSU_16290"
"BSU_35490","BSU_16290"
"BSU_16470","BSU_16290"
"BSU_24220","BSU_16290"
"BSU_25200","BSU_16290"
"BSU_35230","BSU_16290"
"BSU_35490","BSU_16190"
"BSU_16470","BSU_16190"
"BSU_16170","BSU_16190"
"BSU_35230","BSU_16190"
"BSU_25200","BSU_16190"
"BSU_24220","BSU_16190"
"BSU_16170","BSU_16200"
"BSU_16470","BSU_16200"
"BSU_35490","BSU_16200"
"BSU_25200","BSU_16200"
"BSU_35230","BSU_16200"
"BSU_24220","BSU_16200"
"BSU_24220","BSU_16350"
"BSU_25200","BSU_16350"
"BSU_35230","BSU_16350"
"BSU_16170","BSU_16350"
"BSU_16470","BSU_16350"
"BSU_35490","BSU_16350"
"BSU_35230","BSU_16390"
"BSU_24220","BSU_16390"
"BSU_25200","BSU_16390"
"BSU_35490","BSU_16390"
"BSU_16470","BSU_16390"
"BSU_16170","BSU_16390"
"BSU_35490","BSU_16380"
"BSU_16170","BSU_16380"
"BSU_16470","BSU_16380"
"BSU_25200","BSU_16380"
"BSU_24220","BSU_16380"
"BSU_35230","BSU_16380"
"BSU_24220","BSU_16360"
"BSU_25200","BSU_16360"
"BSU_35230","BSU_16360"
"BSU_35490","BSU_16360"
"BSU_16170","BSU_16360"
"BSU_16470","BSU_16360"
"BSU_35490","BSU_16370"
"BSU_16470","BSU_16370"
"BSU_16170","BSU_16370"
"BSU_25200","BSU_16370"
"BSU_35230","BSU_16370"
