"protein1","protein2"
"WBGene00003667","WBGene00003830"
"WBGene00001061","WBGene00003830"
"WBGene00003605","WBGene00003830"
"WBGene00006766","WBGene00003830"
"WBGene00016997","WBGene00003830"
"WBGene00003680","WBGene00003830"
"WBGene00004096","WBGene00003830"
"WBGene00023497","WBGene00003830"
"WBGene00001345","WBGene00003830"
"WBGene00003000","WBGene00003830"
"WBGene00001955","WBGene00003830"
"WBGene00003102","WBGene00003830"
"WBGene00022794","WBGene00003830"
"WBGene00000912","WBGene00003830"
"WBGene00006790","WBGene00003830"
"WBGene00003163","WBGene00003830"
"WBGene00003087","WBGene00003830"
"WBGene00001851","WBGene00003830"
"WBGene00001174","WBGene00003830"
"WBGene00006818","WBGene00003830"
"WBGene00011614","WBGene00003830"
"WBGene00011614","WBGene00013034"
"WBGene00003847","WBGene00013034"
"WBGene00003003","WBGene00013034"
"WBGene00004013","WBGene00013034"
"WBGene00003624","WBGene00013034"
"WBGene00001345","WBGene00013034"
"WBGene00022794","WBGene00013034"
"WBGene00000912","WBGene00013034"
"WBGene00006790","WBGene00013034"
"WBGene00003087","WBGene00013034"
"WBGene00001250","WBGene00004735"
"WBGene00004013","WBGene00004735"
"WBGene00003624","WBGene00004735"
"WBGene00003667","WBGene00004735"
"WBGene00004096","WBGene00004735"
"WBGene00001345","WBGene00004735"
"WBGene00000912","WBGene00004735"
"WBGene00003002","WBGene00004735"
"WBGene00006796","WBGene00004735"
"WBGene00017690","WBGene00004735"
"WBGene00001568","WBGene00004735"
"WBGene00017755","WBGene00002239"
"WBGene00001086","WBGene00002239"
"WBGene00003024","WBGene00006820"
"WBGene00001086","WBGene00006820"
"WBGene00006514","WBGene00006820"
"WBGene00001061","WBGene00006820"
"WBGene00011636","WBGene00006820"
"WBGene00003102","WBGene00006820"
"WBGene00022794","WBGene00006820"
"WBGene00000912","WBGene00006820"
"WBGene00004166","WBGene00006820"
"WBGene00006790","WBGene00006820"
"WBGene00004393","WBGene00006820"
"WBGene00003087","WBGene00006820"
"WBGene00001174","WBGene00006820"
"WBGene00011614","WBGene00006820"
"WBGene00003003","WBGene00006820"
"WBGene00004013","WBGene00006820"
"WBGene00003661","WBGene00006820"
"WBGene00003003","WBGene00007054"
"WBGene00004013","WBGene00007054"
"WBGene00003661","WBGene00007054"
"WBGene00006604","WBGene00007054"
"WBGene00007016","WBGene00007054"
"WBGene00006514","WBGene00007054"
"WBGene00003102","WBGene00007054"
"WBGene00000912","WBGene00007054"
"WBGene00006790","WBGene00007054"
"WBGene00001833","WBGene00007054"
"WBGene00004393","WBGene00007054"
"WBGene00003087","WBGene00007054"
"WBGene00000095","WBGene00004034"
"WBGene00004096","WBGene00004034"
"WBGene00023497","WBGene00004034"
"WBGene00001345","WBGene00004034"
"WBGene00000439","WBGene00004034"
"WBGene00003676","WBGene00004034"
"WBGene00006543","WBGene00004034"
"WBGene00003102","WBGene00004034"
"WBGene00022794","WBGene00004034"
"WBGene00000912","WBGene00004034"
"WBGene00006790","WBGene00004034"
"WBGene00001833","WBGene00004034"
"WBGene00004393","WBGene00004034"
"WBGene00003163","WBGene00004034"
"WBGene00003087","WBGene00004034"
"WBGene00003633","WBGene00004034"
"WBGene00006964","WBGene00004034"
"WBGene00011614","WBGene00004034"
"WBGene00017690","WBGene00004034"
"WBGene00001568","WBGene00004034"
"WBGene00012005","WBGene00004034"
"WBGene00003218","WBGene00004034"
"WBGene00003847","WBGene00004034"
"WBGene00001250","WBGene00004034"
"WBGene00003003","WBGene00004034"
"WBGene00004013","WBGene00004034"
"WBGene00004804","WBGene00004034"
"WBGene00003624","WBGene00004034"
"WBGene00006604","WBGene00004034"
"WBGene00003024","WBGene00004034"
"WBGene00003623","WBGene00004034"
"WBGene00003622","WBGene00004034"
"WBGene00007433","WBGene00004034"
"WBGene00003220","WBGene00004034"
"WBGene00006514","WBGene00004034"
"WBGene00003020","WBGene00004034"
"WBGene00003667","WBGene00004034"
"WBGene00003601","WBGene00004034"
"WBGene00001061","WBGene00004034"
"WBGene00016202","WBGene00004034"
"WBGene00003605","WBGene00004034"
"WBGene00018572","WBGene00006934"
"WBGene00003624","WBGene00006934"
"WBGene00000912","WBGene00006934"
"WBGene00003847","WBGene00006934"
"WBGene00001568","WBGene00004269"
"WBGene00002637","WBGene00004269"
"WBGene00011614","WBGene00004270"
"WBGene00001568","WBGene00004270"
"WBGene00004747","WBGene00004270"
"WBGene00003847","WBGene00004270"
"WBGene00001087","WBGene00004270"
"WBGene00006604","WBGene00004270"
"WBGene00001086","WBGene00004270"
"WBGene00003622","WBGene00004270"
"WBGene00003220","WBGene00004270"
"WBGene00006514","WBGene00004270"
"WBGene00003601","WBGene00004270"
"WBGene00001061","WBGene00004270"
"WBGene00006970","WBGene00004270"
"WBGene00003367","WBGene00004270"
"WBGene00000912","WBGene00004270"
"WBGene00006790","WBGene00004270"
"WBGene00001833","WBGene00004270"
"WBGene00001085","WBGene00004270"
"WBGene00003087","WBGene00003144"
"WBGene00006796","WBGene00003144"
"WBGene00017690","WBGene00003144"
"WBGene00003218","WBGene00003144"
"WBGene00003847","WBGene00003144"
"WBGene00004013","WBGene00003144"
"WBGene00003624","WBGene00003144"
"WBGene00003020","WBGene00003144"
"WBGene00001061","WBGene00003144"
"WBGene00003605","WBGene00003144"
"WBGene00004096","WBGene00003144"
"WBGene00001345","WBGene00003144"
"WBGene00000912","WBGene00003144"
"WBGene00000912","WBGene00003374"
"WBGene00006790","WBGene00003374"
"WBGene00004393","WBGene00003374"
"WBGene00003163","WBGene00003374"
"WBGene00003087","WBGene00003374"
"WBGene00006818","WBGene00003374"
"WBGene00011614","WBGene00003374"
"WBGene00006796","WBGene00003374"
"WBGene00017690","WBGene00003374"
"WBGene00004729","WBGene00003374"
"WBGene00001568","WBGene00003374"
"WBGene00012005","WBGene00003374"
"WBGene00003218","WBGene00003374"
"WBGene00003610","WBGene00003374"
"WBGene00003847","WBGene00003374"
"WBGene00018572","WBGene00003374"
"WBGene00004013","WBGene00003374"
"WBGene00004804","WBGene00003374"
"WBGene00001194","WBGene00003374"
"WBGene00003624","WBGene00003374"
"WBGene00007016","WBGene00003374"
"WBGene00003020","WBGene00003374"
"WBGene00003667","WBGene00003374"
"WBGene00001061","WBGene00003374"
"WBGene00006970","WBGene00003374"
"WBGene00004096","WBGene00003374"
"WBGene00001345","WBGene00003374"
"WBGene00006543","WBGene00003374"
"WBGene00003102","WBGene00003374"
"WBGene00022794","WBGene00003374"
"WBGene00004013","WBGene00006583"
"WBGene00011614","WBGene00006764"
"WBGene00006796","WBGene00006764"
"WBGene00003003","WBGene00006764"
"WBGene00003661","WBGene00006764"
"WBGene00003909","WBGene00006764"
"WBGene00003024","WBGene00006764"
"WBGene00001086","WBGene00006764"
"WBGene00003102","WBGene00006764"
"WBGene00022794","WBGene00006764"
"WBGene00000912","WBGene00006764"
"WBGene00006790","WBGene00006764"
"WBGene00001833","WBGene00006764"
"WBGene00004393","WBGene00006764"
"WBGene00001096","WBGene00006764"
"WBGene00001568","WBGene00006585"
"WBGene00003002","WBGene00006585"
"WBGene00006514","WBGene00006586"
"WBGene00006604","WBGene00006586"
"WBGene00004013","WBGene00006586"
"WBGene00003041","WBGene00003919"
"WBGene00018572","WBGene00003919"
"WBGene00003474","WBGene00003919"
"WBGene00018572","WBGene00003253"
"WBGene00006853","WBGene00003253"
"WBGene00004013","WBGene00003253"
"WBGene00004804","WBGene00003253"
"WBGene00003036","WBGene00003253"
"WBGene00009939","WBGene00003253"
"WBGene00003624","WBGene00003253"
"WBGene00006604","WBGene00003253"
"WBGene00003024","WBGene00003253"
"WBGene00015497","WBGene00003253"
"WBGene00000441","WBGene00003253"
"WBGene00003623","WBGene00003253"
"WBGene00003622","WBGene00003253"
"WBGene00007433","WBGene00003253"
"WBGene00003220","WBGene00003253"
"WBGene00003020","WBGene00003253"
"WBGene00003667","WBGene00003253"
"WBGene00003601","WBGene00003253"
"WBGene00003611","WBGene00003253"
"WBGene00001061","WBGene00003253"
"WBGene00016202","WBGene00003253"
"WBGene00003605","WBGene00003253"
"WBGene00004096","WBGene00003253"
"WBGene00009772","WBGene00003253"
"WBGene00023497","WBGene00003253"
"WBGene00001345","WBGene00003253"
"WBGene00003000","WBGene00003253"
"WBGene00006543","WBGene00003253"
"WBGene00003367","WBGene00003253"
"WBGene00003102","WBGene00003253"
"WBGene00022794","WBGene00003253"
"WBGene00000912","WBGene00003253"
"WBGene00002998","WBGene00003253"
"WBGene00006790","WBGene00003253"
"WBGene00004393","WBGene00003253"
"WBGene00003037","WBGene00003253"
"WBGene00003163","WBGene00003253"
"WBGene00003657","WBGene00003253"
"WBGene00006959","WBGene00003253"
"WBGene00003087","WBGene00003253"
"WBGene00003633","WBGene00003253"
"WBGene00003035","WBGene00003253"
"WBGene00003637","WBGene00003253"
"WBGene00003046","WBGene00003253"
"WBGene00011614","WBGene00003253"
"WBGene00001568","WBGene00003253"
"WBGene00004747","WBGene00003253"
"WBGene00003218","WBGene00003253"
"WBGene00003610","WBGene00003253"
"WBGene00001249","WBGene00003253"
"WBGene00003847","WBGene00003253"
"WBGene00001250","WBGene00003253"
"WBGene00001345","WBGene00005023"
"WBGene00000912","WBGene00005023"
"WBGene00006790","WBGene00005023"
"WBGene00003847","WBGene00005023"
"WBGene00006604","WBGene00005023"
"WBGene00003024","WBGene00005023"
"WBGene00007016","WBGene00005023"
"WBGene00006514","WBGene00005023"
"WBGene00003220","WBGene00004361"
"WBGene00000095","WBGene00004361"
"WBGene00003041","WBGene00004361"
"WBGene00016997","WBGene00004361"
"WBGene00006766","WBGene00004361"
"WBGene00003605","WBGene00004361"
"WBGene00016202","WBGene00004361"
"WBGene00001061","WBGene00004361"
"WBGene00001973","WBGene00004361"
"WBGene00003667","WBGene00004361"
"WBGene00003020","WBGene00004361"
"WBGene00004319","WBGene00004361"
"WBGene00006577","WBGene00004361"
"WBGene00007016","WBGene00004361"
"WBGene00004096","WBGene00004361"
"WBGene00023497","WBGene00004361"
"WBGene00001345","WBGene00004361"
"WBGene00006543","WBGene00004361"
"WBGene00003102","WBGene00004361"
"WBGene00022794","WBGene00004361"
"WBGene00000912","WBGene00004361"
"WBGene00002998","WBGene00004361"
"WBGene00006790","WBGene00004361"
"WBGene00004393","WBGene00004361"
"WBGene00003037","WBGene00004361"
"WBGene00004857","WBGene00004361"
"WBGene00003163","WBGene00004361"
"WBGene00000460","WBGene00004361"
"WBGene00006959","WBGene00004361"
"WBGene00003087","WBGene00004361"
"WBGene00003035","WBGene00004361"
"WBGene00001851","WBGene00004361"
"WBGene00006964","WBGene00004361"
"WBGene00001174","WBGene00004361"
"WBGene00011614","WBGene00004361"
"WBGene00003002","WBGene00004361"
"WBGene00006796","WBGene00004361"
"WBGene00017690","WBGene00004361"
"WBGene00004729","WBGene00004361"
"WBGene00001568","WBGene00004361"
"WBGene00012005","WBGene00004361"
"WBGene00003218","WBGene00004361"
"WBGene00000450","WBGene00004361"
"WBGene00003847","WBGene00004361"
"WBGene00001250","WBGene00004361"
"WBGene00003003","WBGene00004361"
"WBGene00004013","WBGene00004361"
"WBGene00006853","WBGene00004361"
"WBGene00004804","WBGene00004361"
"WBGene00003474","WBGene00004361"
"WBGene00003036","WBGene00004361"
"WBGene00009084","WBGene00004361"
"WBGene00003661","WBGene00004361"
"WBGene00001194","WBGene00004361"
"WBGene00003624","WBGene00004361"
"WBGene00006604","WBGene00004361"
"WBGene00002783","WBGene00004361"
"WBGene00003024","WBGene00004361"
"WBGene00003623","WBGene00004361"
"WBGene00000366","WBGene00004361"
"WBGene00003622","WBGene00004361"
"WBGene00007433","WBGene00004361"
"WBGene00004013","WBGene00004360"
"WBGene00003624","WBGene00004360"
"WBGene00016202","WBGene00004360"
"WBGene00004096","WBGene00004360"
"WBGene00001345","WBGene00004360"
"WBGene00000912","WBGene00004360"
"WBGene00017690","WBGene00004360"
"WBGene00001250","WBGene00004360"
"WBGene00018572","WBGene00004360"
"WBGene00003220","WBGene00006734"
"WBGene00006970","WBGene00006734"
"WBGene00003605","WBGene00006734"
"WBGene00016202","WBGene00006734"
"WBGene00001061","WBGene00006734"
"WBGene00003667","WBGene00006734"
"WBGene00003020","WBGene00006734"
"WBGene00004319","WBGene00006734"
"WBGene00006514","WBGene00006734"
"WBGene00004096","WBGene00006734"
"WBGene00023497","WBGene00006734"
"WBGene00001345","WBGene00006734"
"WBGene00003000","WBGene00006734"
"WBGene00006543","WBGene00006734"
"WBGene00003102","WBGene00006734"
"WBGene00000912","WBGene00006734"
"WBGene00002998","WBGene00006734"
"WBGene00006790","WBGene00006734"
"WBGene00001833","WBGene00006734"
"WBGene00004393","WBGene00006734"
"WBGene00003037","WBGene00006734"
"WBGene00003163","WBGene00006734"
"WBGene00000452","WBGene00006734"
"WBGene00006959","WBGene00006734"
"WBGene00003087","WBGene00006734"
"WBGene00003633","WBGene00006734"
"WBGene00003035","WBGene00006734"
"WBGene00001851","WBGene00006734"
"WBGene00003046","WBGene00006734"
"WBGene00006964","WBGene00006734"
"WBGene00001174","WBGene00006734"
"WBGene00006818","WBGene00006734"
"WBGene00011614","WBGene00006734"
"WBGene00003002","WBGene00006734"
"WBGene00006796","WBGene00006734"
"WBGene00017690","WBGene00006734"
"WBGene00004729","WBGene00006734"
"WBGene00001568","WBGene00006734"
"WBGene00012005","WBGene00006734"
"WBGene00004747","WBGene00006734"
"WBGene00003218","WBGene00006734"
"WBGene00003847","WBGene00006734"
"WBGene00001250","WBGene00006734"
"WBGene00004013","WBGene00006734"
"WBGene00004804","WBGene00006734"
"WBGene00003182","WBGene00006734"
"WBGene00003036","WBGene00006734"
"WBGene00009084","WBGene00006734"
"WBGene00001194","WBGene00006734"
"WBGene00003024","WBGene00006734"
"WBGene00003623","WBGene00006734"
"WBGene00000366","WBGene00006734"
"WBGene00003622","WBGene00006734"
"WBGene00007433","WBGene00006734"
"WBGene00003624","WBGene00000426"
"WBGene00003020","WBGene00000426"
"WBGene00004096","WBGene00000426"
"WBGene00001345","WBGene00000426"
"WBGene00000912","WBGene00000426"
"WBGene00017690","WBGene00000426"
"WBGene00004013","WBGene00000426"
"WBGene00004804","WBGene00004460"
"WBGene00001833","WBGene00004460"
"WBGene00006790","WBGene00004460"
"WBGene00002998","WBGene00004460"
"WBGene00000912","WBGene00004460"
"WBGene00022794","WBGene00004460"
"WBGene00003102","WBGene00004460"
"WBGene00006543","WBGene00004460"
"WBGene00000439","WBGene00004460"
"WBGene00001345","WBGene00004460"
"WBGene00023497","WBGene00004460"
"WBGene00013106","WBGene00004460"
"WBGene00004096","WBGene00004460"
"WBGene00003680","WBGene00004460"
"WBGene00003378","WBGene00004460"
"WBGene00000095","WBGene00004460"
"WBGene00003041","WBGene00004460"
"WBGene00006970","WBGene00004460"
"WBGene00003605","WBGene00004460"
"WBGene00016202","WBGene00004460"
"WBGene00001061","WBGene00004460"
"WBGene00003601","WBGene00004460"
"WBGene00003667","WBGene00004460"
"WBGene00003020","WBGene00004460"
"WBGene00007016","WBGene00004460"
"WBGene00003220","WBGene00004460"
"WBGene00007433","WBGene00004460"
"WBGene00003622","WBGene00004460"
"WBGene00000366","WBGene00004460"
"WBGene00003623","WBGene00004460"
"WBGene00000441","WBGene00004460"
"WBGene00001086","WBGene00004460"
"WBGene00003024","WBGene00004460"
"WBGene00003624","WBGene00004460"
"WBGene00001194","WBGene00004460"
"WBGene00003661","WBGene00004460"
"WBGene00009084","WBGene00004460"
"WBGene00009939","WBGene00004460"
"WBGene00003036","WBGene00004460"
"WBGene00003638","WBGene00004460"
"WBGene00003474","WBGene00004460"
"WBGene00003182","WBGene00004460"
"WBGene00004393","WBGene00004460"
"WBGene00019327","WBGene00004460"
"WBGene00003037","WBGene00004460"
"WBGene00001182","WBGene00004460"
"WBGene00003163","WBGene00004460"
"WBGene00000460","WBGene00004460"
"WBGene00003087","WBGene00004460"
"WBGene00003633","WBGene00004460"
"WBGene00003035","WBGene00004460"
"WBGene00003637","WBGene00004460"
"WBGene00001851","WBGene00004460"
"WBGene00003046","WBGene00004460"
"WBGene00006964","WBGene00004460"
"WBGene00003937","WBGene00004460"
"WBGene00001174","WBGene00004460"
"WBGene00001088","WBGene00004460"
"WBGene00006818","WBGene00004460"
"WBGene00011614","WBGene00004460"
"WBGene00003002","WBGene00004460"
"WBGene00000433","WBGene00004460"
"WBGene00006796","WBGene00004460"
"WBGene00004729","WBGene00004460"
"WBGene00017690","WBGene00004460"
"WBGene00001568","WBGene00004460"
"WBGene00012005","WBGene00004460"
"WBGene00004747","WBGene00004460"
"WBGene00003218","WBGene00004460"
"WBGene00003610","WBGene00004460"
"WBGene00001249","WBGene00004460"
"WBGene00000450","WBGene00004460"
"WBGene00003847","WBGene00004460"
"WBGene00001250","WBGene00004460"
"WBGene00007984","WBGene00004460"
"WBGene00003609","WBGene00004460"
"WBGene00004013","WBGene00004460"
"WBGene00006853","WBGene00004460"
"WBGene00003218","WBGene00003002"
"WBGene00001568","WBGene00003002"
"WBGene00017690","WBGene00003002"
"WBGene00011614","WBGene00003002"
"WBGene00006818","WBGene00003002"
"WBGene00001174","WBGene00003002"
"WBGene00006964","WBGene00003002"
"WBGene00003046","WBGene00003002"
"WBGene00003637","WBGene00003002"
"WBGene00003035","WBGene00003002"
"WBGene00003087","WBGene00003002"
"WBGene00006959","WBGene00003002"
"WBGene00003163","WBGene00003002"
"WBGene00004857","WBGene00003002"
"WBGene00003037","WBGene00003002"
"WBGene00004393","WBGene00003002"
"WBGene00001833","WBGene00003002"
"WBGene00004166","WBGene00003002"
"WBGene00006790","WBGene00003002"
"WBGene00002998","WBGene00003002"
"WBGene00000912","WBGene00003002"
"WBGene00022794","WBGene00003002"
"WBGene00003102","WBGene00003002"
"WBGene00001955","WBGene00003002"
"WBGene00001345","WBGene00003002"
"WBGene00023497","WBGene00003002"
"WBGene00004096","WBGene00003002"
"WBGene00000095","WBGene00003002"
"WBGene00006970","WBGene00003002"
"WBGene00003605","WBGene00003002"
"WBGene00016202","WBGene00003002"
"WBGene00001061","WBGene00003002"
"WBGene00003667","WBGene00003002"
"WBGene00003020","WBGene00003002"
"WBGene00006514","WBGene00003002"
"WBGene00007016","WBGene00003002"
"WBGene00003220","WBGene00003002"
"WBGene00007433","WBGene00003002"
"WBGene00003622","WBGene00003002"
"WBGene00000366","WBGene00003002"
"WBGene00003623","WBGene00003002"
"WBGene00003024","WBGene00003002"
"WBGene00003624","WBGene00003002"
"WBGene00001194","WBGene00003002"
"WBGene00003661","WBGene00003002"
"WBGene00003474","WBGene00003002"
"WBGene00003182","WBGene00003002"
"WBGene00004804","WBGene00003002"
"WBGene00004013","WBGene00003002"
"WBGene00003003","WBGene00003002"
"WBGene00001250","WBGene00003002"
"WBGene00003847","WBGene00003002"
"WBGene00003610","WBGene00003002"
"WBGene00000450","WBGene00003002"
"WBGene00003002","WBGene00003002"
"WBGene00023497","WBGene00003041"
"WBGene00003605","WBGene00003041"
"WBGene00016202","WBGene00003041"
"WBGene00001061","WBGene00003041"
"WBGene00001973","WBGene00003041"
"WBGene00003020","WBGene00003041"
"WBGene00003220","WBGene00003041"
"WBGene00003622","WBGene00003041"
"WBGene00000366","WBGene00003041"
"WBGene00003623","WBGene00003041"
"WBGene00003661","WBGene00003041"
"WBGene00003474","WBGene00003041"
"WBGene00004804","WBGene00003041"
"WBGene00006853","WBGene00003041"
"WBGene00004013","WBGene00003041"
"WBGene00003847","WBGene00003041"
"WBGene00003218","WBGene00003041"
"WBGene00001568","WBGene00003041"
"WBGene00017690","WBGene00003041"
"WBGene00011614","WBGene00003041"
"WBGene00017755","WBGene00003041"
"WBGene00003637","WBGene00003041"
"WBGene00003035","WBGene00003041"
"WBGene00003087","WBGene00003041"
"WBGene00006543","WBGene00003041"
"WBGene00003102","WBGene00003041"
"WBGene00002998","WBGene00003041"
"WBGene00006790","WBGene00003041"
"WBGene00004393","WBGene00003041"
"WBGene00003037","WBGene00003041"
"WBGene00003041","WBGene00003041"
"WBGene00004096","WBGene00006810"
"WBGene00001345","WBGene00006810"
"WBGene00000912","WBGene00006810"
"WBGene00017690","WBGene00006810"
"WBGene00001568","WBGene00006810"
"WBGene00004013","WBGene00006810"
"WBGene00006604","WBGene00006810"
"WBGene00001086","WBGene00006810"
"WBGene00003220","WBGene00006810"
"WBGene00006514","WBGene00006810"
"WBGene00003661","WBGene00000292"
"WBGene00003605","WBGene00000292"
"WBGene00016202","WBGene00000292"
"WBGene00001061","WBGene00000292"
"WBGene00003667","WBGene00000292"
"WBGene00003020","WBGene00000292"
"WBGene00004319","WBGene00000292"
"WBGene00003220","WBGene00000292"
"WBGene00007433","WBGene00000292"
"WBGene00003622","WBGene00000292"
"WBGene00000366","WBGene00000292"
"WBGene00003623","WBGene00000292"
"WBGene00003024","WBGene00000292"
"WBGene00003624","WBGene00000292"
"WBGene00003680","WBGene00000292"
"WBGene00004096","WBGene00000292"
"WBGene00023497","WBGene00000292"
"WBGene00001345","WBGene00000292"
"WBGene00000439","WBGene00000292"
"WBGene00006543","WBGene00000292"
"WBGene00003102","WBGene00000292"
"WBGene00022794","WBGene00000292"
"WBGene00000912","WBGene00000292"
"WBGene00002998","WBGene00000292"
"WBGene00006790","WBGene00000292"
"WBGene00004393","WBGene00000292"
"WBGene00003037","WBGene00000292"
"WBGene00004857","WBGene00000292"
"WBGene00003163","WBGene00000292"
"WBGene00000452","WBGene00000292"
"WBGene00006959","WBGene00000292"
"WBGene00003087","WBGene00000292"
"WBGene00003035","WBGene00000292"
"WBGene00003637","WBGene00000292"
"WBGene00001851","WBGene00000292"
"WBGene00003046","WBGene00000292"
"WBGene00001174","WBGene00000292"
"WBGene00011614","WBGene00000292"
"WBGene00003002","WBGene00000292"
"WBGene00017690","WBGene00000292"
"WBGene00001568","WBGene00000292"
"WBGene00012005","WBGene00000292"
"WBGene00003218","WBGene00000292"
"WBGene00000450","WBGene00000292"
"WBGene00003847","WBGene00000292"
"WBGene00001250","WBGene00000292"
"WBGene00003003","WBGene00000292"
"WBGene00004013","WBGene00000292"
"WBGene00004804","WBGene00000292"
"WBGene00003182","WBGene00000292"
"WBGene00003036","WBGene00000292"
"WBGene00009084","WBGene00000292"
"WBGene00004013","WBGene00009671"
"WBGene00003220","WBGene00009671"
"WBGene00003020","WBGene00009671"
"WBGene00001061","WBGene00009671"
"WBGene00022794","WBGene00009671"
"WBGene00000912","WBGene00009671"
"WBGene00006790","WBGene00009671"
"WBGene00003087","WBGene00009671"
"WBGene00011614","WBGene00009671"
"WBGene00001568","WBGene00009671"
"WBGene00001249","WBGene00019402"
"WBGene00016997","WBGene00019402"
"WBGene00006970","WBGene00019402"
"WBGene00003605","WBGene00019402"
"WBGene00016202","WBGene00019402"
"WBGene00001061","WBGene00019402"
"WBGene00001973","WBGene00019402"
"WBGene00003601","WBGene00019402"
"WBGene00003667","WBGene00019402"
"WBGene00003020","WBGene00019402"
"WBGene00004319","WBGene00019402"
"WBGene00006514","WBGene00019402"
"WBGene00007016","WBGene00019402"
"WBGene00003220","WBGene00019402"
"WBGene00007433","WBGene00019402"
"WBGene00003622","WBGene00019402"
"WBGene00000366","WBGene00019402"
"WBGene00003623","WBGene00019402"
"WBGene00000441","WBGene00019402"
"WBGene00003024","WBGene00019402"
"WBGene00006604","WBGene00019402"
"WBGene00002783","WBGene00019402"
"WBGene00003624","WBGene00019402"
"WBGene00001194","WBGene00019402"
"WBGene00003661","WBGene00019402"
"WBGene00009084","WBGene00019402"
"WBGene00003036","WBGene00019402"
"WBGene00003474","WBGene00019402"
"WBGene00003182","WBGene00019402"
"WBGene00004804","WBGene00019402"
"WBGene00006853","WBGene00019402"
"WBGene00004013","WBGene00019402"
"WBGene00003003","WBGene00019402"
"WBGene00001250","WBGene00019402"
"WBGene00003847","WBGene00019402"
"WBGene00000450","WBGene00019402"
"WBGene00003041","WBGene00019402"
"WBGene00000095","WBGene00019402"
"WBGene00002637","WBGene00019402"
"WBGene00003680","WBGene00019402"
"WBGene00009772","WBGene00019402"
"WBGene00004096","WBGene00019402"
"WBGene00013106","WBGene00019402"
"WBGene00023497","WBGene00019402"
"WBGene00000439","WBGene00019402"
"WBGene00001345","WBGene00019402"
"WBGene00003000","WBGene00019402"
"WBGene00006543","WBGene00019402"
"WBGene00001955","WBGene00019402"
"WBGene00003102","WBGene00019402"
"WBGene00022794","WBGene00019402"
"WBGene00000912","WBGene00019402"
"WBGene00002998","WBGene00019402"
"WBGene00006790","WBGene00019402"
"WBGene00004166","WBGene00019402"
"WBGene00003675","WBGene00019402"
"WBGene00001833","WBGene00019402"
"WBGene00004393","WBGene00019402"
"WBGene00001096","WBGene00019402"
"WBGene00003037","WBGene00019402"
"WBGene00001182","WBGene00019402"
"WBGene00004857","WBGene00019402"
"WBGene00003163","WBGene00019402"
"WBGene00006959","WBGene00019402"
"WBGene00003087","WBGene00019402"
"WBGene00003633","WBGene00019402"
"WBGene00003035","WBGene00019402"
"WBGene00003637","WBGene00019402"
"WBGene00017755","WBGene00019402"
"WBGene00001851","WBGene00019402"
"WBGene00003046","WBGene00019402"
"WBGene00006964","WBGene00019402"
"WBGene00001174","WBGene00019402"
"WBGene00006818","WBGene00019402"
"WBGene00011614","WBGene00019402"
"WBGene00003002","WBGene00019402"
"WBGene00006796","WBGene00019402"
"WBGene00017690","WBGene00019402"
"WBGene00004729","WBGene00019402"
"WBGene00001568","WBGene00019402"
"WBGene00012005","WBGene00019402"
"WBGene00003218","WBGene00019402"
"WBGene00003610","WBGene00019402"
"WBGene00003002","WBGene00004475"
"WBGene00003605","WBGene00004475"
"WBGene00016202","WBGene00004475"
"WBGene00001061","WBGene00004475"
"WBGene00003667","WBGene00004475"
"WBGene00003020","WBGene00004475"
"WBGene00006514","WBGene00004475"
"WBGene00007016","WBGene00004475"
"WBGene00003220","WBGene00004475"
"WBGene00007433","WBGene00004475"
"WBGene00003622","WBGene00004475"
"WBGene00000366","WBGene00004475"
"WBGene00003623","WBGene00004475"
"WBGene00001086","WBGene00004475"
"WBGene00003024","WBGene00004475"
"WBGene00003624","WBGene00004475"
"WBGene00001194","WBGene00004475"
"WBGene00003661","WBGene00004475"
"WBGene00003182","WBGene00004475"
"WBGene00004804","WBGene00004475"
"WBGene00004013","WBGene00004475"
"WBGene00003003","WBGene00004475"
"WBGene00003847","WBGene00004475"
"WBGene00003610","WBGene00004475"
"WBGene00003218","WBGene00004475"
"WBGene00012005","WBGene00004475"
"WBGene00001568","WBGene00004475"
"WBGene00004729","WBGene00004475"
"WBGene00004096","WBGene00004475"
"WBGene00009772","WBGene00004475"
"WBGene00023497","WBGene00004475"
"WBGene00000439","WBGene00004475"
"WBGene00001345","WBGene00004475"
"WBGene00006543","WBGene00004475"
"WBGene00003102","WBGene00004475"
"WBGene00022794","WBGene00004475"
"WBGene00000912","WBGene00004475"
"WBGene00002998","WBGene00004475"
"WBGene00006790","WBGene00004475"
"WBGene00004393","WBGene00004475"
"WBGene00003037","WBGene00004475"
"WBGene00004857","WBGene00004475"
"WBGene00003163","WBGene00004475"
"WBGene00006959","WBGene00004475"
"WBGene00003087","WBGene00004475"
"WBGene00003035","WBGene00004475"
"WBGene00003637","WBGene00004475"
"WBGene00006964","WBGene00004475"
"WBGene00001174","WBGene00004475"
"WBGene00011614","WBGene00004475"
"WBGene00003624","WBGene00003243"
"WBGene00006514","WBGene00003243"
"WBGene00003667","WBGene00003243"
"WBGene00004096","WBGene00003243"
"WBGene00001345","WBGene00003243"
"WBGene00000912","WBGene00003243"
"WBGene00006790","WBGene00003243"
"WBGene00017755","WBGene00003243"
"WBGene00006796","WBGene00003243"
"WBGene00017690","WBGene00003243"
"WBGene00003218","WBGene00003243"
"WBGene00003847","WBGene00003243"
