protein	goTerm	proProNeighbor	goNeighbor	goAnnotatedProProNeighbors	score
FBgn0036896	GO:0061355	19	2	0	0.047619047619047616
FBgn0051874	GO:0005739	0	623	0	0.0016051364365971107
FBgn0010333	GO:0005739	200	623	13	0.01701093560145808
FBgn0001234	GO:0000785	7	190	3	0.02030456852791878
FBgn0264922	GO:0000785	1209	190	37	0.027162258756254467
FBgn0037621	GO:0030707	54	76	0	0.007692307692307693
FBgn0036187	GO:0030707	37	76	1	0.017699115044247787
FBgn0028737	GO:0006414	73	16	2	0.033707865168539325
FBgn0038257	GO:0006414	1	16	0	0.058823529411764705
FBgn0027095	GO:0031175	4	13	0	0.058823529411764705
FBgn0016070	GO:0031175	41	13	0	0.018518518518518517
FBgn0036819	GO:0031594	112	96	5	0.028846153846153848
FBgn0029778	GO:0031594	31	96	1	0.015748031496062992
FBgn0051679	GO:0006309	19	18	0	0.02702702702702703
FBgn0035046	GO:0006309	16	18	0	0.029411764705882353
FBgn0017556	GO:0005839	91	26	23	0.20512820512820512
FBgn0013709	GO:0005839	0	26	0	0.038461538461538464
FBgn0260941	GO:0045179	3	50	1	0.03773584905660377
FBgn0032444	GO:0045179	183	50	2	0.012875536480686695
FBgn0001089	GO:0004565	12	2	0	0.07142857142857142
FBgn0001994	GO:0004565	62	2	0	0.015625
FBgn0264494	GO:0005524	12	643	0	0.0015267175572519084
FBgn0003117	GO:0005524	56	643	3	0.005722460658082976
FBgn0028968	GO:0005794	103	240	5	0.01749271137026239
FBgn0031517	GO:0005794	0	240	0	0.004166666666666667
FBgn0033475	GO:0005634	57	2250	13	0.006068487212830516
FBgn0028669	GO:0005634	12	2250	2	0.001326259946949602
FBgn0039722	GO:0005576	4	499	0	0.0019880715705765406
FBgn0261064	GO:0005576	41	499	0	0.001851851851851852
FBgn0003205	GO:0019003	270	11	4	0.017793594306049824
FBgn0267488	GO:0019003	47	11	0	0.017241379310344827
FBgn0028422	GO:0038023	2	43	0	0.022222222222222223
FBgn0003483	GO:0038023	9	43	0	0.019230769230769232
FBgn0028541	GO:0012505	74	202	2	0.010869565217391304
FBgn0051230	GO:0012505	0	202	0	0.0049504950495049506
FBgn0024291	GO:0032869	155	17	4	0.029069767441860465
FBgn0002759	GO:0032869	0	17	0	0.058823529411764705
FBgn0040334	GO:0016020	1	1524	1	0.0013114754098360656
FBgn0051681	GO:0016020	1	1524	0	0.0006557377049180328
FBgn0053869	GO:0003677	0	610	0	0.001639344262295082
FBgn0053245	GO:0003677	0	610	0	0.001639344262295082
FBgn0014340	GO:0007549	40	16	7	0.14285714285714285
FBgn0035688	GO:0007549	145	16	0	0.006211180124223602
FBgn0038964	GO:0030515	248	12	10	0.04230769230769231
FBgn0050231	GO:0030515	0	12	0	0.08333333333333333
FBgn0013679	GO:0003954	3	10	0	0.07692307692307693
FBgn0033208	GO:0003954	127	10	0	0.0072992700729927005
FBgn0001150	GO:0007354	28	4	0	0.03125
FBgn0010770	GO:0007354	213	4	0	0.004608294930875576
FBgn0262823	GO:1904980	1	1	0	0.5
FBgn0003243	GO:1904980	0	1	0	1.0
FBgn0000227	GO:0003677	4	610	1	0.003257328990228013
FBgn0016076	GO:0003677	59	610	8	0.013452914798206279
FBgn0038427	GO:0008333	6	13	3	0.21052631578947367
FBgn0040890	GO:0008333	7	13	0	0.05
FBgn0000547	GO:0005769	96	68	2	0.018292682926829267
FBgn0030715	GO:0005769	0	68	0	0.014705882352941176
FBgn0035024	GO:0005575	26	2646	0	0.00037425149700598805
FBgn0086710	GO:0005575	170	2646	1	0.0007102272727272727
FBgn0039829	GO:0005730	29	301	5	0.01818181818181818
FBgn0261885	GO:0005730	78	301	2	0.0079155672823219
FBgn0029661	GO:0005741	5	38	0	0.023255813953488372
FBgn0027785	GO:0005741	6	38	0	0.022727272727272728
FBgn0014141	GO:0008302	217	3	0	0.004545454545454545
FBgn0004619	GO:0008302	29	3	0	0.03125
FBgn0036497	GO:0005634	8	2250	1	0.0008857395925597874
FBgn0287768	GO:0005634	0	2250	0	0.00044444444444444447
FBgn0026404	GO:0001700	24	48	0	0.013888888888888888
FBgn0001308	GO:0001700	96	48	2	0.020833333333333332
FBgn0030786	GO:0005762	59	50	1	0.01834862385321101
FBgn0033450	GO:0005762	5	50	1	0.03636363636363636
FBgn0262739	GO:0017148	133	44	7	0.04519774011299435
FBgn0264362	GO:0017148	0	44	0	0.022727272727272728
FBgn0039622	GO:0000339	101	11	4	0.044642857142857144
FBgn0287187	GO:0000339	0	11	0	0.09090909090909091
FBgn0264492	GO:0005737	562	1863	141	0.05855670103092783
FBgn0037899	GO:0005737	81	1863	9	0.0051440329218107
FBgn0028668	GO:0033179	1	18	0	0.05263157894736842
FBgn0004652	GO:0033179	41	18	0	0.01694915254237288
FBgn0032919	GO:0090070	85	5	1	0.022222222222222223
FBgn0039280	GO:0090070	63	5	0	0.014705882352941176
FBgn0039332	GO:0003674	76	3150	2	0.0009299442033477991
FBgn0262857	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0261722	GO:0070588	44	26	0	0.014285714285714285
FBgn0000317	GO:0070588	19	26	0	0.022222222222222223
FBgn0038871	GO:0016279	1	18	0	0.05263157894736842
FBgn0037153	GO:0016279	33	18	0	0.0196078431372549
FBgn0000969	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0053422	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0020388	GO:0003682	157	174	10	0.03323262839879154
FBgn0085464	GO:0003682	1	174	0	0.005714285714285714
FBgn0267978	GO:0007451	90	3	0	0.010752688172043012
FBgn0263048	GO:0007451	4	3	0	0.14285714285714285
FBgn0010278	GO:0005829	98	1082	12	0.011016949152542373
FBgn0045759	GO:0005829	63	1082	9	0.008733624454148471
FBgn0034491	GO:0004806	34	55	0	0.011235955056179775
FBgn0053858	GO:0004806	0	55	0	0.01818181818181818
FBgn0027575	GO:0004965	9	3	0	0.08333333333333333
FBgn0260985	GO:0004965	65	3	0	0.014705882352941176
FBgn0014141	GO:0110069	217	7	0	0.004464285714285714
FBgn0037063	GO:0110069	68	7	0	0.013333333333333334
FBgn0002936	GO:0043231	30	67	1	0.020618556701030927
FBgn0263602	GO:0043231	25	67	0	0.010869565217391304
FBgn0035934	GO:0006811	8	80	0	0.011363636363636364
FBgn0004878	GO:0006811	12	80	0	0.010869565217391304
FBgn0002762	GO:0000278	0	151	0	0.006622516556291391
FBgn0026379	GO:0000278	150	151	9	0.03322259136212625
FBgn0031006	GO:0034504	271	4	1	0.007272727272727273
FBgn0028658	GO:0034504	6	4	0	0.1
FBgn0000499	GO:0005829	209	1082	33	0.026336173508907823
FBgn0039582	GO:0005829	5	1082	1	0.0018399264029438822
FBgn0003936	GO:0000244	0	20	0	0.05
FBgn0027548	GO:0000244	233	20	0	0.003952569169960474
FBgn0026206	GO:0007283	13	198	4	0.023696682464454975
FBgn0050334	GO:0007283	0	198	0	0.005050505050505051
FBgn0264002	GO:0005886	1	1052	0	0.000949667616334283
FBgn0032069	GO:0005886	5	1052	1	0.001892147587511826
FBgn0086358	GO:0006964	228	10	2	0.012605042016806723
FBgn0000577	GO:0006964	35	10	0	0.022222222222222223
FBgn0025725	GO:0006886	94	142	8	0.038135593220338986
FBgn0016917	GO:0006886	226	142	3	0.010869565217391304
FBgn0035670	GO:0004252	7	280	0	0.003484320557491289
FBgn0250906	GO:0004252	119	280	0	0.002506265664160401
FBgn0010379	GO:0030307	348	30	7	0.021164021164021163
FBgn0043592	GO:0030307	0	30	0	0.03333333333333333
FBgn0034094	GO:0005615	2	685	0	0.001455604075691412
FBgn0033663	GO:0005615	90	685	7	0.01032258064516129
FBgn0028988	GO:0004867	47	81	4	0.0390625
FBgn0053240	GO:0004867	0	81	0	0.012345679012345678
FBgn0033166	GO:0008023	49	17	3	0.06060606060606061
FBgn0045500	GO:0008023	0	17	0	0.058823529411764705
FBgn0031252	GO:0003676	4	369	0	0.002680965147453083
FBgn0031857	GO:0003676	25	369	0	0.0025380710659898475
FBgn0036020	GO:0005737	110	1863	29	0.015205271160669031
FBgn0037926	GO:0005737	67	1863	27	0.014507772020725389
FBgn0029006	GO:0016567	307	129	7	0.01834862385321101
FBgn0261109	GO:0016567	31	129	2	0.01875
FBgn0032911	GO:0015171	1	27	0	0.03571428571428571
FBgn0288856	GO:0015171	0	27	0	0.037037037037037035
FBgn0024184	GO:0003677	1	610	0	0.0016366612111292963
FBgn0037874	GO:0003677	94	610	5	0.008522727272727272
FBgn0034835	GO:0032979	0	7	0	0.14285714285714285
FBgn0036733	GO:0032979	193	7	0	0.005
FBgn0067676	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0013717	GO:0005575	96	2646	0	0.00036469730123997083
FBgn0030915	GO:0051001	6	1	0	0.14285714285714285
FBgn0015664	GO:0051001	43	1	0	0.022727272727272728
FBgn0038180	GO:0004553	9	27	3	0.1111111111111111
FBgn0036641	GO:0004553	195	27	0	0.0045045045045045045
FBgn0015509	GO:0019005	428	64	26	0.054878048780487805
FBgn0032054	GO:0019005	50	64	1	0.017543859649122806
FBgn0023178	GO:0005184	33	27	0	0.016666666666666666
FBgn0053377	GO:0005184	0	27	0	0.037037037037037035
FBgn0260005	GO:0006811	1	80	0	0.012345679012345678
FBgn0038821	GO:0006811	1	80	0	0.012345679012345678
FBgn0003559	GO:0006396	54	133	1	0.0106951871657754
FBgn0025800	GO:0006396	412	133	2	0.005504587155963303
FBgn0028374	GO:0005102	2	40	0	0.023809523809523808
FBgn0028848	GO:0005102	0	40	0	0.025
FBgn0014861	GO:0006270	91	24	15	0.1391304347826087
FBgn0029830	GO:0006270	26	24	0	0.02
FBgn0030071	GO:0005737	8	1863	2	0.0016034206306787815
FBgn0033756	GO:0005737	1	1863	1	0.001072961373390558
FBgn0263322	GO:0008150	0	1771	0	0.000564652738565782
FBgn0033475	GO:0008150	57	1771	0	0.0005470459518599562
FBgn0053835	GO:0003677	0	610	0	0.001639344262295082
FBgn0010747	GO:0003677	31	610	0	0.0015600624024961
FBgn0004514	GO:0008227	0	18	0	0.05555555555555555
FBgn0015001	GO:0008227	5	18	0	0.043478260869565216
FBgn0261929	GO:0007187	4	9	0	0.07692307692307693
FBgn0020309	GO:0007187	107	9	0	0.008620689655172414
FBgn0004595	GO:0048813	13	128	0	0.0070921985815602835
FBgn0034660	GO:0048813	24	128	2	0.019736842105263157
FBgn0053558	GO:0048261	15	1	0	0.0625
FBgn0004859	GO:0048261	186	1	0	0.0053475935828877
FBgn0031663	GO:0009143	33	1	0	0.029411764705882353
FBgn0003520	GO:0009143	302	1	0	0.0033003300330033004
FBgn0036996	GO:0070328	24	32	2	0.05357142857142857
FBgn0037970	GO:0070328	10	32	0	0.023809523809523808
FBgn0030800	GO:1904262	17	14	3	0.12903225806451613
FBgn0015805	GO:1904262	405	14	3	0.00954653937947494
FBgn0266521	GO:0015631	118	19	0	0.0072992700729927005
FBgn0040493	GO:0015631	31	19	0	0.02
FBgn0051495	GO:0043001	1	14	0	0.06666666666666667
FBgn0039244	GO:0043001	2	14	0	0.0625
FBgn0052127	GO:0033404	0	4	0	0.25
FBgn0027500	GO:0033404	20	4	0	0.041666666666666664
FBgn0066084	GO:0005840	27	234	7	0.03065134099616858
FBgn0046842	GO:0005840	0	234	0	0.004273504273504274
FBgn0053557	GO:0046983	2	74	0	0.013157894736842105
FBgn0038919	GO:0046983	4	74	0	0.01282051282051282
FBgn0032229	GO:0004176	14	5	0	0.05263157894736842
FBgn0036332	GO:0004176	1	5	0	0.16666666666666666
FBgn0025592	GO:0016773	128	15	0	0.006993006993006993
FBgn0266047	GO:0016773	0	15	0	0.06666666666666667
FBgn0265269	GO:0005575	8	2646	0	0.00037678975131876413
FBgn0003944	GO:0005575	151	2646	4	0.001787629603146228
FBgn0013684	GO:0005747	2	52	0	0.018518518518518517
FBgn0085209	GO:0005747	0	52	0	0.019230769230769232
FBgn0000100	GO:0002181	483	101	40	0.0702054794520548
FBgn0033443	GO:0002181	7	101	0	0.009259259259259259
FBgn0037534	GO:0016020	203	1524	87	0.050955414012738856
FBgn0283521	GO:0016020	37	1524	1	0.0012812299807815502
FBgn0035753	GO:0003735	159	290	41	0.0935412026726058
FBgn0266717	GO:0003735	33	290	1	0.006191950464396285
FBgn0050499	GO:0009052	3	3	0	0.16666666666666666
FBgn0027053	GO:0009052	454	3	0	0.002188183807439825
FBgn0035113	GO:0016020	11	1524	1	0.0013029315960912053
FBgn0259733	GO:0016020	0	1524	0	0.0006561679790026247
FBgn0013678	GO:0016020	10	1524	3	0.002607561929595828
FBgn0263006	GO:0016020	157	1524	28	0.017251635930993457
FBgn0053306	GO:0005575	2	2646	0	0.00037764350453172205
FBgn0283461	GO:0005575	3	2646	0	0.00037750094375235937
FBgn0004657	GO:0007608	114	116	2	0.013043478260869565
FBgn0000565	GO:0007608	25	116	2	0.02127659574468085
FBgn0027348	GO:0042759	2	5	0	0.14285714285714285
FBgn0039909	GO:0042759	28	5	0	0.030303030303030304
FBgn0004118	GO:0022848	4	11	1	0.13333333333333333
FBgn0035458	GO:0022848	0	11	0	0.09090909090909091
FBgn0004380	GO:0008017	44	116	4	0.03125
FBgn0024558	GO:0008017	10	116	0	0.007936507936507936
FBgn0041191	GO:0055088	165	43	3	0.019230769230769232
FBgn0004133	GO:0055088	12	43	0	0.01818181818181818
FBgn0038237	GO:0016020	2	1524	0	0.000655307994757536
FBgn0038197	GO:0016020	192	1524	7	0.004662004662004662
FBgn0031051	GO:0005049	71	5	0	0.013157894736842105
FBgn0026179	GO:0005049	17	5	0	0.045454545454545456
FBgn0010909	GO:0006468	247	238	18	0.03917525773195876
FBgn0027584	GO:0006468	5	238	2	0.012345679012345678
FBgn0037718	GO:0005783	86	315	6	0.017456359102244388
FBgn0032240	GO:0005783	158	315	4	0.010570824524312896
FBgn0037717	GO:0008270	35	516	6	0.012704174228675136
FBgn0037780	GO:0008270	24	516	1	0.003703703703703704
FBgn0017578	GO:0046982	110	217	2	0.009174311926605505
FBgn0040339	GO:0046982	38	217	1	0.00784313725490196
FBgn0266417	GO:0001578	17	12	0	0.034482758620689655
FBgn0264075	GO:0001578	65	12	0	0.012987012987012988
FBgn0003159	GO:0008150	4	1771	0	0.0005633802816901409
FBgn0017581	GO:0008150	115	1771	0	0.0005302226935312832
FBgn0043557	GO:0001745	0	119	0	0.008403361344537815
FBgn0004872	GO:0001745	47	119	1	0.012048192771084338
FBgn0004188	GO:0046540	0	33	0	0.030303030303030304
FBgn0086358	GO:0046540	228	33	1	0.007662835249042145
FBgn0035917	GO:0030018	51	44	3	0.042105263157894736
FBgn0030997	GO:0030018	1	44	0	0.022222222222222223
FBgn0266709	GO:0120293	7	3	0	0.1
FBgn0037657	GO:0120293	62	3	0	0.015384615384615385
FBgn0002770	GO:0048477	0	248	0	0.004032258064516129
FBgn0032494	GO:0048477	13	248	0	0.0038314176245210726
FBgn0250903	GO:0061630	43	148	0	0.005235602094240838
FBgn0032209	GO:0061630	18	148	0	0.006024096385542169
FBgn0046253	GO:0043171	1	18	0	0.05263157894736842
FBgn0030766	GO:0043171	0	18	0	0.05555555555555555
FBgn0038889	GO:0035825	21	2	0	0.043478260869565216
FBgn0017578	GO:0035825	110	2	0	0.008928571428571428
FBgn0052495	GO:0004363	19	2	1	0.09523809523809523
FBgn0003317	GO:0004363	80	2	0	0.012195121951219513
FBgn0083938	GO:0005615	1	685	0	0.0014577259475218659
FBgn0037364	GO:0005615	26	685	0	0.0014064697609001407
FBgn0037702	GO:0005886	8	1052	4	0.0047169811320754715
FBgn0034570	GO:0005886	7	1052	3	0.003777148253068933
FBgn0035049	GO:0004222	25	55	0	0.0125
FBgn0033052	GO:0004222	10	55	0	0.015384615384615385
FBgn0051855	GO:0032434	52	2	0	0.018518518518518517
FBgn0053002	GO:0032434	10	2	0	0.08333333333333333
FBgn0262475	GO:0000381	56	87	2	0.02097902097902098
FBgn0262256	GO:0000381	0	87	0	0.011494252873563218
FBgn0003042	GO:0010629	86	73	10	0.06918238993710692
FBgn0033313	GO:0010629	8	73	0	0.012345679012345678
FBgn0002643	GO:0035019	36	20	3	0.07142857142857142
FBgn0033891	GO:0035019	1	20	0	0.047619047619047616
FBgn0046842	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0043557	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0262516	GO:0005886	21	1052	1	0.001863932898415657
FBgn0033060	GO:0005886	81	1052	3	0.00353045013239188
FBgn0035643	GO:0045892	33	137	0	0.0058823529411764705
FBgn0265257	GO:0045892	0	137	0	0.0072992700729927005
FBgn0069160	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0033782	GO:0005575	50	2646	1	0.000741839762611276
FBgn0038924	GO:0003824	2	204	0	0.0048543689320388345
FBgn0028978	GO:0003824	68	204	0	0.003676470588235294
FBgn0014135	GO:0042056	28	2	0	0.03333333333333333
FBgn0034173	GO:0042056	12	2	0	0.07142857142857142
FBgn0265574	GO:0003723	428	486	46	0.05142231947483589
FBgn0261873	GO:0003723	20	486	0	0.001976284584980237
FBgn0028426	GO:0006388	20	8	0	0.03571428571428571
FBgn0039210	GO:0006388	41	8	0	0.02040816326530612
FBgn0036213	GO:0022625	165	58	29	0.13452914798206278
FBgn0051973	GO:0022625	41	58	0	0.010101010101010102
FBgn0003312	GO:0005739	5	623	1	0.0031847133757961785
FBgn0031461	GO:0005739	11	623	1	0.0031545741324921135
FBgn0051441	GO:0000981	1	415	0	0.002403846153846154
FBgn0039044	GO:0000981	207	415	11	0.01929260450160772
FBgn0262124	GO:0022857	14	201	0	0.004651162790697674
FBgn0260935	GO:0022857	24	201	0	0.0044444444444444444
FBgn0035600	GO:0005739	67	623	15	0.02318840579710145
FBgn0262029	GO:0005739	37	623	2	0.004545454545454545
FBgn0004644	GO:0007224	28	10	6	0.18421052631578946
FBgn0053809	GO:0007224	0	10	0	0.1
FBgn0000769	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0039360	GO:0003674	6	3150	0	0.0003168567807351077
FBgn0052679	GO:0005576	3	499	1	0.00398406374501992
FBgn0026089	GO:0005576	3	499	0	0.00199203187250996
FBgn0288856	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0030310	GO:0005575	6	2646	0	0.0003770739064856712
FBgn0283461	GO:0006952	3	33	0	0.027777777777777776
FBgn0262738	GO:0006952	14	33	0	0.02127659574468085
FBgn0011787	GO:0005739	25	623	2	0.004629629629629629
FBgn0003654	GO:0005739	91	623	5	0.008403361344537815
FBgn0038590	GO:0030532	9	31	1	0.05
FBgn0051660	GO:0030532	1	31	0	0.03125
FBgn0024248	GO:0008286	100	33	9	0.07518796992481203
FBgn0001234	GO:0008286	7	33	0	0.025
FBgn0001254	GO:0007561	6	7	0	0.07692307692307693
FBgn0051269	GO:0007561	0	7	0	0.14285714285714285
FBgn0005680	GO:0048749	0	115	0	0.008695652173913044
FBgn0266455	GO:0048749	0	115	0	0.008695652173913044
FBgn0032127	GO:0042600	37	39	0	0.013157894736842105
FBgn0286070	GO:0042600	0	39	0	0.02564102564102564
FBgn0038369	GO:0030833	213	27	4	0.020833333333333332
FBgn0032346	GO:0030833	62	27	1	0.02247191011235955
FBgn0020443	GO:0018444	90	2	1	0.021739130434782608
FBgn0010333	GO:0018444	200	2	0	0.0049504950495049506
FBgn0033902	GO:0003743	266	51	14	0.0473186119873817
FBgn0287185	GO:0003743	0	51	0	0.0196078431372549
FBgn0034114	GO:0003700	27	287	1	0.006369426751592357
FBgn0045473	GO:0003700	0	287	0	0.003484320557491289
FBgn0025808	GO:0031389	37	1	0	0.02631578947368421
FBgn0013733	GO:0031389	127	1	0	0.0078125
FBgn0034629	GO:0005777	8	90	4	0.05102040816326531
FBgn0013695	GO:0005777	0	90	0	0.011111111111111112
FBgn0037229	GO:0005634	0	2250	0	0.00044444444444444447
FBgn0086362	GO:0005634	23	2250	7	0.0035195776506819184
FBgn0035438	GO:0140824	182	6	1	0.010638297872340425
FBgn0037688	GO:0140824	4	6	0	0.1
FBgn0031533	GO:0004806	47	55	14	0.14705882352941177
FBgn0262821	GO:0004806	0	55	0	0.01818181818181818
FBgn0284084	GO:0048018	16	38	0	0.018518518518518517
FBgn0038721	GO:0048018	23	38	0	0.01639344262295082
FBgn0261831	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0029679	GO:0003674	35	3150	0	0.0003139717425431711
FBgn0002716	GO:0000228	16	52	0	0.014705882352941176
FBgn0004910	GO:0000228	6	52	0	0.017241379310344827
FBgn0011606	GO:0051231	26	3	0	0.034482758620689655
FBgn0264816	GO:0051231	28	3	0	0.03225806451612903
FBgn0261064	GO:0006897	41	69	4	0.045454545454545456
FBgn0031239	GO:0006897	6	69	1	0.02666666666666667
FBgn0034315	GO:0002244	20	1	0	0.047619047619047616
FBgn0035294	GO:0002244	51	1	0	0.019230769230769232
FBgn0266136	GO:0016199	11	26	1	0.05405405405405406
FBgn0038471	GO:0016199	102	26	0	0.0078125
FBgn0062600	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0267790	GO:0005575	145	2646	2	0.0010748835542816195
FBgn0036916	GO:0034475	48	7	6	0.12727272727272726
FBgn0010433	GO:0034475	9	7	0	0.0625
FBgn0010433	GO:0007399	9	88	0	0.010309278350515464
FBgn0038941	GO:0007399	16	88	0	0.009615384615384616
FBgn0026777	GO:0031593	175	10	2	0.016216216216216217
FBgn0034491	GO:0031593	34	10	0	0.022727272727272728
FBgn0037688	GO:0000139	4	67	2	0.04225352112676056
FBgn0033330	GO:0000139	5	67	0	0.013888888888888888
FBgn0261582	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0035461	GO:0005575	9	2646	0	0.0003766478342749529
FBgn0004133	GO:0005737	12	1863	3	0.0021333333333333334
FBgn0015247	GO:0005737	303	1863	89	0.04155124653739612
FBgn0035540	GO:0005484	67	25	8	0.09782608695652174
FBgn0038063	GO:0005484	4	25	0	0.034482758620689655
FBgn0264516	GO:0008150	0	1771	0	0.000564652738565782
FBgn0031540	GO:0008150	25	1771	0	0.0005567928730512249
FBgn0004173	GO:0003674	19	3150	2	0.0009466708740927738
FBgn0052062	GO:0003674	61	3150	4	0.0015571473061351605
FBgn0034706	GO:0031625	40	71	1	0.018018018018018018
FBgn0036090	GO:0031625	24	71	0	0.010526315789473684
FBgn0029895	GO:0005634	9	2250	1	0.0008853474988933156
FBgn0016919	GO:0005634	25	2250	9	0.004395604395604396
FBgn0023172	GO:0030478	48	3	0	0.0196078431372549
FBgn0069313	GO:0030478	0	3	0	0.3333333333333333
FBgn0053826	GO:0005700	0	174	0	0.005747126436781609
FBgn0037705	GO:0005700	17	174	0	0.005235602094240838
FBgn0000173	GO:0000209	50	58	13	0.12962962962962962
FBgn0040752	GO:0000209	32	58	0	0.011111111111111112
FBgn0036764	GO:0022857	230	201	53	0.12529002320185614
FBgn0026417	GO:0022857	27	201	0	0.0043859649122807015
FBgn0265262	GO:0046034	14	12	2	0.11538461538461539
FBgn0039740	GO:0046034	30	12	0	0.023809523809523808
FBgn0053819	GO:0030527	0	121	0	0.008264462809917356
FBgn0042206	GO:0030527	71	121	0	0.005208333333333333
FBgn0000157	GO:0008587	48	43	1	0.02197802197802198
FBgn0029134	GO:0008587	177	43	0	0.004545454545454545
FBgn0069135	GO:0003674	0	3150	0	0.00031746031746031746
FBgn0035421	GO:0003674	40	3150	2	0.0009404388714733542
FBgn0004597	GO:0045944	145	324	8	0.019189765458422176
FBgn0004648	GO:0045944	11	324	1	0.005970149253731343
FBgn0037590	GO:0004984	3	69	0	0.013888888888888888
FBgn0038585	GO:0004984	187	69	0	0.00390625
FBgn0013699	GO:0005739	0	623	0	0.0016051364365971107
FBgn0264000	GO:0005739	29	623	0	0.0015337423312883436
FBgn0015777	GO:0001671	46	20	0	0.015151515151515152
FBgn0034158	GO:0001671	23	20	0	0.023255813953488372
FBgn0020497	GO:0006611	203	12	3	0.018604651162790697
FBgn0037857	GO:0006611	2	12	0	0.07142857142857142
FBgn0032346	GO:0010468	62	96	8	0.056962025316455694
FBgn0002522	GO:0010468	3	96	0	0.010101010101010102
FBgn0028426	GO:0016891	20	4	0	0.041666666666666664
FBgn0262699	GO:0016891	87	4	0	0.01098901098901099
FBgn0039234	GO:0016485	41	27	3	0.058823529411764705
FBgn0033408	GO:0016485	0	27	0	0.037037037037037035
FBgn0039631	GO:0000785	482	190	17	0.026785714285714284
FBgn0039830	GO:0000785	26	190	0	0.004629629629629629
FBgn0031640	GO:0005085	20	84	2	0.028846153846153848
FBgn0004435	GO:0005085	36	84	0	0.008333333333333333
FBgn0264270	GO:0007548	131	15	0	0.00684931506849315
FBgn0037242	GO:0007548	16	15	0	0.03225806451612903
FBgn0015609	GO:0048814	13	20	0	0.030303030303030304
FBgn0004436	GO:0048814	59	20	0	0.012658227848101266
FBgn0037878	GO:0005737	3	1863	2	0.001607717041800643
FBgn0037747	GO:0005737	2	1863	1	0.0010723860589812334
FBgn0040805	GO:0005739	3	623	0	0.001597444089456869
FBgn0000221	GO:0005739	25	623	0	0.0015432098765432098
FBgn0043999	GO:0005575	0	2646	0	0.0003779289493575208
FBgn0031281	GO:0005575	22	2646	0	0.0003748125937031484
FBgn0015774	GO:0043025	889	150	14	0.014436958614051972
FBgn0052704	GO:0043025	2	150	1	0.013157894736842105
FBgn0038578	GO:0016592	74	33	24	0.2336448598130841
FBgn0038210	GO:0016592	4	33	0	0.02702702702702703
FBgn0013303	GO:1902848	27	1	0	0.03571428571428571
FBgn0040351	GO:1902848	4	1	0	0.2
FBgn0083041	GO:0005730	0	301	0	0.0033222591362126247
FBgn0036490	GO:0005730	41	301	2	0.008771929824561403
FBgn0053844	GO:0003677	0	610	0	0.001639344262295082
FBgn0023508	GO:0003677	57	610	1	0.0029985007496251873
FBgn0039367	GO:0005794	12	240	0	0.003968253968253968
FBgn0000687	GO:0005794	0	240	0	0.004166666666666667
FBgn0027945	GO:0019464	19	3	0	0.045454545454545456
FBgn0026598	GO:0019464	33	3	0	0.027777777777777776
FBgn0285947	GO:0002181	71	101	3	0.023255813953488372
FBgn0283531	GO:0002181	1	101	0	0.00980392156862745
FBgn0038570	GO:0005829	43	1082	12	0.011555555555555555
FBgn0028704	GO:0005829	10	1082	2	0.0027472527472527475
FBgn0029502	GO:0008682	12	1	0	0.07692307692307693
FBgn0267408	GO:0008682	11	1	0	0.08333333333333333
FBgn0026417	GO:0000723	27	23	1	0.04
FBgn0032149	GO:0000723	13	23	0	0.027777777777777776
FBgn0036713	GO:0007218	21	59	0	0.0125
FBgn0004395	GO:0007218	32	59	0	0.01098901098901099
FBgn0010774	GO:0031965	247	28	2	0.01090909090909091
FBgn0267327	GO:0031965	0	28	0	0.03571428571428571
FBgn0026179	GO:0005085	17	84	1	0.019801980198019802
FBgn0031678	GO:0005085	5	84	0	0.011235955056179775
FBgn0267435	GO:0032528	1	4	1	0.4
FBgn0031773	GO:0032528	19	4	0	0.043478260869565216
FBgn0030746	GO:0000166	3	72	0	0.013333333333333334
FBgn0035142	GO:0000166	73	72	1	0.013793103448275862
FBgn0027950	GO:0016581	42	8	6	0.14
FBgn0028968	GO:0016581	103	8	0	0.009009009009009009
FBgn0086368	GO:0004169	36	6	1	0.047619047619047616
FBgn0010051	GO:0004169	32	6	0	0.02631578947368421
FBgn0050382	GO:0043161	139	106	39	0.16326530612244897
FBgn0261930	GO:0043161	15	106	0	0.008264462809917356
FBgn0015790	GO:0000916	167	12	2	0.01675977653631285
FBgn0082940	GO:0000916	0	12	0	0.08333333333333333
FBgn0010329	GO:0007629	2	17	0	0.05263157894736842
FBgn0027565	GO:0007629	4	17	0	0.047619047619047616
FBgn0029158	GO:0003824	9	204	0	0.004694835680751174
FBgn0037709	GO:0003824	33	204	4	0.02109704641350211
