protein	goTerm	degree	score
FBgn0030600	GO:0045886	44	0.034930950446791224
FBgn0004636	GO:0045886	212	0.17140536149471974
FBgn0031622	GO:0016579	10	0.007311129163281885
FBgn0050290	GO:0016579	15	0.011372867587327376
FBgn0003396	GO:0007498	86	0.06904955320877336
FBgn0261057	GO:0007498	3	0.0016246953696181965
FBgn0031702	GO:0070073	10	0.007311129163281885
FBgn0030608	GO:0070073	202	0.16328188464662877
FBgn0266667	GO:0006887	67	0.05361494719740049
FBgn0037950	GO:0006887	15	0.011372867587327376
FBgn0284421	GO:0043198	54	0.04305442729488221
FBgn0005626	GO:0043198	65	0.05199025182778229
FBgn0036248	GO:0032877	55	0.043866774979691305
FBgn0085638	GO:0032877	2	0.0008123476848090983
FBgn0043992	GO:0003674	2	0.0008123476848090983
FBgn0032061	GO:0003674	36	0.02843216896831844
FBgn0010269	GO:0008286	232	0.1876523151909017
FBgn0266019	GO:0008286	16	0.012185215272136474
FBgn0002873	GO:0005938	78	0.06255077173030058
FBgn0016691	GO:0005938	80	0.06417546709991877
FBgn0014006	GO:0000165	88	0.07067424857839155
FBgn0000964	GO:0000165	78	0.06255077173030058
FBgn0038436	GO:0046982	26	0.020308692120227456
FBgn0031232	GO:0046982	19	0.01462225832656377
FBgn0062613	GO:0003674	2	0.0008123476848090983
FBgn0263598	GO:0003674	120	0.0966693744922827
FBgn0021765	GO:0005739	132	0.10641754670999187
FBgn0033727	GO:0005739	9	0.006498781478472786
FBgn0037742	GO:0036402	86	0.06904955320877336
FBgn0010747	GO:0036402	41	0.03249390739236393
FBgn0051717	GO:0042392	6	0.004061738424045491
FBgn0086908	GO:0042392	119	0.0958570268074736
FBgn0014018	GO:0050829	302	0.2445166531275386
FBgn0002989	GO:0050829	54	0.04305442729488221
FBgn0038355	GO:0030150	7	0.00487408610885459
FBgn0086657	GO:0030150	384	0.31112916328188467
FBgn0028658	GO:0005730	17	0.012997562956945572
FBgn0016794	GO:0005730	97	0.07798537774167344
FBgn0000166	GO:0005515	112	0.0901705930138099
FBgn0004428	GO:0005515	29	0.022745735174654752
FBgn0033994	GO:0008168	10	0.007311129163281885
FBgn0003507	GO:0008168	55	0.043866774979691305
FBgn0262402	GO:0035094	7	0.00487408610885459
FBgn0035427	GO:0035094	2	0.0008123476848090983
FBgn0020279	GO:0005515	47	0.03736799350121852
FBgn0034141	GO:0005515	62	0.04955320877335499
FBgn0011896	GO:0033444	4	0.002437043054427295
FBgn0033883	GO:0033444	25	0.01949634443541836
FBgn0039713	GO:0022627	225	0.18196588139723802
FBgn0266917	GO:0022627	88	0.07067424857839155
FBgn0039102	GO:0160032	39	0.030869212022745736
FBgn0029783	GO:0160032	43	0.03411860276198213
FBgn0261090	GO:0071277	18	0.01380991064175467
FBgn0064225	GO:0071277	198	0.16003249390739235
FBgn0050495	GO:0005789	17	0.012997562956945572
FBgn0052418	GO:0005789	35	0.02761982128350934
FBgn0086657	GO:0005515	384	0.31112916328188467
FBgn0050211	GO:0005515	4	0.002437043054427295
FBgn0263241	GO:0061798	14	0.010560519902518278
FBgn0015797	GO:0061798	356	0.2883834281072299
FBgn0033247	GO:0061700	86	0.06904955320877336
FBgn0264672	GO:0061700	11	0.008123476848090982
FBgn0031997	GO:0006888	44	0.034930950446791224
FBgn0011896	GO:0006888	4	0.002437043054427295
FBgn0004106	GO:0004693	341	0.27619821283509344
FBgn0283724	GO:0004693	31	0.024370430544272948
FBgn0001122	GO:0007419	86	0.06904955320877336
FBgn0004449	GO:0007419	738	0.5987002437043054
FBgn0038344	GO:0003676	38	0.030056864337936636
FBgn0051141	GO:0003676	209	0.16896831844029245
FBgn0032398	GO:0005788	18	0.01380991064175467
FBgn0032730	GO:0005788	10	0.007311129163281885
FBgn0039532	GO:0007264	30	0.023558082859463852
FBgn0011661	GO:0007264	291	0.2355808285946385
FBgn0036813	GO:0019787	40	0.03168155970755483
FBgn0029976	GO:0019787	51	0.04061738424045491
FBgn0085370	GO:0007165	18	0.01380991064175467
FBgn0035196	GO:0007165	6	0.004061738424045491
FBgn0262874	GO:0005575	3	0.0016246953696181965
FBgn0260004	GO:0005575	14	0.010560519902518278
FBgn0261524	GO:0048010	123	0.09910641754670999
FBgn0287182	GO:0048010	4	0.002437043054427295
FBgn0010341	GO:0032488	175	0.1413484971567831
FBgn0021814	GO:0032488	81	0.06498781478472786
FBgn0034432	GO:0016627	20	0.015434606011372868
FBgn0034827	GO:0016627	19	0.01462225832656377
FBgn0023518	GO:0045944	61	0.048740861088545896
FBgn0032067	GO:0045944	18	0.01380991064175467
FBgn0035092	GO:0007218	12	0.008935824532900082
FBgn0266429	GO:0007218	9	0.006498781478472786
FBgn0005771	GO:0007424	30	0.023558082859463852
FBgn0028926	GO:0007424	56	0.04467912266450041
FBgn0004828	GO:0003677	429	0.3476848090982941
FBgn0030846	GO:0003677	20	0.015434606011372868
FBgn0016797	GO:0005634	126	0.10154346060113728
FBgn0032229	GO:0005634	24	0.01868399675060926
FBgn0026181	GO:0001932	99	0.07961007311129163
FBgn0085436	GO:0001932	93	0.07473598700243704
FBgn0034232	GO:0003735	86	0.06904955320877336
FBgn0032597	GO:0003735	21	0.016246953696181964
FBgn0031432	GO:0005506	136	0.10966693744922827
FBgn0034943	GO:0005506	20	0.015434606011372868
FBgn0002735	GO:0140297	61	0.048740861088545896
FBgn0261108	GO:0140297	27	0.021121039805036556
FBgn0086906	GO:0031674	40	0.03168155970755483
FBgn0010078	GO:0031674	104	0.08367181153533712
FBgn0267698	GO:0035072	217	0.17546709991876522
FBgn0053850	GO:0035072	11	0.008123476848090982
FBgn0266757	GO:0048240	42	0.03330625507717303
FBgn0019624	GO:0048240	52	0.041429731925264016
FBgn0039518	GO:0005789	5	0.003249390739236393
FBgn0001122	GO:0005789	86	0.06904955320877336
FBgn0028689	GO:0008541	122	0.0982940698619009
FBgn0003206	GO:0008541	64	0.05117790414297319
FBgn0034986	GO:0006412	20	0.015434606011372868
FBgn0026756	GO:0006412	4	0.002437043054427295
FBgn0031813	GO:0005777	38	0.030056864337936636
FBgn0004102	GO:0005777	55	0.043866774979691305
FBgn0286070	GO:0001751	23	0.017871649065800164
FBgn0003495	GO:0001751	45	0.03574329813160033
FBgn0285896	GO:0005886	43	0.03411860276198213
FBgn0045759	GO:0005886	75	0.06011372867587327
FBgn0082598	GO:0005634	76	0.060926076360682375
FBgn0259720	GO:0005634	11	0.008123476848090982
FBgn0024944	GO:0004993	75	0.06011372867587327
FBgn0034880	GO:0004993	15	0.011372867587327376
FBgn0050462	GO:0006508	5	0.003249390739236393
FBgn0053658	GO:0006508	3	0.0016246953696181965
FBgn0028744	GO:0043021	117	0.09423233143785541
FBgn0039369	GO:0043021	18	0.01380991064175467
FBgn0283426	GO:0007391	2	0.0008123476848090983
FBgn0262460	GO:0007391	9	0.006498781478472786
FBgn0035162	GO:0000398	176	0.1421608448415922
FBgn0000996	GO:0000398	78	0.06255077173030058
FBgn0037500	GO:0003674	3	0.0016246953696181965
FBgn0030854	GO:0003674	19	0.01462225832656377
FBgn0261998	GO:0016020	13	0.00974817221770918
FBgn0029801	GO:0016020	39	0.030869212022745736
FBgn0038465	GO:0006979	8	0.005686433793663688
FBgn0260935	GO:0006979	43	0.03411860276198213
FBgn0037657	GO:0000993	79	0.06336311941510966
FBgn0034520	GO:0000993	13	0.00974817221770918
FBgn0040208	GO:0031122	62	0.04955320877335499
FBgn0004510	GO:0031122	34	0.026807473598700244
FBgn0011895	GO:0005829	4	0.002437043054427295
FBgn0015774	GO:0005829	906	0.735174654752234
FBgn0264305	GO:0012505	4	0.002437043054427295
FBgn0036070	GO:0012505	4	0.002437043054427295
FBgn0261681	GO:0005576	2	0.0008123476848090983
FBgn0002723	GO:0005576	23	0.017871649065800164
FBgn0003366	GO:0008288	47	0.03736799350121852
FBgn0044872	GO:0008288	7	0.00487408610885459
FBgn0035050	GO:0005576	12	0.008935824532900082
FBgn0039301	GO:0005576	20	0.015434606011372868
FBgn0027582	GO:0006812	29	0.022745735174654752
FBgn0030631	GO:0006812	123	0.09910641754670999
FBgn0039376	GO:0003674	8	0.005686433793663688
FBgn0086365	GO:0003674	67	0.05361494719740049
FBgn0052062	GO:0000381	84	0.06742485783915515
FBgn0004647	GO:0000381	556	0.45085296506904954
FBgn0039085	GO:0008194	7	0.00487408610885459
FBgn0038960	GO:0008194	5	0.003249390739236393
FBgn0259972	GO:0005615	3	0.0016246953696181965
FBgn0030455	GO:0005615	12	0.008935824532900082
FBgn0261530	GO:0007095	57	0.045491470349309504
FBgn0004838	GO:0007095	70	0.056051990251827784
FBgn0003920	GO:0000348	5	0.003249390739236393
FBgn0262378	GO:0000348	13	0.00974817221770918
FBgn0015380	GO:0008355	87	0.06986190089358245
FBgn0038582	GO:0008355	6	0.004061738424045491
FBgn0036446	GO:0008375	11	0.008123476848090982
FBgn0033096	GO:0008375	33	0.025995125913891144
FBgn0038139	GO:0007186	10	0.007311129163281885
FBgn0285937	GO:0007186	84	0.06742485783915515
FBgn0283521	GO:0008406	60	0.0479285134037368
FBgn0037301	GO:0008406	150	0.12103980503655565
FBgn0033427	GO:0042800	10	0.007311129163281885
FBgn0015838	GO:0042800	35	0.02761982128350934
FBgn0034975	GO:0004402	56	0.04467912266450041
FBgn0002936	GO:0004402	45	0.03574329813160033
FBgn0053842	GO:0005515	10	0.007311129163281885
FBgn0030309	GO:0005515	5	0.003249390739236393
FBgn0004509	GO:0004252	20	0.015434606011372868
FBgn0039518	GO:0004252	5	0.003249390739236393
FBgn0052673	GO:0032482	15	0.011372867587327376
FBgn0066338	GO:0032482	2	0.0008123476848090983
FBgn0036712	GO:0005262	12	0.008935824532900082
FBgn0002855	GO:0005262	16	0.012185215272136474
FBgn0250746	GO:0005839	170	0.1372867587327376
FBgn0262874	GO:0005839	3	0.0016246953696181965
FBgn0033183	GO:0000122	29	0.022745735174654752
FBgn0259230	GO:0000122	17	0.012997562956945572
FBgn0026433	GO:0007058	33	0.025995125913891144
FBgn0262716	GO:0007058	96	0.07717303005686434
FBgn0001075	GO:0042067	141	0.11372867587327376
FBgn0264339	GO:0042067	50	0.039805036555645816
FBgn0002579	GO:0002181	166	0.13403736799350122
FBgn0029812	GO:0002181	65	0.05199025182778229
FBgn0039681	GO:0016020	4	0.002437043054427295
FBgn0050410	GO:0016020	40	0.03168155970755483
FBgn0034646	GO:0005635	85	0.06823720552396426
FBgn0030307	GO:0005635	10	0.007311129163281885
FBgn0267337	GO:0000981	22	0.017059301380991064
FBgn0028983	GO:0000981	58	0.0463038180341186
FBgn0004959	GO:0005737	25	0.01949634443541836
FBgn0037845	GO:0005737	13	0.00974817221770918
FBgn0261822	GO:0051646	102	0.08204711616571893
FBgn0263387	GO:0051646	3	0.0016246953696181965
FBgn0032907	GO:0003677	43	0.03411860276198213
FBgn0261581	GO:0003677	3	0.0016246953696181965
FBgn0263390	GO:0003096	22	0.017059301380991064
FBgn0039654	GO:0003096	24	0.01868399675060926
FBgn0029897	GO:0022625	158	0.12753858651502845
FBgn0069315	GO:0022625	2	0.0008123476848090983
FBgn0039857	GO:0006412	175	0.1413484971567831
FBgn0261797	GO:0006412	187	0.1510966693744923
FBgn0015376	GO:1900264	52	0.041429731925264016
FBgn0019990	GO:1900264	82	0.06580016246953696
FBgn0026317	GO:0030308	238	0.1925264012997563
FBgn0002526	GO:0030308	61	0.048740861088545896
FBgn0086784	GO:0045202	19	0.01462225832656377
FBgn0033401	GO:0045202	55	0.043866774979691305
FBgn0001624	GO:0045211	306	0.24776604386677498
FBgn0010265	GO:0045211	178	0.1437855402112104
FBgn0034094	GO:0005615	9	0.006498781478472786
FBgn0033375	GO:0005615	51	0.04061738424045491
FBgn0031054	GO:0016791	98	0.07879772542648253
FBgn0032251	GO:0016791	22	0.017059301380991064
FBgn0052644	GO:0007304	5	0.003249390739236393
FBgn0266047	GO:0007304	3	0.0016246953696181965
FBgn0039916	GO:0005886	14	0.010560519902518278
FBgn0067052	GO:0005886	19	0.01462225832656377
FBgn0005636	GO:0007411	55	0.043866774979691305
FBgn0028479	GO:0007411	295	0.2388302193338749
FBgn0035420	GO:0035091	37	0.02924451665312754
FBgn0031637	GO:0035091	36	0.02843216896831844
FBgn0013684	GO:0015990	8	0.005686433793663688
FBgn0030658	GO:0015990	9	0.006498781478472786
FBgn0004896	GO:0006357	101	0.08123476848090982
FBgn0031913	GO:0006357	8	0.005686433793663688
FBgn0003396	GO:0006357	86	0.06904955320877336
FBgn0031030	GO:0006357	61	0.048740861088545896
FBgn0036414	GO:0006816	31	0.024370430544272948
FBgn0004644	GO:0006816	96	0.07717303005686434
FBgn0031381	GO:0032367	35	0.02761982128350934
FBgn0044871	GO:0032367	79	0.06336311941510966
FBgn0003965	GO:0020037	30	0.023558082859463852
FBgn0015381	GO:0020037	47	0.03736799350121852
FBgn0262872	GO:0048311	36	0.02843216896831844
FBgn0267385	GO:0048311	235	0.190089358245329
FBgn0040235	GO:0071011	24	0.01868399675060926
FBgn0021906	GO:0071011	53	0.04224207961007311
FBgn0037501	GO:0004984	15	0.011372867587327376
FBgn0010355	GO:0004984	153	0.12347684809098294
FBgn0265423	GO:0005575	3	0.0016246953696181965
FBgn0262381	GO:0005575	6	0.004061738424045491
FBgn0033043	GO:0007608	8	0.005686433793663688
FBgn0262574	GO:0007608	3	0.0016246953696181965
FBgn0035371	GO:0033353	55	0.043866774979691305
FBgn0286788	GO:0033353	9	0.006498781478472786
FBgn0038535	GO:0012505	127	0.10235580828594638
FBgn0067864	GO:0012505	87	0.06986190089358245
FBgn0011230	GO:0042066	67	0.05361494719740049
FBgn0004913	GO:0042066	147	0.11860276198212835
FBgn0052568	GO:0005634	6	0.004061738424045491
FBgn0011290	GO:0005634	96	0.07717303005686434
FBgn0264324	GO:0007465	35	0.02761982128350934
FBgn0283521	GO:0007465	60	0.0479285134037368
FBgn0262954	GO:0005666	56	0.04467912266450041
FBgn0052672	GO:0005666	100	0.08042242079610074
FBgn0051992	GO:0016442	63	0.050365556458164096
FBgn0262544	GO:0016442	3	0.0016246953696181965
FBgn0051201	GO:0008066	18	0.01380991064175467
FBgn0011802	GO:0008066	24	0.01868399675060926
FBgn0014269	GO:0042752	44	0.034930950446791224
FBgn0001325	GO:0042752	49	0.03899268887083672
FBgn0026379	GO:0030336	218	0.17627944760357434
FBgn0036239	GO:0030336	146	0.11779041429731925
FBgn0026080	GO:0045944	263	0.21283509341998375
FBgn0027620	GO:0045944	51	0.04061738424045491
FBgn0036770	GO:0005452	16	0.012185215272136474
FBgn0262357	GO:0005452	5	0.003249390739236393
FBgn0038063	GO:0005886	17	0.012997562956945572
FBgn0035455	GO:0005886	17	0.012997562956945572
FBgn0051151	GO:0003682	19	0.01462225832656377
FBgn0031562	GO:0003682	2	0.0008123476848090983
FBgn0004652	GO:0007517	62	0.04955320877335499
FBgn0284084	GO:0007517	97	0.07798537774167344
FBgn0004882	GO:0005737	72	0.057676685621445976
FBgn0015546	GO:0005737	95	0.07636068237205523
FBgn0003079	GO:0045500	296	0.239642567018684
FBgn0052191	GO:0045500	7	0.00487408610885459
FBgn0086365	GO:0030307	67	0.05361494719740049
FBgn0003205	GO:0030307	348	0.2818846466287571
FBgn0011661	GO:0007314	291	0.2355808285946385
FBgn0011227	GO:0007314	87	0.06986190089358245
FBgn0039759	GO:0006508	3	0.0016246953696181965
FBgn0010258	GO:0006508	34	0.026807473598700244
FBgn0026721	GO:0004867	63	0.050365556458164096
FBgn0041707	GO:0004867	29	0.022745735174654752
FBgn0001233	GO:0032991	810	0.6571892770105605
FBgn0001330	GO:0032991	87	0.06986190089358245
FBgn0033692	GO:0034314	50	0.039805036555645816
FBgn0085408	GO:0034314	42	0.03330625507717303
FBgn0036059	GO:0000776	88	0.07067424857839155
FBgn0023167	GO:0000776	397	0.32168968318440294
FBgn0263929	GO:0007312	21	0.016246953696181964
FBgn0266674	GO:0007312	52	0.041429731925264016
FBgn0039709	GO:0035239	28	0.021933387489845652
FBgn0020307	GO:0035239	27	0.021121039805036556
FBgn0052364	GO:0005634	11	0.008123476848090982
FBgn0023181	GO:0005634	64	0.05117790414297319
FBgn0033739	GO:0008307	70	0.056051990251827784
FBgn0037801	GO:0008307	20	0.015434606011372868
FBgn0037322	GO:0042048	11	0.008123476848090982
FBgn0036862	GO:0042048	8	0.005686433793663688
FBgn0022995	GO:0005575	2	0.0008123476848090983
FBgn0045759	GO:0005575	75	0.06011372867587327
FBgn0033380	GO:0006408	18	0.01380991064175467
FBgn0003731	GO:0006408	721	0.5848903330625508
FBgn0041245	GO:0030424	8	0.005686433793663688
FBgn0031006	GO:0030424	287	0.2323314378554021
FBgn0053247	GO:0005737	4	0.002437043054427295
FBgn0264389	GO:0005737	124	0.09991876523151909
FBgn0031637	GO:0045727	36	0.02843216896831844
FBgn0003415	GO:0045727	97	0.07798537774167344
FBgn0003391	GO:0050832	74	0.059301380991064176
FBgn0031235	GO:0050832	7	0.00487408610885459
FBgn0038966	GO:0016063	5	0.003249390739236393
FBgn0031951	GO:0016063	20	0.015434606011372868
FBgn0262452	GO:1903231	8	0.005686433793663688
FBgn0040268	GO:1903231	36	0.02843216896831844
FBgn0003023	GO:0048477	22	0.017059301380991064
FBgn0038244	GO:0048477	41	0.03249390739236393
FBgn0010602	GO:0016925	472	0.3826157595450853
FBgn0003963	GO:0016925	39	0.030869212022745736
FBgn0037624	GO:0005634	31	0.024370430544272948
FBgn0037342	GO:0005634	116	0.0934199837530463
FBgn0015799	GO:0010629	137	0.11047928513403736
FBgn0010341	GO:0010629	175	0.1413484971567831
FBgn0005696	GO:0005658	44	0.034930950446791224
FBgn0025595	GO:0005658	21	0.016246953696181964
FBgn0261823	GO:0009948	43	0.03411860276198213
FBgn0285937	GO:0009948	84	0.06742485783915515
FBgn0039861	GO:0005634	48	0.038180341186027617
FBgn0265351	GO:0005634	24	0.01868399675060926
FBgn0030417	GO:0006357	11	0.008123476848090982
FBgn0025680	GO:0006357	55	0.043866774979691305
FBgn0259998	GO:0004252	3	0.0016246953696181965
FBgn0086657	GO:0004252	384	0.31112916328188467
FBgn0053894	GO:0046982	6	0.004061738424045491
FBgn0000617	GO:0046982	106	0.08529650690495533
FBgn0024248	GO:0005938	137	0.11047928513403736
FBgn0035567	GO:0005938	15	0.011372867587327376
FBgn0004687	GO:0016460	65	0.05199025182778229
FBgn0004103	GO:0016460	502	0.40698619008935827
FBgn0013733	GO:0048813	174	0.14053614947197401
FBgn0053814	GO:0048813	11	0.008123476848090982
FBgn0035999	GO:0080048	8	0.005686433793663688
FBgn0010825	GO:0080048	98	0.07879772542648253
FBgn0002774	GO:0016456	157	0.12672623883021933
FBgn0040075	GO:0016456	231	0.1868399675060926
FBgn0010097	GO:0005634	189	0.15272136474411047
FBgn0040337	GO:0005634	25	0.01949634443541836
FBgn0000014	GO:0042694	88	0.07067424857839155
FBgn0000464	GO:0042694	74	0.059301380991064176
FBgn0001990	GO:0009898	47	0.03736799350121852
FBgn0025725	GO:0009898	107	0.08610885458976442
FBgn0035798	GO:0005509	36	0.02843216896831844
FBgn0003719	GO:0005509	22	0.017059301380991064
FBgn0036934	GO:0043005	18	0.01380991064175467
FBgn0039335	GO:0043005	21	0.016246953696181964
FBgn0005677	GO:0000981	41	0.03249390739236393
FBgn0033932	GO:0000981	17	0.012997562956945572
FBgn0037262	GO:0006357	71	0.05686433793663688
FBgn0000273	GO:0006357	448	0.36311941510966694
FBgn0036211	GO:0005739	95	0.07636068237205523
FBgn0032006	GO:0005739	130	0.10479285134037368
FBgn0024250	GO:0000122	100	0.08042242079610074
FBgn0267428	GO:0000122	19	0.01462225832656377
FBgn0262975	GO:0005703	63	0.050365556458164096
FBgn0028695	GO:0005703	552	0.4476035743298132
FBgn0030347	GO:0016791	12	0.008935824532900082
FBgn0038947	GO:0016791	112	0.0901705930138099
FBgn0003391	GO:0098609	74	0.059301380991064176
FBgn0015247	GO:0098609	324	0.26238830219333875
FBgn0283499	GO:0005009	108	0.08692120227457352
FBgn0003371	GO:0005009	824	0.6685621445978879
FBgn0011993	GO:0005829	4	0.002437043054427295
FBgn0037781	GO:0005829	33	0.025995125913891144
FBgn0259984	GO:0048477	113	0.09098294069861901
FBgn0260463	GO:0048477	7	0.00487408610885459
FBgn0262601	GO:0003723	148	0.11941510966693746
FBgn0261800	GO:0003723	236	0.1909017059301381
FBgn0031043	GO:0004596	45	0.03574329813160033
FBgn0010282	GO:0004596	62	0.04955320877335499
FBgn0266582	GO:0005739	33	0.025995125913891144
FBgn0040491	GO:0005739	23	0.017871649065800164
FBgn0044028	GO:0048190	17	0.012997562956945572
FBgn0032859	GO:0048190	367	0.29731925264013
FBgn0032929	GO:0042023	60	0.0479285134037368
FBgn0003317	GO:0042023	110	0.08854589764419171
FBgn0000535	GO:0022843	24	0.01868399675060926
FBgn0028562	GO:0022843	7	0.00487408610885459
FBgn0010583	GO:0030971	240	0.1941510966693745
FBgn0026371	GO:0030971	102	0.08204711616571893
FBgn0033581	GO:0005634	25	0.01949634443541836
FBgn0004606	GO:0005634	58	0.0463038180341186
FBgn0033901	GO:0046922	33	0.025995125913891144
FBgn0010019	GO:0046922	67	0.05361494719740049
FBgn0030455	GO:0000976	12	0.008935824532900082
FBgn0035730	GO:0000976	17	0.012997562956945572
FBgn0031710	GO:0055037	55	0.043866774979691305
FBgn0010408	GO:0055037	209	0.16896831844029245
FBgn0030858	GO:0010628	16	0.012185215272136474
FBgn0267366	GO:0010628	19	0.01462225832656377
FBgn0261020	GO:0010004	70	0.056051990251827784
FBgn0266717	GO:0010004	48	0.038180341186027617
FBgn0000253	GO:0005737	383	0.3103168155970755
FBgn0264975	GO:0005737	151	0.12185215272136475
FBgn0033817	GO:0006749	79	0.06336311941510966
FBgn0050035	GO:0006749	40	0.03168155970755483
FBgn0287864	GO:0050839	19	0.01462225832656377
FBgn0011225	GO:0050839	109	0.08773354995938261
FBgn0016976	GO:0008021	8	0.005686433793663688
FBgn0044423	GO:0008021	3	0.0016246953696181965
FBgn0021761	GO:0006913	100	0.08042242079610074
FBgn0284408	GO:0006913	59	0.047116165718927704
FBgn0038350	GO:0046872	9	0.006498781478472786
FBgn0039328	GO:0046872	7	0.00487408610885459
FBgn0034091	GO:0051082	57	0.045491470349309504
FBgn0039703	GO:0051082	44	0.034930950446791224
FBgn0040503	GO:0030246	24	0.01868399675060926
FBgn0013733	GO:0030246	174	0.14053614947197401
FBgn0000490	GO:0060391	123	0.09910641754670999
FBgn0033327	GO:0060391	11	0.008123476848090982
FBgn0034249	GO:0005096	22	0.017059301380991064
FBgn0053854	GO:0005096	10	0.007311129163281885
FBgn0023509	GO:0031523	43	0.03411860276198213
FBgn0010303	GO:0031523	107	0.08610885458976442
FBgn0039851	GO:0016476	4	0.002437043054427295
FBgn0002121	GO:0016476	136	0.10966693744922827
FBgn0032781	GO:0003972	22	0.017059301380991064
FBgn0283499	GO:0003972	108	0.08692120227457352
FBgn0000617	GO:0006366	106	0.08529650690495533
FBgn0014006	GO:0006366	88	0.07067424857839155
FBgn0011205	GO:0048477	36	0.02843216896831844
FBgn0243512	GO:0048477	80	0.06417546709991877
FBgn0000097	GO:0005634	66	0.05280259951259139
FBgn0086710	GO:0005634	175	0.1413484971567831
FBgn0039210	GO:0070274	46	0.036555645816409424
FBgn0260635	GO:0070274	73	0.05848903330625508
FBgn0263997	GO:0003674	5	0.003249390739236393
FBgn0038233	GO:0003674	55	0.043866774979691305
FBgn0026143	GO:0003688	72	0.057676685621445976
FBgn0003977	GO:0003688	34	0.026807473598700244
FBgn0038206	GO:0003779	40	0.03168155970755483
FBgn0011701	GO:0003779	21	0.016246953696181964
FBgn0020440	GO:0004672	109	0.08773354995938261
FBgn0261583	GO:0004672	3	0.0016246953696181965
FBgn0051081	GO:0010171	4	0.002437043054427295
FBgn0260942	GO:0010171	219	0.17709179528838342
FBgn0029891	GO:0006511	92	0.07392363931762795
FBgn0267326	GO:0006511	10	0.007311129163281885
FBgn0010316	GO:0004861	67	0.05361494719740049
FBgn0260632	GO:0004861	167	0.1348497156783103
FBgn0038672	GO:0031901	10	0.007311129163281885
FBgn0000527	GO:0031901	30	0.023558082859463852
FBgn0000317	GO:0032529	53	0.04224207961007311
FBgn0028686	GO:0032529	185	0.14947197400487408
FBgn0037950	GO:0005230	15	0.011372867587327376
FBgn0053511	GO:0005230	4	0.002437043054427295
FBgn0030395	GO:0061822	12	0.008935824532900082
FBgn0262413	GO:0061822	4	0.002437043054427295
FBgn0035753	GO:0003735	166	0.13403736799350122
FBgn0039737	GO:0003735	122	0.0982940698619009
FBgn0020510	GO:0048477	137	0.11047928513403736
FBgn0000320	GO:0048477	165	0.13322502030869213
FBgn0003520	GO:0005886	343	0.2778229082047116
FBgn0033247	GO:0005886	86	0.06904955320877336
FBgn0264785	GO:0018401	103	0.08285946385052803
FBgn0033738	GO:0018401	19	0.01462225832656377
FBgn0050225	GO:0006412	3	0.0016246953696181965
FBgn0040290	GO:0006412	75	0.06011372867587327
FBgn0026190	GO:0005506	6	0.004061738424045491
FBgn0001316	GO:0005506	46	0.036555645816409424
FBgn0262408	GO:1903231	6	0.004061738424045491
FBgn0000253	GO:1903231	383	0.3103168155970755
FBgn0036044	GO:0061061	19	0.01462225832656377
FBgn0037098	GO:0061061	75	0.06011372867587327
FBgn0034310	GO:0006606	49	0.03899268887083672
FBgn0260632	GO:0006606	167	0.1348497156783103
FBgn0011224	GO:0005634	140	0.11291632818846466
FBgn0000053	GO:0005634	73	0.05848903330625508
FBgn0267698	GO:0004674	217	0.17546709991876522
FBgn0000234	GO:0004674	3	0.0016246953696181965
FBgn0027496	GO:0006891	123	0.09910641754670999
FBgn0039532	GO:0006891	30	0.023558082859463852
FBgn0000477	GO:0004531	29	0.022745735174654752
FBgn0038350	GO:0004531	9	0.006498781478472786
FBgn0030088	GO:0006886	26	0.020308692120227456
FBgn0283468	GO:0006886	358	0.29000812347684807
FBgn0002543	GO:0048036	30	0.023558082859463852
FBgn0010470	GO:0048036	110	0.08854589764419171
FBgn0034976	GO:0005634	38	0.030056864337936636
FBgn0051130	GO:0005634	4	0.002437043054427295
FBgn0037296	GO:0004298	56	0.04467912266450041
FBgn0038468	GO:0004298	18	0.01380991064175467
FBgn0000449	GO:0006697	12	0.008935824532900082
FBgn0262475	GO:0006697	65	0.05199025182778229
FBgn0024277	GO:0035556	59	0.047116165718927704
FBgn0051133	GO:0035556	14	0.010560519902518278
FBgn0024941	GO:0005737	25	0.01949634443541836
FBgn0036566	GO:0005737	33	0.025995125913891144
FBgn0262115	GO:0016226	10	0.007311129163281885
FBgn0053358	GO:0016226	4	0.002437043054427295
FBgn0032549	GO:0006508	2	0.0008123476848090983
FBgn0259683	GO:0006508	3	0.0016246953696181965
FBgn0033355	GO:0004867	4	0.002437043054427295
FBgn0014007	GO:0004867	27	0.021121039805036556
FBgn0015623	GO:0006723	80	0.06417546709991877
FBgn0039274	GO:0006723	56	0.04467912266450041
FBgn0000384	GO:0031752	52	0.041429731925264016
FBgn0010433	GO:0031752	34	0.026807473598700244
FBgn0016131	GO:0007165	238	0.1925264012997563
FBgn0010272	GO:0007165	2	0.0008123476848090983
FBgn0037351	GO:0002181	182	0.14703493095044678
FBgn0283724	GO:0002181	31	0.024370430544272948
FBgn0039331	GO:0006120	7	0.00487408610885459
FBgn0034529	GO:0006120	21	0.016246953696181964
FBgn0000352	GO:0045879	62	0.04955320877335499
FBgn0012042	GO:0045879	22	0.017059301380991064
FBgn0024236	GO:0035262	32	0.025182778229082048
FBgn0011591	GO:0035262	54	0.04305442729488221
FBgn0022023	GO:0006413	56	0.04467912266450041
FBgn0033636	GO:0006413	41	0.03249390739236393
