protein	go_term	protein_neighbor	go_neighbor	go_annotated_protein_neighbors	score	norm_score	true_label
P0ADK8	GO:0043169	9	726	1	0.7363313748432277	0.7363313748432277	0
P0A8E5	GO:0043169	9	726	1	0.7363313748432277	0.7363313748432277	0
P06864	GO:0032991	7	928	1	0.736283893513415	0.736283893513415	1
P04128	GO:0009279	12	100	1	0.7362706275119955	0.7362706275119955	0
P76461	GO:0008152	2	1659	2	0.7362608858266432	0.7362608858266432	1
Q46927	GO:0008152	2	1659	2	0.7362608858266432	0.7362608858266432	1
P77423	GO:0017076	16	528	2	0.7361901813028777	0.7361901813028777	0
P0AC02	GO:0017076	16	528	2	0.7361901813028777	0.7361901813028777	0
P0AE98	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0AE98	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0A9Z1	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0A9Z1	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0AEL3	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0AE98	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0A9Z1	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P76541	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P76541	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0A9Z1	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P19317	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0AE95	GO:0044238	7	1282	2	0.7361058701037444	0.7361058701037444	0
P0AEU7	GO:0051716	12	385	2	0.7358135558376753	0.7358135558376753	0
P0C0V0	GO:0042221	17	282	2	0.7357957407369005	0.7357957407369005	0
P09372	GO:0044282	17	282	2	0.7357957407369005	0.7357957407369005	0
P23845	GO:0006753	8	148	1	0.7354270980298727	0.7354270980298727	0
P0A9J8	GO:0006753	8	148	1	0.7354270980298727	0.7354270980298727	0
P07395	GO:0006259	7	168	1	0.7352120231798502	0.7352120231798502	0
P0AE08	GO:0006259	7	168	1	0.7352120231798502	0.7352120231798502	0
P0A8T5	GO:0050789	14	606	2	0.7350861984455049	0.7350861984455049	0
P00582	GO:0046872	12	715	2	0.7349216407833421	0.7349216407833421	0
P75728	GO:0046872	12	715	2	0.7349216407833421	0.7349216407833421	0
P75682	GO:0005737	1	857	1	0.734820322180917	0.734820322180917	1
P0AF36	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P0ADP7	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P0AF36	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P76173	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P0A9K9	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P0ADP7	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P76173	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P0AF26	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P00894	GO:0097159	6	1241	3	0.7347530010336427	0.7347530010336427	0
P68191	GO:0006629	26	160	0	0.7347381302371243	0.7347381302371243	0
P09377	GO:0006974	5	230	1	0.7346413549557068	0.7346413549557068	0
P0A9C9	GO:0006974	5	230	1	0.7346413549557068	0.7346413549557068	0
P21151	GO:0006974	5	230	1	0.7346413549557068	0.7346413549557068	0
P76082	GO:0006974	5	230	1	0.7346413549557068	0.7346413549557068	0
P0A725	GO:0034654	5	230	1	0.7346413549557068	0.7346413549557068	0
P19642	GO:0006974	5	230	1	0.7346413549557068	0.7346413549557068	0
P06987	GO:0006974	5	230	1	0.7346413549557068	0.7346413549557068	0
P0A940	GO:0043565	21	197	0	0.7346273133827299	0.7346273133827299	0
P25534	GO:0003676	11	593	1	0.7345597426837787	0.7345597426837787	0
P11350	GO:0003676	11	593	1	0.7345597426837787	0.7345597426837787	0
P11350	GO:0003676	11	593	1	0.7345597426837787	0.7345597426837787	0
P0A8R9	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P0A6C1	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P0AA37	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00904	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P0A6A6	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P23893	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P23256	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P0A6C1	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P76071	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00895	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P09148	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P80645	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00946	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P30745	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P09148	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P62617	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00864	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P30745	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P62617	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P80645	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P13029	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P17411	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P0A6A6	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P76071	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P52045	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P80645	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00946	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P0A6A6	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P60664	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P27253	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00895	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P09151	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00946	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P62615	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P62615	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P13029	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00864	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P00864	GO:0016020	3	1153	0	0.7345215332839381	0.7345215332839381	0
P0AD44	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P0A8Y5	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P27242	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P76093	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P76552	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P05100	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P71241	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P24218	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P0AFL3	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P0AF82	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P37024	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P07649	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P0C960	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P18393	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P25524	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P30864	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P0AAE2	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P71238	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P45751	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P36879	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P21165	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P39263	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
Q46893	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P39160	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P33128	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P75693	GO:0005737	1	857	1	0.7345105328376704	0.7345105328376704	0
P0A9L3	GO:0032553	9	498	2	0.7344603762683399	0.7344603762683399	0
P0A8N0	GO:0032553	9	498	2	0.7344603762683399	0.7344603762683399	0
P0AFX7	GO:0005829	10	916	3	0.734456681641716	0.734456681641716	0
P0AG90	GO:0005829	10	916	3	0.734456681641716	0.734456681641716	0
P0A937	GO:0005215	17	490	2	0.7343438199426351	0.7343438199426351	0
P15070	GO:0090304	22	372	2	0.7343284058130228	0.7343284058130228	0
P0A6F9	GO:1901564	11	783	2	0.7341859260738677	0.7341859260738677	0
P0A6F9	GO:1901564	11	783	2	0.7341859260738677	0.7341859260738677	0
P11350	GO:1901564	11	783	2	0.7341859260738677	0.7341859260738677	0
P11350	GO:1901564	11	783	2	0.7341859260738677	0.7341859260738677	0
P26458	GO:0005524	10	400	0	0.7341720438491273	0.7341720438491273	0
P0ACC3	GO:0044282	4	282	1	0.734148953960607	0.734148953960607	0
P09147	GO:0042221	4	282	1	0.734148953960607	0.734148953960607	0
P0AES0	GO:0044282	4	282	1	0.734148953960607	0.734148953960607	0
P45464	GO:0000166	6	639	0	0.7341158698557604	0.7341158698557604	0
P17410	GO:0000166	6	639	0	0.7341158698557604	0.7341158698557604	0
P04951	GO:1901265	6	639	0	0.7341158698557604	0.7341158698557604	0
P69853	GO:0000166	6	639	0	0.7341158698557604	0.7341158698557604	0
P45464	GO:0000166	6	639	0	0.7341158698557604	0.7341158698557604	0
P30131	GO:1901265	6	639	0	0.7341158698557604	0.7341158698557604	0
P39451	GO:1901265	6	639	0	0.7341158698557604	0.7341158698557604	0
P04128	GO:0043170	12	712	2	0.7339823867207078	0.7339823867207078	0
P17993	GO:0035639	9	441	0	0.7338888142777608	0.7338888142777608	0
P15977	GO:0035639	9	441	0	0.7338888142777608	0.7338888142777608	0
P07024	GO:0019222	9	441	0	0.7338888142777608	0.7338888142777608	0
P21893	GO:0032991	10	928	3	0.7337615748509887	0.7337615748509887	0
P23830	GO:0006355	19	344	1	0.7336495699122336	0.7336495699122336	0
P39451	GO:0065007	6	638	0	0.7334984918445895	0.7334984918445895	0
P42630	GO:0065007	6	638	0	0.7334984918445895	0.7334984918445895	0
P27250	GO:0065007	6	638	0	0.7334984918445895	0.7334984918445895	0
P63020	GO:0065007	6	638	0	0.7334984918445895	0.7334984918445895	0
P0A853	GO:0065007	6	638	0	0.7334984918445895	0.7334984918445895	0
P0ABF4	GO:0065007	6	638	0	0.7334984918445895	0.7334984918445895	0
P0ADP0	GO:0065007	6	638	0	0.7334984918445895	0.7334984918445895	0
P33371	GO:0065007	6	638	0	0.7334984918445895	0.7334984918445895	0
P0AGK4	GO:0065003	8	151	1	0.7330694564679083	0.7330694564679083	1
P75793	GO:0005886	7	919	1	0.7330523250861974	0.7330523250861974	0
P0ABX5	GO:0005886	7	919	1	0.7330523250861974	0.7330523250861974	0
P75793	GO:0005886	7	919	1	0.7330523250861974	0.7330523250861974	0
P0A8N0	GO:0043167	9	1189	3	0.7330193255662616	0.7330193255662616	0
P63177	GO:0043167	9	1189	3	0.7330193255662616	0.7330193255662616	0
P0A6F9	GO:0044281	11	779	2	0.7329907698098623	0.7329907698098623	0
P0A6F9	GO:0044281	11	779	2	0.7329907698098623	0.7329907698098623	0
P0AG86	GO:0033554	14	342	2	0.7329309569549802	0.7329309569549802	0
P0C8J6	GO:0044249	11	590	1	0.7328751572832601	0.7328751572832601	0
P0A7Y4	GO:0044249	11	590	1	0.7328751572832601	0.7328751572832601	0
P0A8P8	GO:0019752	15	434	1	0.7328667894753425	0.7328667894753425	0
P0A927	GO:0009059	19	343	1	0.7327564670899209	0.7327564670899209	0
P11875	GO:0080090	11	423	2	0.7327173519019525	0.7327173519019525	0
P16689	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P0ACD8	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P75715	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P15288	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P0A8Q0	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P0A9J8	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P77783	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P77249	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P32662	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P39409	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P23845	GO:0005215	8	490	0	0.7324998505629245	0.7324998505629245	0
P25516	GO:0009059	14	343	2	0.7324815568423092	0.7324815568423092	0
P25516	GO:0009059	14	343	2	0.7324815568423092	0.7324815568423092	0
P0AC30	GO:0009059	14	343	2	0.7324815568423092	0.7324815568423092	0
P0AC30	GO:0009059	14	343	2	0.7324815568423092	0.7324815568423092	0
P0AF26	GO:0006810	6	636	0	0.7322601515108592	0.7322601515108592	0
P0A9H3	GO:0006810	6	636	0	0.7322601515108592	0.7322601515108592	0
P08142	GO:0006810	6	636	0	0.7322601515108592	0.7322601515108592	0
P00805	GO:0006810	6	636	0	0.7322601515108592	0.7322601515108592	0
P00893	GO:0006810	6	636	0	0.7322601515108592	0.7322601515108592	0
P0AF36	GO:0006810	6	636	0	0.7322601515108592	0.7322601515108592	0
P76173	GO:0006810	6	636	0	0.7322601515108592	0.7322601515108592	0
P0ADP7	GO:0006810	6	636	0	0.7322601515108592	0.7322601515108592	0
P32669	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P33024	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P77791	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P46119	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P0A8P1	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P32137	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P28249	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P0A8P1	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P0A7D1	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P38521	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P25549	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P33024	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P0AED5	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P0ADJ3	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P33363	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P60390	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P13024	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P33363	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P77215	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P76938	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P32669	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P13024	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P23003	GO:0006950	2	514	1	0.7321630649695547	0.7321630649695547	0
P15042	GO:0071840	12	394	2	0.7319502967614054	0.7319502967614054	0
P04825	GO:0071840	12	394	2	0.7319502967614054	0.7319502967614054	0
P14900	GO:0008270	8	151	1	0.7319010210585986	0.7319010210585986	0
P15288	GO:0065003	8	151	1	0.7319010210585986	0.7319010210585986	0
P77580	GO:0065003	8	151	1	0.7319010210585986	0.7319010210585986	0
P0AAI9	GO:0065003	8	151	1	0.7319010210585986	0.7319010210585986	0
P0A6S0	GO:0051716	21	385	2	0.7318966619489526	0.7318966619489526	0
P25798	GO:0051716	21	385	2	0.7318966619489526	0.7318966619489526	0
P0ADV1	GO:0005829	7	916	1	0.7318405214041965	0.7318405214041965	0
P09372	GO:0022857	17	483	2	0.7317835871895337	0.7317835871895337	0
P0A968	GO:0051179	10	646	1	0.731773456338241	0.731773456338241	0
P0A6W5	GO:0051179	10	646	1	0.731773456338241	0.731773456338241	0
P0A9H9	GO:0051179	10	646	1	0.731773456338241	0.731773456338241	0
P0A9H9	GO:0051179	10	646	1	0.731773456338241	0.731773456338241	0
P67697	GO:0006974	22	230	2	0.7315677544265017	0.7315677544265017	0
P08191	GO:0051234	10	645	1	0.7312522644463697	0.7312522644463697	0
P56976	GO:0044237	9	1171	3	0.7311447740476305	0.7311447740476305	0
P25888	GO:0046872	9	715	1	0.7310381653919409	0.7310381653919409	0
P0A6Q3	GO:0046872	9	715	1	0.7310381653919409	0.7310381653919409	0
P0A7H0	GO:0003723	7	172	1	0.7310285543838233	0.7310285543838233	0
P0AC33	GO:0005737	10	857	2	0.7310259679937074	0.7310259679937074	0
P36655	GO:0036094	5	1262	1	0.7310227160548762	0.7310227160548762	0
P0AEM0	GO:0036094	5	1262	1	0.7310227160548762	0.7310227160548762	0
P64604	GO:0036094	5	1262	1	0.7310227160548762	0.7310227160548762	0
P61320	GO:0036094	5	1262	1	0.7310227160548762	0.7310227160548762	0
P69222	GO:0036094	5	1262	1	0.7310227160548762	0.7310227160548762	0
P0A917	GO:0036094	7	1262	2	0.7308507696183542	0.7308507696183542	0
P37909	GO:0036094	7	1262	2	0.7308507696183542	0.7308507696183542	0
P0A8Z3	GO:0036094	7	1262	2	0.7308507696183542	0.7308507696183542	0
P0AE60	GO:0036094	7	1262	2	0.7308507696183542	0.7308507696183542	0
P0A903	GO:0036094	7	1262	2	0.7308507696183542	0.7308507696183542	0
P0A8Z3	GO:0036094	7	1262	2	0.7308507696183542	0.7308507696183542	0
P0AE60	GO:0036094	7	1262	2	0.7308507696183542	0.7308507696183542	0
P32715	GO:0036094	7	1262	2	0.7308507696183542	0.7308507696183542	0
P76297	GO:0019219	3	369	1	0.7308296952662816	0.7308296952662816	0
P23256	GO:0019219	3	369	1	0.7308296952662816	0.7308296952662816	0
P0DM85	GO:0019219	3	369	1	0.7308296952662816	0.7308296952662816	0
P77302	GO:0019219	3	369	1	0.7308296952662816	0.7308296952662816	0
P76339	GO:0019219	3	369	1	0.7308296952662816	0.7308296952662816	0
P0C058	GO:0055085	8	561	2	0.7306577034706947	0.7306577034706947	0
P0AC33	GO:0032555	10	465	2	0.7305051841128476	0.7305051841128476	0
P0A937	GO:0022804	17	239	0	0.7304729557653276	0.7304729557653276	0
P0AC55	GO:0043170	6	712	2	0.7304338665046544	0.7304338665046544	0
P0A8T1	GO:0043170	6	712	2	0.7304338665046544	0.7304338665046544	0
P05042	GO:1901566	14	461	1	0.730301877189941	0.730301877189941	0
P0A707	GO:0016054	22	186	0	0.7301912532330679	0.7301912532330679	0
P60932	GO:0005975	4	288	1	0.7301486385218314	0.7301486385218314	0
P69801	GO:0005975	4	288	1	0.7301486385218314	0.7301486385218314	0
P0AC28	GO:0005975	4	288	1	0.7301486385218314	0.7301486385218314	0
P0CI31	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P0AEL8	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P52102	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P0CI31	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P0AAB2	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P18811	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P0A9G6	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P0AEV9	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P0AAB2	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P32669	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P0ABM9	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P0AFW8	GO:0016740	2	519	1	0.7300558830407471	0.7300558830407471	0
P05852	GO:0046394	7	173	1	0.7299959224716616	0.7299959224716616	0
P36655	GO:0009628	5	236	1	0.7298932071553909	0.7298932071553909	0
Q46953	GO:0009628	5	236	1	0.7298932071553909	0.7298932071553909	0
P25516	GO:0044249	14	590	2	0.7298433658451704	0.7298433658451704	0
P04949	GO:0044249	14	590	2	0.7298433658451704	0.7298433658451704	0
P0AC30	GO:0044249	14	590	2	0.7298433658451704	0.7298433658451704	0
P69432	GO:0036094	6	1262	3	0.7298029383691059	0.7298029383691059	0
P33235	GO:0050896	11	768	2	0.7297838421465315	0.7297838421465315	0
P23830	GO:0080090	19	423	2	0.7297766210179197	0.7297766210179197	0
P0AFG3	GO:0080090	19	423	2	0.7297766210179197	0.7297766210179197	0
P0AAK4	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P26266	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P26266	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P76555	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P45771	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P0AFT5	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P04994	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P45771	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P76555	GO:0016491	3	371	1	0.7297493461829363	0.7297493461829363	0
P0AE18	GO:1901265	13	639	2	0.7296029167392882	0.7296029167392882	0
P39264	GO:0043170	9	712	1	0.7295944650062214	0.7295944650062214	0
P46130	GO:0043170	9	712	1	0.7295944650062214	0.7295944650062214	0
P08839	GO:0043170	9	712	1	0.7295944650062214	0.7295944650062214	0
P31473	GO:0043170	9	712	1	0.7295944650062214	0.7295944650062214	0
P0A6Q3	GO:0016020	9	1153	3	0.7295738395835691	0.7295738395835691	0
P0A6Q3	GO:0016020	9	1153	3	0.7295738395835691	0.7295738395835691	0
P76015	GO:0046872	6	715	2	0.7294508596318927	0.7294508596318927	0
P33371	GO:0046872	6	715	2	0.7294508596318927	0.7294508596318927	0
P00550	GO:0046872	6	715	2	0.7294508596318927	0.7294508596318927	0
P77445	GO:0046872	6	715	2	0.7294508596318927	0.7294508596318927	0
P0A8E5	GO:0051540	9	137	1	0.7294398660386807	0.7294398660386807	0
P69786	GO:0043226	10	124	1	0.7293546607847858	0.7293546607847858	0
P0A881	GO:0097367	2	521	1	0.7292156982461718	0.7292156982461718	0
P0ACC1	GO:0097367	2	521	1	0.7292156982461718	0.7292156982461718	0
P62620	GO:0097367	2	521	1	0.7292156982461718	0.7292156982461718	0
P0AFL6	GO:0090304	3	372	1	0.7292106026122527	0.7292106026122527	0
P0A6W9	GO:0090304	3	372	1	0.7292106026122527	0.7292106026122527	0
P32157	GO:0090304	3	372	1	0.7292106026122527	0.7292106026122527	0
P38489	GO:0090304	3	372	1	0.7292106026122527	0.7292106026122527	0
P0AEC5	GO:0090304	3	372	1	0.7292106026122527	0.7292106026122527	0
P0A6Y5	GO:0003824	4	1682	3	0.7289521953537992	0.7289521953537992	0
P0ACS2	GO:0006950	9	514	2	0.7288792533659564	0.7288792533659564	1
P0ACA3	GO:0006396	14	90	1	0.7288309180127778	0.7288309180127778	0
P0AG86	GO:0006396	14	90	1	0.7288309180127778	0.7288309180127778	0
P69856	GO:0042221	18	282	2	0.7286887202156141	0.7286887202156141	0
P33012	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P32712	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P0ACM9	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P69330	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P33012	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P09162	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P0AF20	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P0ACM9	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P31453	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P39830	GO:0003824	2	1682	2	0.7285678958017257	0.7285678958017257	0
P08839	GO:0006950	9	514	2	0.7285219406876691	0.7285219406876691	0
P56100	GO:0071840	10	394	0	0.7284688095416205	0.7284688095416205	0
P32053	GO:0071840	10	394	0	0.7284688095416205	0.7284688095416205	0
P0AC33	GO:0071840	10	394	0	0.7284688095416205	0.7284688095416205	0
P15070	GO:0046365	22	58	1	0.7284354877059367	0.7284354877059367	0
P0A927	GO:0015078	19	67	1	0.7284042811329521	0.7284042811329521	0
P0A817	GO:0015078	19	67	1	0.7284042811329521	0.7284042811329521	0
P0AGK4	GO:0003824	8	1682	4	0.7281653932291503	0.7281653932291503	0
P02942	GO:0003824	8	1682	4	0.7281653932291503	0.7281653932291503	0
P36659	GO:0016788	34	189	1	0.7281509079375765	0.7281509079375765	0
P45956	GO:0000166	10	639	1	0.7281252882518283	0.7281252882518283	0
P0AB38	GO:0000166	10	639	1	0.7281252882518283	0.7281252882518283	0
P0AB38	GO:0000166	10	639	1	0.7281252882518283	0.7281252882518283	0
P32053	GO:1901265	10	639	1	0.7281252882518283	0.7281252882518283	0
P32053	GO:0140098	10	125	1	0.7279630975409306	0.7279630975409306	0
P22523	GO:0006790	12	105	1	0.7279221509997738	0.7279221509997738	0
P18775	GO:0019752	9	434	0	0.7278037667632538	0.7278037667632538	0
P0A847	GO:0019752	9	434	0	0.7278037667632538	0.7278037667632538	0
P0ABK2	GO:0019752	9	434	0	0.7278037667632538	0.7278037667632538	0
P16685	GO:0019752	9	434	0	0.7278037667632538	0.7278037667632538	0
P68739	GO:0019752	9	434	0	0.7278037667632538	0.7278037667632538	0
P77499	GO:0019752	9	434	0	0.7278037667632538	0.7278037667632538	0
P63177	GO:0019752	9	434	0	0.7278037667632538	0.7278037667632538	0
P15977	GO:0019752	9	434	0	0.7278037667632538	0.7278037667632538	0
P23845	GO:0006082	8	484	0	0.7277680688929067	0.7277680688929067	0
P69924	GO:0006082	8	484	0	0.7277680688929067	0.7277680688929067	0
P76194	GO:0032787	19	213	0	0.7276732902493475	0.7276732902493475	0
P21893	GO:0065007	10	638	1	0.727604208200826	0.727604208200826	0
P21156	GO:0065007	10	638	1	0.727604208200826	0.727604208200826	0
P07004	GO:0019538	5	239	1	0.7275556330669672	0.7275556330669672	0
P0AEJ6	GO:0019538	5	239	1	0.7275556330669672	0.7275556330669672	0
P07364	GO:0009259	15	85	1	0.7271749537374919	0.7271749537374919	0
P25714	GO:0009259	15	85	1	0.7271749537374919	0.7271749537374919	0
P00946	GO:0097159	3	1241	2	0.7270294882238753	0.7270294882238753	0
P40710	GO:0097159	3	1241	2	0.7270294882238753	0.7270294882238753	0
P80645	GO:0097159	3	1241	2	0.7270294882238753	0.7270294882238753	0
P00946	GO:0097159	3	1241	2	0.7270294882238753	0.7270294882238753	0
P60293	GO:0097159	3	1241	2	0.7270294882238753	0.7270294882238753	0
